grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,886,FAR (IC del modelo AR),0.24546534366727435,5.499638343151531,1.0,1.0
mejores,886,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.24546534366727435,5.899896427061768,1.0,1.0
mejores,886,PSBPM-FD (predictiva bayesiana),0.24546534366727435,5.739616813659668,1.0,1.0
mejores,936,FAR (IC del modelo AR),0.2465347806774029,5.499638343151531,1.0,1.0
mejores,936,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.2465347806774029,5.899896427061768,1.0,1.0
mejores,936,PSBPM-FD (predictiva bayesiana),0.2465347806774029,6.222692890167236,1.0,1.0
mejores,828,FAR (IC del modelo AR),0.35415723317342945,5.499638343151531,1.0,1.0
mejores,828,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.35415723317342945,5.899896427061768,1.0,1.0
mejores,828,PSBPM-FD (predictiva bayesiana),0.35415723317342945,6.135528160730998,1.0,1.0
mejores,718,FAR (IC del modelo AR),0.3728083386424398,5.499638343151531,1.0,1.0
mejores,718,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3728083386424398,5.89989642706177,1.0,1.0
mejores,718,PSBPM-FD (predictiva bayesiana),0.3728083386424398,5.32056722552826,1.0,1.0
mejores,938,FAR (IC del modelo AR),0.374519262252117,5.499638343151531,1.0,1.0
mejores,938,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.374519262252117,5.899896427061768,1.0,1.0
mejores,938,PSBPM-FD (predictiva bayesiana),0.374519262252117,5.288433901468912,1.0,1.0
peores,860,FAR (IC del modelo AR),4.852651106080046,5.499638343151531,0.4266666666666667,0.0
peores,860,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.852651106080046,5.899896427061768,0.4666666666666667,0.0
peores,860,PSBPM-FD (predictiva bayesiana),4.852651106080046,6.444050267537435,0.48,0.0
peores,961,FAR (IC del modelo AR),4.726988292140551,5.499638343151531,0.4533333333333333,0.0
peores,961,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.726988292140551,5.899896427061768,0.4666666666666667,0.0
peores,961,PSBPM-FD (predictiva bayesiana),4.726988292140551,6.720304005940755,0.48,0.0
peores,759,FAR (IC del modelo AR),4.255268525836268,5.499638343151531,0.4666666666666667,0.0
peores,759,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.255268525836268,5.899896427061768,0.52,0.0
peores,759,PSBPM-FD (predictiva bayesiana),4.255268525836268,5.446900367736816,0.48,0.0
peores,751,FAR (IC del modelo AR),4.198398063359152,5.499638343151531,0.0,0.0
peores,751,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.198398063359152,5.899896427061769,0.09333333333333334,0.0
peores,751,PSBPM-FD (predictiva bayesiana),4.198398063359152,5.633690643310547,0.14666666666666667,0.0
peores,835,FAR (IC del modelo AR),3.669254347448435,5.499638343151531,0.30666666666666664,0.0
peores,835,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.669254347448435,5.899896427061768,0.24,0.0
peores,835,PSBPM-FD (predictiva bayesiana),3.669254347448435,7.115312013626099,0.26666666666666666,0.0
