componente,param,variable,n_cadenas,n_post,ess_min,ess_mean,geweke_max,rhat,converge
1,beta_j,fpc_1_lag1,2,2000,1395.174591707993,1697.5872958539965,0.9206246290582156,0.999781064952584,True
1,beta_j,fpc_1_lag2,2,2000,2000.0,2000.0,1.1697614224811193,1.0002240889715754,True
1,beta_j,fpc_1_lag3,2,2000,2000.0,2000.0,1.3749398197374088,1.000683297430228,True
1,beta_j,fpc_1_lag4,2,2000,2000.0,2000.0,0.34499602292057135,0.9997634347938534,True
1,p_j,fpc_1_lag1,2,2000,258.6313522865407,334.56871813911454,2.161121539255736,1.1505417481867384,False
1,p_j,fpc_1_lag2,2,2000,161.63318659676716,189.971408602397,0.6111961153483204,1.0148581844277662,True
1,p_j,fpc_1_lag3,2,2000,189.3022810869582,198.820807014352,2.3557280020358418,1.001156851339224,False
1,p_j,fpc_1_lag4,2,2000,238.04756299507784,273.2135649017939,0.5236154695868187,1.0021594044263293,True
2,beta_j,fpc_2_lag1,2,2000,729.9477382491365,1156.6490434967668,1.9125924138922423,1.0011266965088108,True
2,beta_j,fpc_2_lag2,2,2000,1324.9719172953662,1527.4026722075541,1.906795689582854,1.0013346388471231,True
2,beta_j,fpc_2_lag3,2,2000,1201.0475611983109,1600.5237805991555,1.0150994441053278,1.000041695430954,True
2,beta_j,fpc_2_lag4,2,2000,1618.1166608505132,1809.0583304252566,1.0453447597219623,0.9997600859678674,True
2,p_j,fpc_2_lag1,2,2000,13.034277300164169,103.69254285343237,1.1380484103380217,1.2949070752421583,False
2,p_j,fpc_2_lag2,2,2000,22.478369474730222,110.13553261167407,1.0291523314647517,1.3096659853633863,False
2,p_j,fpc_2_lag3,2,2000,163.44758641739756,232.84459412416868,0.8356264184748837,0.9997746556242286,True
2,p_j,fpc_2_lag4,2,2000,15.598499109396743,127.44362585959071,9.280748839320827,1.0030716318818018,False
3,beta_j,fpc_3_lag1,2,2000,1146.6277386683792,1573.3138693341896,1.2882254938395001,0.9997616169130896,True
3,beta_j,fpc_3_lag2,2,2000,1418.2277070248297,1479.6237762930834,0.8225043834570367,0.9998945109014133,True
3,beta_j,fpc_3_lag3,2,2000,2000.0,2000.0,1.1533505935717985,0.9997560743629386,True
3,beta_j,fpc_3_lag4,2,2000,2000.0,2000.0,1.6398319646895547,0.9997581881594244,True
3,p_j,fpc_3_lag1,2,2000,264.21194412130933,323.2762408474293,2.403782719615812,1.002264486104095,False
3,p_j,fpc_3_lag2,2,2000,246.11933839289253,308.584295381806,0.9400451145274317,0.9997503984166222,True
3,p_j,fpc_3_lag3,2,2000,255.79743110548674,340.47873244353764,1.086020247176855,1.0003792712588986,True
3,p_j,fpc_3_lag4,2,2000,167.16402854378836,206.3453195071706,0.5100717460025189,1.0031120648279988,True
4,beta_j,fpc_4_lag1,2,2000,863.529841329665,948.1419696500125,2.2172750958507565,1.002935606557899,False
4,beta_j,fpc_4_lag2,2,2000,1901.5606669283854,1950.7803334641926,0.5584682717207334,0.9997650665848178,True
4,beta_j,fpc_4_lag3,2,2000,160.05222532704383,909.8352672317052,2.1425867460967627,1.0017394058265505,False
4,beta_j,fpc_4_lag4,2,2000,2000.0,2000.0,1.51381359593055,1.0000544342577007,True
4,p_j,fpc_4_lag1,2,2000,7.725141312761285,117.25171638131377,5.706009194003979,1.189977386240795,False
4,p_j,fpc_4_lag2,2,2000,264.3751157258738,302.41616611897797,0.26988619033770417,1.0017872402472463,True
4,p_j,fpc_4_lag3,2,2000,79.69676612135505,149.02417342366283,2.5585193948352405,1.0061748515106008,False
4,p_j,fpc_4_lag4,2,2000,300.807873681957,315.7238379350201,3.474725152611227,1.0053059493716483,False
