metrica,bloque,columna,minimo,maximo,promedio
1. MAE  (L^1),train,mae_f,0.3211750657662492,0.3906242392161927,0.3534109971725872
1. MAE  (L^1),test,mae_f,0.3244181272985511,0.36441668920998127,0.3457116440742078
2. RMSE (L^2),train,rmse_f,0.40341803230046785,0.4839630444273016,0.4410096525174716
2. RMSE (L^2),test,rmse_f,0.4074091820814794,0.4585535059694878,0.4341098025646428
3. E_max promedio por curva,train,linf_medio,1.008122084201833,1.2243744127147103,1.102676563696316
3. E_max promedio por curva,test,linf_medio,0.9886697320809642,1.1915069728878072,1.0952719587951376
4. E_max peor de la ventana,train,linf_max,1.306360124249369,2.354679786639223,1.5751833601836744
4. E_max peor de la ventana,test,linf_max,1.387738919413944,2.00886815564969,1.627594659457156
5. MPIW,train,mpiw,0.8080251102219252,0.8408106875596283,0.8220862322294745
5. MPIW,test,mpiw,0.8102865143843624,0.8290680445615284,0.8196910211141785
6. PICP puntual,train,picp,0.6,0.6911111111111111,0.643795688225539
6. PICP puntual,test,picp,0.6311111111111111,0.6866666666666666,0.6559425994259943
7. PICPB curva completa,train,picp_simultaneo,0.0,0.0,0.0
7. PICPB curva completa,test,picp_simultaneo,0.0,0.0,0.0
8. Winkler,train,winkler,3.4922115957252595,5.009521474851492,4.179652153876614
8. Winkler,test,winkler,3.5558218017050236,4.63885234552308,4.050219210547403
9. Winkler max promedio,train,winkler_max_medio,24.95385768073543,33.53979885146898,28.574713043637743
9. Winkler max promedio,test,winkler_max_medio,24.268060904290227,32.17583383982671,28.366036398427738
10. Winkler max peor ventana,train,winkler_max_glob,36.58271151644575,75.2295321880539,47.118289640032785
10. Winkler max peor ventana,test,winkler_max_glob,40.21163469621542,64.54094948027884,49.13344567934475
