bloque,banda,winkler,picp,ee_picp,ace,mpiw,picp_simultaneo
test,FAR (IC del modelo AR),4.72330802789911,0.9406666666666667,0.0015749834410260235,-0.009333333333333305,3.892404865519969,0.5133333333333333
test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.731464043477964,0.9427111111111112,0.0015492919113620244,-0.007288888888888789,3.9074228197216203,0.5466666666666666
test,PSBPM-FD (predictiva bayesiana),4.8923980299523615,0.9176444444444445,0.0018327043530100093,-0.03235555555555547,3.6174292666119983,0.3233333333333333
train,FAR (IC del modelo AR),4.650172829516124,0.9499093943729137,0.0009526865044071449,-9.060562708629316e-05,3.892404865519969,0.5608011444921316
train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.664512572011314,0.9503862660944206,0.0009483787467449671,0.00038626609442060644,3.90742281972162,0.5736766809728183
train,PSBPM-FD (predictiva bayesiana),4.779081160794473,0.9285073915116834,0.0011252629887689527,-0.021492608488316578,3.6182843001880753,0.3776824034334764
