grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,694,FAR (IC del modelo AR),0.22908840880145515,2.6002651947885393,1.0,1.0
mejores,694,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.22908840880145515,2.6453628367527866,1.0,1.0
mejores,694,PSBPM-FD (predictiva bayesiana),0.22908840880145515,2.6906980318389833,1.0,1.0
mejores,707,FAR (IC del modelo AR),0.23238737968076328,2.6002651947885393,1.0,1.0
mejores,707,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.23238737968076328,2.6453628367527866,1.0,1.0
mejores,707,PSBPM-FD (predictiva bayesiana),0.23238737968076328,3.0119290767237543,1.0,1.0
mejores,798,FAR (IC del modelo AR),0.23548385207023537,2.6002651947885393,1.0,1.0
mejores,798,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.23548385207023537,2.6453628367527866,1.0,1.0
mejores,798,PSBPM-FD (predictiva bayesiana),0.23548385207023537,2.735862975437194,1.0,1.0
mejores,578,FAR (IC del modelo AR),0.24203211596641452,2.6002651947885393,1.0,1.0
mejores,578,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.24203211596641452,2.6453628367527866,1.0,1.0
mejores,578,PSBPM-FD (predictiva bayesiana),0.24203211596641452,2.9279885129258036,1.0,1.0
mejores,596,FAR (IC del modelo AR),0.27627991156422477,2.6002651947885393,1.0,1.0
mejores,596,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.27627991156422477,2.6453628367527866,1.0,1.0
mejores,596,PSBPM-FD (predictiva bayesiana),0.27627991156422477,2.9656826396100224,1.0,1.0
peores,748,FAR (IC del modelo AR),3.3242777432692736,2.6002651947885393,0.61,0.0
peores,748,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.3242777432692736,2.6453628367527866,0.53,0.0
peores,748,PSBPM-FD (predictiva bayesiana),3.3242777432692736,3.3450193635001777,0.93,0.0
peores,714,FAR (IC del modelo AR),2.815654494146056,2.6002651947885393,0.94,0.0
peores,714,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.815654494146056,2.6453628367527866,0.95,0.0
peores,714,PSBPM-FD (predictiva bayesiana),2.815654494146056,2.686855502128601,0.95,0.0
peores,688,FAR (IC del modelo AR),2.8110156670462514,2.6002651947885393,0.87,0.0
peores,688,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.8110156670462514,2.6453628367527866,0.88,0.0
peores,688,PSBPM-FD (predictiva bayesiana),2.8110156670462514,2.6783343725651503,0.88,0.0
peores,780,FAR (IC del modelo AR),2.751838836704557,2.6002651947885393,0.86,0.0
peores,780,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.751838836704557,2.6453628367527866,0.82,0.0
peores,780,PSBPM-FD (predictiva bayesiana),2.751838836704557,3.3789283031597734,0.86,0.0
peores,781,FAR (IC del modelo AR),2.572330309775334,2.6002651947885385,0.94,0.0
peores,781,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.572330309775334,2.6453628367527866,0.75,0.0
peores,781,PSBPM-FD (predictiva bayesiana),2.572330309775334,3.783897524792701,0.95,0.0
