objetivo,metrica,bloque,columna,minimo,maximo,promedio
curva_suavizada,1. MAE  (L^1),train,mae_f,0.2955403730025318,0.5212607387677832,0.4043530643659596
curva_suavizada,1. MAE  (L^1),test,mae_f,0.33939554749469447,0.5406272222737912,0.42839499753224836
curva_suavizada,2. RMSE (L^2),train,rmse_f,0.3817856508461386,0.6482751121964223,0.5118526990827929
curva_suavizada,2. RMSE (L^2),test,rmse_f,0.43151397481915293,0.6691900241204811,0.5481200286437511
curva_suavizada,3. E_max promedio por curva,train,linf_medio,0.6402427782177735,1.0280431564452757,0.8494708983221352
curva_suavizada,3. E_max promedio por curva,test,linf_medio,0.7727033852249643,1.0561538939913933,0.9058542747945035
curva_suavizada,4. E_max peor de la ventana,train,linf_max,1.2785327709993923,2.2106797065033508,1.5838723425426422
curva_suavizada,4. E_max peor de la ventana,test,linf_max,1.365551989801744,2.4665935330016744,1.801945594369282
curva_suavizada,5. MPIW,train,mpiw,1.750639779092159,2.0396252484271473,1.8711298107637633
curva_suavizada,5. MPIW,test,mpiw,1.7462145591193237,2.0277972854104296,1.9044883858333232
curva_suavizada,6. PICP puntual,train,picp,0.8791111111111111,0.9893333333333333,0.9425613859736799
curva_suavizada,6. PICP puntual,test,picp,0.888,0.9804444444444445,0.9307650676506766
curva_suavizada,7. PICPB curva completa,train,picp_simultaneo,0.43333333333333335,0.9,0.6862568715642179
curva_suavizada,7. PICPB curva completa,test,picp_simultaneo,0.5,0.8333333333333334,0.6645756457564576
curva_suavizada,8. Winkler,train,winkler,1.8359416704141402,2.8093251223924063,2.218197504469598
curva_suavizada,8. Winkler,test,winkler,1.8710904462496898,2.998757442506877,2.3907950378772966
curva_suavizada,9. Winkler max promedio,train,winkler_max_medio,2.8452907217962258,7.22715174781745,4.662361222983944
curva_suavizada,9. Winkler max promedio,test,winkler_max_medio,3.16715002330748,6.817468848260452,5.085962042232519
curva_suavizada,10. Winkler max peor ventana,train,winkler_max_glob,7.899229096524987,29.81339189431884,19.945031127765013
curva_suavizada,10. Winkler max peor ventana,test,winkler_max_glob,12.453802315679766,33.40554652433406,21.293792033054505
representacion_fpca,1. MAE  (L^1),train,mae_f,0.2731206732018989,0.5134303424691219,0.3894569134778031
representacion_fpca,1. MAE  (L^1),test,mae_f,0.3283458957657171,0.5349930656803523,0.4154614091362391
representacion_fpca,2. RMSE (L^2),train,rmse_f,0.35993728178085127,0.6381989850594056,0.49551233124454513
representacion_fpca,2. RMSE (L^2),test,rmse_f,0.4146436071345166,0.6583004708140275,0.53251126852686
representacion_fpca,3. E_max promedio por curva,train,linf_medio,0.5148740894119499,0.9244167140821994,0.748981896164542
representacion_fpca,3. E_max promedio por curva,test,linf_medio,0.6532736933033985,0.9537631837700471,0.7982621623539924
representacion_fpca,4. E_max peor de la ventana,train,linf_max,1.1202770923973775,1.8970901396628732,1.500309098465131
representacion_fpca,4. E_max peor de la ventana,test,linf_max,1.1679380051801544,2.230776495542761,1.7074047562847714
representacion_fpca,5. MPIW,train,mpiw,1.750639779092159,2.0396252484271473,1.8711298107637633
representacion_fpca,5. MPIW,test,mpiw,1.7462145591193237,2.0277972854104296,1.9044883858333232
representacion_fpca,6. PICP puntual,train,picp,0.8942222222222223,0.9982222222222222,0.9535805430618024
representacion_fpca,6. PICP puntual,test,picp,0.8897777777777778,0.9817777777777777,0.9406527265272653
representacion_fpca,7. PICPB curva completa,train,picp_simultaneo,0.5666666666666667,0.9666666666666667,0.816591704147926
representacion_fpca,7. PICPB curva completa,test,picp_simultaneo,0.6333333333333333,0.9,0.7825338253382536
representacion_fpca,8. Winkler,train,winkler,1.7734040029815488,2.697963610664906,2.1237837399984265
representacion_fpca,8. Winkler,test,winkler,1.7985751128140854,2.8556388432664424,2.2945836894762266
representacion_fpca,9. Winkler max promedio,train,winkler_max_medio,2.3625411421207994,5.561081287951038,3.6459585641143897
representacion_fpca,9. Winkler max promedio,test,winkler_max_medio,2.6221289938805468,5.574693508654144,4.068658032541156
representacion_fpca,10. Winkler max peor ventana,train,winkler_max_glob,3.063785125149343,26.441766016570618,15.038668140300846
representacion_fpca,10. Winkler max peor ventana,test,winkler_max_glob,6.901560493245726,31.5749611756919,17.953560593279537
