bloque,banda,winkler,picp,ee_picp,ace,mpiw,picp_simultaneo
test,FAR (IC del modelo AR),5.008053814828243,0.9418888888888889,0.0017437859494748012,-0.008111111111111069,4.131704236248957,0.5166666666666667
test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.99357649628369,0.9429444444444445,0.0017288438515667445,-0.007055555555555482,4.141138093750699,0.525
test,PSBPM-FD (predictiva bayesiana),12.495061598122204,0.5798333333333333,0.0036789690501015278,-0.37016666666666664,1.8340503960699168,0.008333333333333333
train,FAR (IC del modelo AR),4.910330331930436,0.9509361955873584,0.0010549205771956522,0.0009361955873584682,4.131704236248957,0.5813953488372093
train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.916046423712324,0.9504830053667263,0.0010595288370815231,0.0004830053667262968,4.141138093750702,0.5796064400715564
train,PSBPM-FD (predictiva bayesiana),11.624273862532718,0.5994752534287418,0.002393116116176725,-0.3505247465712582,1.8406422302931378,0.0017889087656529517
