w,metrica,columna,criterio,bloque,M,n_ventanas,pct_ventanas_ganadas
20,1. MAE  (L^1),mae_f,menor es mejor,train,1,677,0.2363367799113737
20,1. MAE  (L^1),mae_f,menor es mejor,train,2,677,0.38995568685376664
20,1. MAE  (L^1),mae_f,menor es mejor,train,3,677,0.1358936484490399
20,1. MAE  (L^1),mae_f,menor es mejor,train,4,677,0.2378138847858198
20,1. MAE  (L^1),mae_f,menor es mejor,test,1,281,0.3487544483985765
20,1. MAE  (L^1),mae_f,menor es mejor,test,2,281,0.17793594306049823
20,1. MAE  (L^1),mae_f,menor es mejor,test,3,281,0.3202846975088968
20,1. MAE  (L^1),mae_f,menor es mejor,test,4,281,0.15302491103202848
20,2. RMSE (L^2),rmse_f,menor es mejor,train,1,677,0.3175775480059084
20,2. RMSE (L^2),rmse_f,menor es mejor,train,2,677,0.4254062038404727
20,2. RMSE (L^2),rmse_f,menor es mejor,train,3,677,0.1255539143279173
20,2. RMSE (L^2),rmse_f,menor es mejor,train,4,677,0.13146233382570163
20,2. RMSE (L^2),rmse_f,menor es mejor,test,1,281,0.4697508896797153
20,2. RMSE (L^2),rmse_f,menor es mejor,test,2,281,0.24199288256227758
20,2. RMSE (L^2),rmse_f,menor es mejor,test,3,281,0.15302491103202848
20,2. RMSE (L^2),rmse_f,menor es mejor,test,4,281,0.13523131672597866
20,3. E_max promedio por curva,linf_medio,menor es mejor,train,1,677,0.2998522895125554
20,3. E_max promedio por curva,linf_medio,menor es mejor,train,2,677,0.30132939438700146
20,3. E_max promedio por curva,linf_medio,menor es mejor,train,3,677,0.2481536189069424
20,3. E_max promedio por curva,linf_medio,menor es mejor,train,4,677,0.15066469719350073
20,3. E_max promedio por curva,linf_medio,menor es mejor,test,1,281,0.3665480427046263
20,3. E_max promedio por curva,linf_medio,menor es mejor,test,2,281,0.2277580071174377
20,3. E_max promedio por curva,linf_medio,menor es mejor,test,3,281,0.19572953736654805
20,3. E_max promedio por curva,linf_medio,menor es mejor,test,4,281,0.2099644128113879
20,4. E_max peor de la ventana,linf_max,menor es mejor,train,1,677,0.5775480059084195
20,4. E_max peor de la ventana,linf_max,menor es mejor,train,2,677,0.10044313146233383
20,4. E_max peor de la ventana,linf_max,menor es mejor,train,3,677,0.21565731166912852
20,4. E_max peor de la ventana,linf_max,menor es mejor,train,4,677,0.10635155096011817
20,4. E_max peor de la ventana,linf_max,menor es mejor,test,1,281,0.608540925266904
20,4. E_max peor de la ventana,linf_max,menor es mejor,test,2,281,0.25622775800711745
20,4. E_max peor de la ventana,linf_max,menor es mejor,test,3,281,0.06405693950177936
20,4. E_max peor de la ventana,linf_max,menor es mejor,test,4,281,0.0711743772241993
