M,metrica,columna,banda,bloque,minimo,maximo,promedio
1,5. MPIW,mpiw,FAR (IC del modelo AR),test,2.2275523611686463,2.2275523611686463,2.2275523611686463
1,5. MPIW,mpiw,FAR (IC del modelo AR),train,2.227552361168646,2.2275523611686463,2.2275523611686463
1,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,2.243662872501289,2.243662872501289,2.243662872501289
1,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,2.243662872501289,2.243662872501289,2.243662872501289
1,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),test,1.1616917689036395,1.590944680660976,1.3782491779276635
1,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),train,1.1057163842341673,1.5835940768485501,1.3449587730951287
1,6. PICP puntual,picp,FAR (IC del modelo AR),test,0.8337777777777777,1.0,0.9266666666666666
1,6. PICP puntual,picp,FAR (IC del modelo AR),train,0.8991111111111111,1.0,0.9486789938364152
1,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.8435555555555555,1.0,0.9291217712177122
1,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.8933333333333333,1.0,0.9480093286689988
1,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),test,0.6035555555555555,0.7533333333333333,0.6817515375153752
1,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),train,0.5964444444444444,0.7435555555555555,0.6803145094119607
1,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),test,0.5666666666666667,1.0,0.7264452644526446
1,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),train,0.5666666666666667,1.0,0.782608695652174
1,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.5333333333333333,1.0,0.7362853628536286
1,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.5666666666666667,1.0,0.7885057471264368
1,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),test,0.0,0.06666666666666667,0.00959409594095941
1,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),train,0.0,0.03333333333333333,0.0074962518740629685
1,8. Winkler,winkler,FAR (IC del modelo AR),test,2.216799253304728,4.6625975936999255,2.966386320701622
1,8. Winkler,winkler,FAR (IC del modelo AR),train,2.216799253304728,3.2495374748032955,2.6299248979203136
1,8. Winkler,winkler,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,2.2330040558580837,4.329064999210886,2.935537530450611
1,8. Winkler,winkler,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,2.2330040558580837,3.1470117995556106,2.6316116293421854
1,8. Winkler,winkler,PSBPM-FD (predictiva bayesiana),test,3.1048138916396795,7.018251922686059,4.883532714840696
1,8. Winkler,winkler,PSBPM-FD (predictiva bayesiana),train,3.1124219206202985,6.485789340033702,4.569665277288463
1,9. Winkler max promedio,winkler_max_medio,FAR (IC del modelo AR),test,3.2029678210726775,12.141533133918625,6.375043316623925
1,9. Winkler max promedio,winkler_max_medio,FAR (IC del modelo AR),train,3.2029678210726775,7.7258892945838555,5.191465145154939
1,9. Winkler max promedio,winkler_max_medio,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,3.203967794376749,11.174713861371165,6.296566982276211
1,9. Winkler max promedio,winkler_max_medio,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,3.203967794376749,7.186149322770889,5.141431135072545
1,9. Winkler max promedio,winkler_max_medio,PSBPM-FD (predictiva bayesiana),test,10.173991861182259,22.94366212208012,15.849170232129731
1,9. Winkler max promedio,winkler_max_medio,PSBPM-FD (predictiva bayesiana),train,10.498330929677827,20.349438644308666,14.867520501023408
1,10. Winkler max peor ventana,winkler_max_glob,FAR (IC del modelo AR),test,3.2029678210726784,97.3253299539367,36.203990619591096
1,10. Winkler max peor ventana,winkler_max_glob,FAR (IC del modelo AR),train,3.2029678210726784,47.21420064125942,27.597030423112127
1,10. Winkler max peor ventana,winkler_max_glob,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,3.203967794376749,92.23370080628403,35.61225929263452
1,10. Winkler max peor ventana,winkler_max_glob,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,3.203967794376749,43.69675709174127,26.610612035235825
1,10. Winkler max peor ventana,winkler_max_glob,PSBPM-FD (predictiva bayesiana),test,24.344063609993775,58.37635247584976,41.5133863771609
1,10. Winkler max peor ventana,winkler_max_glob,PSBPM-FD (predictiva bayesiana),train,21.80415235505522,48.550035430347506,38.682050147354815
2,5. MPIW,mpiw,FAR (IC del modelo AR),test,2.2275523611686463,2.2275523611686463,2.2275523611686463
2,5. MPIW,mpiw,FAR (IC del modelo AR),train,2.227552361168646,2.2275523611686463,2.2275523611686463
2,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,2.2290107638564827,2.229010763856483,2.2290107638564827
2,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,2.2290107638564827,2.229010763856483,2.2290107638564827
2,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),test,1.7011923930014083,2.129256321423428,1.936191587626657
2,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),train,1.6723287222419878,2.1366244789965307,1.898511667602761
2,6. PICP puntual,picp,FAR (IC del modelo AR),test,0.8337777777777777,1.0,0.9266666666666666
2,6. PICP puntual,picp,FAR (IC del modelo AR),train,0.8991111111111111,1.0,0.9486789938364152
2,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.8333333333333334,1.0,0.9264665846658466
2,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.8986666666666666,1.0,0.9469671830751292
2,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),test,0.8195555555555556,0.972,0.907450594505945
2,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),train,0.8737777777777778,0.9853333333333333,0.9277114775945361
2,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),test,0.5666666666666667,1.0,0.7264452644526446
2,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),train,0.5666666666666667,1.0,0.782608695652174
2,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.5666666666666667,1.0,0.7356703567035671
2,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.5666666666666667,1.0,0.7804597701149426
2,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),test,0.4,0.8,0.5803198031980319
2,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),train,0.4666666666666667,0.9333333333333333,0.6556221889055472
