M,metrica,bloque,modelo,razon_vs_mejor,razon_vs_FAR
1,4. E_max peor de la ventana,test,GBT,1.2644176932429785,1.2174578639639004
1,4. E_max peor de la ventana,test,PSBPM-FD,1.0426904181146055,0.996009813104118
2,1. MAE  (L^1),train,FAR,2.233954780658553,1.0
2,1. MAE  (L^1),train,RF,1.784067207657582,0.7990519890051097
2,1. MAE  (L^1),train,GBT,1.0,0.45269450164816794
2,1. MAE  (L^1),train,PSBPM-FD,2.2301303040154288,0.9985092812914842
2,1. MAE  (L^1),test,FAR,1.0115580613533397,1.0
2,1. MAE  (L^1),test,RF,1.025525815350795,1.0140129736074943
2,1. MAE  (L^1),test,GBT,1.0644349345169393,1.0527265373064507
2,1. MAE  (L^1),test,PSBPM-FD,1.0096700671841397,0.9982047897585565
2,2. RMSE (L^2),train,FAR,2.2784090134325057,1.0
2,2. RMSE (L^2),train,RF,1.8044930227422993,0.7926037716821552
2,2. RMSE (L^2),train,GBT,1.0,0.4432672353059152
2,2. RMSE (L^2),train,PSBPM-FD,2.283081372395751,1.0024030118904617
2,2. RMSE (L^2),test,FAR,1.0080319117734347,1.0
2,2. RMSE (L^2),test,RF,1.0337662621910917,1.0258068823703326
2,2. RMSE (L^2),test,GBT,1.0941950110550536,1.0859544673554604
2,2. RMSE (L^2),test,PSBPM-FD,1.0123433868942278,1.004356959392878
2,3. E_max promedio por curva,train,FAR,1.8472006678818655,1.0
2,3. E_max promedio por curva,train,RF,1.534824854479392,0.8316349005629159
2,3. E_max promedio por curva,train,GBT,1.0,0.5458506386751826
2,3. E_max promedio por curva,train,PSBPM-FD,1.8472707561963446,1.0001399276690948
2,3. E_max promedio por curva,test,FAR,1.0091900631652608,1.0
2,3. E_max promedio por curva,test,RF,1.028385771320472,1.0191935263069207
2,3. E_max promedio por curva,test,GBT,1.049608285796951,1.0405757622685143
2,3. E_max promedio por curva,test,PSBPM-FD,1.0126160530617476,1.003466791552865
2,4. E_max peor de la ventana,train,FAR,2.1528549640546535,1.0
2,4. E_max peor de la ventana,train,RF,1.6629560615625578,0.7767311306609447
2,4. E_max peor de la ventana,train,GBT,1.000315244304436,0.4884019478654817
2,4. E_max peor de la ventana,train,PSBPM-FD,2.1454489504301137,0.999626899729534
2,4. E_max peor de la ventana,test,FAR,1.0398202233304772,1.0
2,4. E_max peor de la ventana,test,RF,1.1073350694698136,1.0715761778075927
2,4. E_max peor de la ventana,test,GBT,1.1982344123734072,1.1572073588856353
2,4. E_max peor de la ventana,test,PSBPM-FD,1.0455844307198299,1.0063801167465403
3,1. MAE  (L^1),train,FAR,2.9414393571334574,1.0
3,1. MAE  (L^1),train,RF,2.2782868733645523,0.7743743368060987
3,1. MAE  (L^1),train,GBT,1.0,0.3435521302997755
3,1. MAE  (L^1),train,PSBPM-FD,2.936703138968728,0.9985010246570605
3,1. MAE  (L^1),test,FAR,1.014967912468169,1.0
3,1. MAE  (L^1),test,RF,1.0209490603855016,1.0060726875634638
3,1. MAE  (L^1),test,GBT,1.0557508584864004,1.0408151095298552
3,1. MAE  (L^1),test,PSBPM-FD,1.0130175059990172,0.9981574231426357
3,2. RMSE (L^2),train,FAR,2.9990155908278036,1.0
3,2. RMSE (L^2),train,RF,2.3015449021173655,0.767364122826659
3,2. RMSE (L^2),train,GBT,1.0,0.3368513139001061
3,2. RMSE (L^2),train,PSBPM-FD,3.0051750473240038,1.002388118485852
3,2. RMSE (L^2),test,FAR,1.0090637339351531,1.0
3,2. RMSE (L^2),test,RF,1.0262444962370358,1.0172872582275374
3,2. RMSE (L^2),test,GBT,1.074799543535873,1.0656315450298621
3,2. RMSE (L^2),test,PSBPM-FD,1.0133758387816807,1.0043501656246347
3,3. E_max promedio por curva,train,FAR,2.3736699936788384,1.0
3,3. E_max promedio por curva,train,RF,1.9039826715062338,0.8025164148427975
3,3. E_max promedio por curva,train,GBT,1.0,0.4248082071764231
3,3. E_max promedio por curva,train,PSBPM-FD,2.373258887494225,1.0000783476526072
3,3. E_max promedio por curva,test,FAR,1.0079934640846067,1.0
3,3. E_max promedio por curva,test,RF,1.023657830585601,1.0156829332699286
