metrica,bloque,columna,minimo,maximo,promedio
1. MAE  (L^1),train,mae_f,0.41132706500261706,0.7647964358337191,0.5573700126637732
1. MAE  (L^1),test,mae_f,0.4101719056868308,0.6730220743449122,0.5406439047000327
2. RMSE (L^2),train,rmse_f,0.9690333143228697,1.8658022480278673,1.44877629056624
2. RMSE (L^2),test,rmse_f,1.0706478217031257,1.7414698000133524,1.3981918902496824
3. E_max promedio por curva,train,linf_medio,4.672754800848604,10.47155056569484,7.681556365193781
3. E_max promedio por curva,test,linf_medio,5.332397911217451,10.4950623548267,7.348746016596558
4. E_max peor de la ventana,train,linf_max,9.504156883402784,28.127968083649645,19.698383051349428
4. E_max peor de la ventana,test,linf_max,11.255982377669085,23.88401785822674,18.83993860112397
5. MPIW,train,mpiw,2.0343023649422,2.5468246219447064,2.203065189089894
5. MPIW,test,mpiw,2.0011567075924166,2.405160532660531,2.169000088532955
6. PICP puntual,train,picp,0.402,0.7365,0.6109037037037036
6. PICP puntual,test,picp,0.475,0.745,0.6122941176470589
7. PICPB curva completa,train,picp_simultaneo,0.0,0.0,0.0
7. PICPB curva completa,test,picp_simultaneo,0.0,0.0,0.0
8. Winkler,train,winkler,2.523751227991905,8.794575645557911,4.159948960955333
8. Winkler,test,winkler,2.359214039128658,6.437149141079095,4.027565133910555
9. Winkler max promedio,train,winkler_max_medio,26.68772933847319,112.4949233693911,56.78682004738373
9. Winkler max promedio,test,winkler_max_medio,28.366156826559227,83.80773083421298,53.993005095612546
10. Winkler max peor ventana,train,winkler_max_glob,34.77845271279952,677.567551362954,285.21270354617786
10. Winkler max peor ventana,test,winkler_max_glob,60.74097662167726,454.1395028174451,265.8547626287532
