M,componente,bloque,picp,ace,mpiw,winkler,sd_predictiva,rmse,mpiw_sobre_rmse
1,FPC 1,train,0.9728183118741058,0.02281831187410588,3.3945981128319813,3.523211625446824,1.000303231127671,0.9148123613481614,3.7107042452174053
1,FPC 1,test,0.9733333333333334,0.023333333333333428,3.4303750085234634,3.5301149843875304,1.0105943217024473,0.8214990878414526,4.175750234290604
