metrica,bloque,columna,minimo,maximo,promedio
1. MAE  (L^1),train,mae_f,0.6197700737741798,1.3251055702025734,1.0307856881253383
1. MAE  (L^1),test,mae_f,0.6797078324775332,1.2358009619041934,0.9946759146821067
2. RMSE (L^2),train,rmse_f,0.8032547033246328,1.6918179854520854,1.3534975443386141
2. RMSE (L^2),test,rmse_f,0.894482316944126,1.5847686042502793,1.3026794652364695
3. E_max promedio por curva,train,linf_medio,1.9043254451282035,3.5748553234990914,2.8560264692183734
3. E_max promedio por curva,test,linf_medio,2.0846673492328858,3.4497699209498083,2.8977650744011934
4. E_max peor de la ventana,train,linf_max,4.035620356634262,6.311273735810693,5.395564845096097
4. E_max peor de la ventana,test,linf_max,3.7051031368926868,6.168510698772229,5.298666575453499
5. MPIW,train,mpiw,3.198426972588777,3.5577005270327144,3.3814788392879827
5. MPIW,test,mpiw,3.248580141895335,3.5929951173224204,3.4158649265708356
6. PICP puntual,train,picp,0.6004444444444444,0.6826666666666666,0.6428842454394693
6. PICP puntual,test,picp,0.6168888888888889,0.6822222222222222,0.650650266502665
7. PICPB curva completa,train,picp_simultaneo,0.0,0.0,0.0
7. PICPB curva completa,test,picp_simultaneo,0.0,0.0,0.0
8. Winkler,train,winkler,7.9576539334062435,14.298418972220077,11.640976973454238
8. Winkler,test,winkler,9.316564366407611,14.80464159849497,12.040357487545478
9. Winkler max promedio,train,winkler_max_medio,48.263461916520484,89.14538195227391,70.49575035761963
9. Winkler max promedio,test,winkler_max_medio,54.12138049744168,97.57839626820372,74.95895505855701
10. Winkler max peor ventana,train,winkler_max_glob,101.0155464954789,170.02866065346856,136.30307969219984
10. Winkler max peor ventana,test,winkler_max_glob,91.4490839667201,157.03055938032318,139.89675893932898
