M,componente,bloque,picp,ace,mpiw,winkler,sd_predictiva,rmse,mpiw_sobre_rmse
1,FPC 1,train,0.9712643678160919,0.021264367816091978,3.387609162644066,3.518262480029801,0.9800045811563479,0.9102798868644849,3.721502816362223
1,FPC 1,test,0.9666666666666667,0.01666666666666672,3.4237234608630334,3.5209694500518904,0.9873092883428315,0.8150657835734348,4.200548630384957
