bloque,objetivo,banda,winkler,picp,ee_picp,ace,mpiw,picp_simultaneo
test,curva_suavizada,FAR (IC del modelo AR),1.4541029244137327,0.9511555555555555,0.0014369514751160302,0.0011555555555555763,1.2264645585536553,0.6566666666666666
test,curva_suavizada,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.4713741972837613,0.9535111111111111,0.0014036091906029723,0.0035111111111111315,1.2520972397589138,0.6466666666666666
test,curva_suavizada,PSBPM-FD (predictiva bayesiana),1.4904467182701016,0.9483555555555555,0.0014753876447672874,-0.0016444444444444484,1.2358725332133138,0.5933333333333334
test,representacion_fpca,FAR (IC del modelo AR),1.4250552880361842,0.9561777777777778,0.0013646625152473636,0.0061777777777778375,1.2264645585536553,0.6933333333333334
test,representacion_fpca,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.4461359683531152,0.9569777777777778,0.0013527143184851858,0.0069777777777778605,1.2520972397589138,0.6933333333333334
test,representacion_fpca,PSBPM-FD (predictiva bayesiana),1.464869915967773,0.9530222222222222,0.0014106084766328404,0.0030222222222222594,1.2358725332133138,0.68
train,curva_suavizada,FAR (IC del modelo AR),1.4419175143595584,0.953984674329502,0.0009170366596450081,0.003984674329502003,1.2264645585536555,0.6566091954022989
train,curva_suavizada,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.4629020863549436,0.9539080459770115,0.0009177630412850986,0.003908045977011554,1.2520972397589138,0.639367816091954
train,curva_suavizada,PSBPM-FD (predictiva bayesiana),1.4704106751930477,0.9496934865900383,0.0009566841693950882,-0.00030651340996168397,1.2363785720144176,0.5919540229885057
train,representacion_fpca,FAR (IC del modelo AR),1.415656799882545,0.9575670498084291,0.000882268876419798,0.007567049808429149,1.2264645585536555,0.6968390804597702
train,representacion_fpca,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.4390440594226417,0.956992337164751,0.0008879569275725657,0.006992337164751006,1.2520972397589138,0.7011494252873564
train,representacion_fpca,PSBPM-FD (predictiva bayesiana),1.4453240046454623,0.9518390804597702,0.0009371171797628578,0.0018390804597702148,1.2363785720144176,0.6609195402298851
