bloque,FPC,RMSE,R2,sd_ratio,CRPS,Cob95,Ancho,PIT_ks,PIT_forma,n
train,FPC 1,0.9946193491974858,0.008921295949729124,0.04590106804674396,0.5253957227766308,0.956989247311828,3.2627964195384775,0.03526666666666667,aproximadamente uniforme,279
test,FPC 1,1.1152148233329837,-0.04918739590684096,0.03856776292365552,0.5797443076404725,0.925,3.384233777100841,0.0884666666666667,aproximadamente uniforme,120
