objetivo,metrica,bloque,columna,minimo,maximo,promedio
curva_suavizada,1. MAE  (L^1),train,mae_f,0.5464787488305904,0.8464485226452884,0.6789628534288225
curva_suavizada,1. MAE  (L^1),test,mae_f,0.5928840151825185,0.827346760115173,0.7000236524950005
curva_suavizada,2. RMSE (L^2),train,rmse_f,0.7055651783258768,1.1045482394267547,0.8840154371182122
curva_suavizada,2. RMSE (L^2),test,rmse_f,0.7701844029869124,1.1310849178960283,0.9292538120035897
curva_suavizada,3. E_max promedio por curva,train,linf_medio,1.7569025302133925,2.8532279635878184,2.2462127593103003
curva_suavizada,3. E_max promedio por curva,test,linf_medio,1.953098016376093,2.8126792304970816,2.3209036303491777
curva_suavizada,4. E_max peor de la ventana,train,linf_max,2.8417852616409798,6.245188205788418,4.377678676019091
curva_suavizada,4. E_max peor de la ventana,test,linf_max,3.3318583334141567,9.344649971760404,5.2500592786753115
curva_suavizada,5. MPIW,train,mpiw,1.2231002757760872,1.2502421230650684,1.2368478856013332
curva_suavizada,5. MPIW,test,mpiw,1.2224584720492735,1.2482007865837508,1.2332089588971273
curva_suavizada,6. PICP puntual,train,picp,0.44222222222222224,0.5991111111111111,0.521632517074796
curva_suavizada,6. PICP puntual,test,picp,0.4577777777777778,0.5711111111111111,0.5167134071340713
curva_suavizada,7. PICPB curva completa,train,picp_simultaneo,0.0,0.0,0.0
curva_suavizada,7. PICPB curva completa,test,picp_simultaneo,0.0,0.0,0.0
curva_suavizada,8. Winkler,train,winkler,8.148856404919178,17.299064631917147,12.059614173636803
curva_suavizada,8. Winkler,test,winkler,9.894371963292302,16.998180696287456,13.061659553592795
curva_suavizada,9. Winkler max promedio,train,winkler_max_medio,51.58485634187126,94.35348889615511,71.76700773417701
curva_suavizada,9. Winkler max promedio,test,winkler_max_medio,61.86260138230564,92.7489371779324,74.82242174443451
curva_suavizada,10. Winkler max peor ventana,train,winkler_max_glob,100.64141353757901,242.18397483287987,157.46448183586008
curva_suavizada,10. Winkler max peor ventana,test,winkler_max_glob,113.14624020108585,356.66144537700376,191.8228799245934
representacion_fpca,1. MAE  (L^1),train,mae_f,0.15460107805319526,0.31710130454061203,0.23945559353961365
representacion_fpca,1. MAE  (L^1),test,mae_f,0.16403669367686435,0.29020916745931713,0.2144587111590646
representacion_fpca,2. RMSE (L^2),train,rmse_f,0.22269915786610905,0.4573028564494769,0.3446469999521984
representacion_fpca,2. RMSE (L^2),test,rmse_f,0.23861782518574953,0.4204616900946643,0.3133348730312262
representacion_fpca,3. E_max promedio por curva,train,linf_medio,0.4593915023532464,0.9532136371111651,0.7079297638591351
representacion_fpca,3. E_max promedio por curva,test,linf_medio,0.49991573842149,0.8747166507296522,0.6385536718113174
representacion_fpca,4. E_max peor de la ventana,train,linf_max,0.9927335923243501,3.618497926211635,1.9488120576628303
representacion_fpca,4. E_max peor de la ventana,test,linf_max,1.2852000055048074,2.6534157903859907,1.8788794104259066
representacion_fpca,5. MPIW,train,mpiw,1.2231002757760872,1.2502421230650684,1.2368478856013332
representacion_fpca,5. MPIW,test,mpiw,1.2224584720492735,1.2482007865837508,1.2332089588971273
representacion_fpca,6. PICP puntual,train,picp,0.8862222222222222,1.0,0.9514909212060636
representacion_fpca,6. PICP puntual,test,picp,0.8817777777777778,0.9933333333333333,0.9615186551865521
representacion_fpca,7. PICPB curva completa,train,picp_simultaneo,0.7333333333333333,1.0,0.870414792603698
representacion_fpca,7. PICPB curva completa,test,picp_simultaneo,0.7666666666666667,0.9666666666666667,0.8931119311193111
representacion_fpca,8. Winkler,train,winkler,1.2345067525953755,2.5446699658183776,1.6114405341668665
representacion_fpca,8. Winkler,test,winkler,1.2470701211012605,2.4433358275876533,1.515897852811665
representacion_fpca,9. Winkler max promedio,train,winkler_max_medio,2.7925428240672403,9.98207615838764,4.4589258101833
representacion_fpca,9. Winkler max promedio,test,winkler_max_medio,2.8210160439487435,7.319068826901234,4.131584684262334
representacion_fpca,10. Winkler max peor ventana,train,winkler_max_glob,3.016246333053517,90.7695498632789,30.78949298946287
representacion_fpca,10. Winkler max peor ventana,test,winkler_max_glob,3.251695434647232,63.983039911160695,25.02729304048381
