M,metrica,columna,bloque,modelo,pct_ventanas_ganadas,n_ventanas
4,4. E_max peor de la ventana,linf_max,test,FAR,0.16974169741697417,271
4,4. E_max peor de la ventana,linf_max,test,RF,0.36531365313653136,271
4,4. E_max peor de la ventana,linf_max,test,GBT,0.15129151291512916,271
4,4. E_max peor de la ventana,linf_max,test,PSBPM-FD,0.31365313653136534,271
5,1. MAE  (L^1),mae_f,train,FAR,0.0,667
5,1. MAE  (L^1),mae_f,train,RF,0.0,667
5,1. MAE  (L^1),mae_f,train,GBT,1.0,667
5,1. MAE  (L^1),mae_f,train,PSBPM-FD,0.0,667
5,1. MAE  (L^1),mae_f,test,FAR,0.6678966789667896,271
5,1. MAE  (L^1),mae_f,test,RF,0.16236162361623616,271
5,1. MAE  (L^1),mae_f,test,GBT,0.0,271
5,1. MAE  (L^1),mae_f,test,PSBPM-FD,0.16974169741697417,271
5,2. RMSE (L^2),rmse_f,train,FAR,0.0,667
5,2. RMSE (L^2),rmse_f,train,RF,0.0,667
5,2. RMSE (L^2),rmse_f,train,GBT,1.0,667
5,2. RMSE (L^2),rmse_f,train,PSBPM-FD,0.0,667
5,2. RMSE (L^2),rmse_f,test,FAR,0.6014760147601476,271
5,2. RMSE (L^2),rmse_f,test,RF,0.18450184501845018,271
5,2. RMSE (L^2),rmse_f,test,GBT,0.0,271
5,2. RMSE (L^2),rmse_f,test,PSBPM-FD,0.2140221402214022,271
5,3. E_max promedio por curva,linf_medio,train,FAR,0.0,667
5,3. E_max promedio por curva,linf_medio,train,RF,0.0,667
5,3. E_max promedio por curva,linf_medio,train,GBT,1.0,667
5,3. E_max promedio por curva,linf_medio,train,PSBPM-FD,0.0,667
5,3. E_max promedio por curva,linf_medio,test,FAR,0.6273062730627307,271
5,3. E_max promedio por curva,linf_medio,test,RF,0.07011070110701106,271
5,3. E_max promedio por curva,linf_medio,test,GBT,0.01107011070110701,271
5,3. E_max promedio por curva,linf_medio,test,PSBPM-FD,0.2915129151291513,271
5,4. E_max peor de la ventana,linf_max,train,FAR,0.0,667
5,4. E_max peor de la ventana,linf_max,train,RF,0.0,667
5,4. E_max peor de la ventana,linf_max,train,GBT,1.0,667
5,4. E_max peor de la ventana,linf_max,train,PSBPM-FD,0.0,667
5,4. E_max peor de la ventana,linf_max,test,FAR,0.30996309963099633,271
5,4. E_max peor de la ventana,linf_max,test,RF,0.17712177121771217,271
5,4. E_max peor de la ventana,linf_max,test,GBT,0.3505535055350554,271
5,4. E_max peor de la ventana,linf_max,test,PSBPM-FD,0.16236162361623616,271
6,1. MAE  (L^1),mae_f,train,FAR,0.0,667
6,1. MAE  (L^1),mae_f,train,RF,0.0,667
6,1. MAE  (L^1),mae_f,train,GBT,1.0,667
6,1. MAE  (L^1),mae_f,train,PSBPM-FD,0.0,667
6,1. MAE  (L^1),mae_f,test,FAR,0.5977859778597786,271
6,1. MAE  (L^1),mae_f,test,RF,0.2029520295202952,271
6,1. MAE  (L^1),mae_f,test,GBT,0.0,271
6,1. MAE  (L^1),mae_f,test,PSBPM-FD,0.1992619926199262,271
6,2. RMSE (L^2),rmse_f,train,FAR,0.0,667
6,2. RMSE (L^2),rmse_f,train,RF,0.0,667
6,2. RMSE (L^2),rmse_f,train,GBT,1.0,667
6,2. RMSE (L^2),rmse_f,train,PSBPM-FD,0.0,667
6,2. RMSE (L^2),rmse_f,test,FAR,0.5608856088560885,271
6,2. RMSE (L^2),rmse_f,test,RF,0.22878228782287824,271
6,2. RMSE (L^2),rmse_f,test,GBT,0.0,271
6,2. RMSE (L^2),rmse_f,test,PSBPM-FD,0.21033210332103322,271
6,3. E_max promedio por curva,linf_medio,train,FAR,0.0,667
6,3. E_max promedio por curva,linf_medio,train,RF,0.0,667
6,3. E_max promedio por curva,linf_medio,train,GBT,1.0,667
6,3. E_max promedio por curva,linf_medio,train,PSBPM-FD,0.0,667
6,3. E_max promedio por curva,linf_medio,test,FAR,0.6088560885608856,271
6,3. E_max promedio por curva,linf_medio,test,RF,0.12546125461254612,271
6,3. E_max promedio por curva,linf_medio,test,GBT,0.0,271
6,3. E_max promedio por curva,linf_medio,test,PSBPM-FD,0.2656826568265683,271
6,4. E_max peor de la ventana,linf_max,train,FAR,0.0,667
6,4. E_max peor de la ventana,linf_max,train,RF,0.014992503748125937,667
6,4. E_max peor de la ventana,linf_max,train,GBT,0.9850074962518741,667
6,4. E_max peor de la ventana,linf_max,train,PSBPM-FD,0.0,667
6,4. E_max peor de la ventana,linf_max,test,FAR,0.3062730627306273,271
6,4. E_max peor de la ventana,linf_max,test,RF,0.2693726937269373,271
6,4. E_max peor de la ventana,linf_max,test,GBT,0.13284132841328414,271
6,4. E_max peor de la ventana,linf_max,test,PSBPM-FD,0.2915129151291513,271
7,1. MAE  (L^1),mae_f,train,FAR,0.0,667
7,1. MAE  (L^1),mae_f,train,RF,0.0,667
7,1. MAE  (L^1),mae_f,train,GBT,1.0,667
7,1. MAE  (L^1),mae_f,train,PSBPM-FD,0.0,667
7,1. MAE  (L^1),mae_f,test,FAR,0.5830258302583026,271
7,1. MAE  (L^1),mae_f,test,RF,0.22509225092250923,271
7,1. MAE  (L^1),mae_f,test,GBT,0.0,271
7,1. MAE  (L^1),mae_f,test,PSBPM-FD,0.1918819188191882,271
7,2. RMSE (L^2),rmse_f,train,FAR,0.0,667
7,2. RMSE (L^2),rmse_f,train,RF,0.0,667
7,2. RMSE (L^2),rmse_f,train,GBT,1.0,667
7,2. RMSE (L^2),rmse_f,train,PSBPM-FD,0.0,667
7,2. RMSE (L^2),rmse_f,test,FAR,0.5498154981549815,271
7,2. RMSE (L^2),rmse_f,test,RF,0.25092250922509224,271
7,2. RMSE (L^2),rmse_f,test,GBT,0.014760147601476014,271
7,2. RMSE (L^2),rmse_f,test,PSBPM-FD,0.18450184501845018,271
7,3. E_max promedio por curva,linf_medio,train,FAR,0.0,667
7,3. E_max promedio por curva,linf_medio,train,RF,0.0,667
7,3. E_max promedio por curva,linf_medio,train,GBT,1.0,667
7,3. E_max promedio por curva,linf_medio,train,PSBPM-FD,0.0,667
7,3. E_max promedio por curva,linf_medio,test,FAR,0.5645756457564576,271
7,3. E_max promedio por curva,linf_medio,test,RF,0.21033210332103322,271
7,3. E_max promedio por curva,linf_medio,test,GBT,0.0036900369003690036,271
7,3. E_max promedio por curva,linf_medio,test,PSBPM-FD,0.22140221402214022,271
7,4. E_max peor de la ventana,linf_max,train,FAR,0.0,667
7,4. E_max peor de la ventana,linf_max,train,RF,0.0,667
7,4. E_max peor de la ventana,linf_max,train,GBT,1.0,667
7,4. E_max peor de la ventana,linf_max,train,PSBPM-FD,0.0,667
7,4. E_max peor de la ventana,linf_max,test,FAR,0.2177121771217712,271
7,4. E_max peor de la ventana,linf_max,test,RF,0.4059040590405904,271
7,4. E_max peor de la ventana,linf_max,test,GBT,0.07011070110701106,271
7,4. E_max peor de la ventana,linf_max,test,PSBPM-FD,0.3062730627306273,271
8,1. MAE  (L^1),mae_f,train,FAR,0.0,667
8,1. MAE  (L^1),mae_f,train,RF,0.0,667
8,1. MAE  (L^1),mae_f,train,GBT,1.0,667
8,1. MAE  (L^1),mae_f,train,PSBPM-FD,0.0,667
8,1. MAE  (L^1),mae_f,test,FAR,0.5793357933579336,271
8,1. MAE  (L^1),mae_f,test,RF,0.21033210332103322,271
8,1. MAE  (L^1),mae_f,test,GBT,0.014760147601476014,271
8,1. MAE  (L^1),mae_f,test,PSBPM-FD,0.19557195571955718,271
8,2. RMSE (L^2),rmse_f,train,FAR,0.0,667
8,2. RMSE (L^2),rmse_f,train,RF,0.0,667
8,2. RMSE (L^2),rmse_f,train,GBT,1.0,667
8,2. RMSE (L^2),rmse_f,train,PSBPM-FD,0.0,667
8,2. RMSE (L^2),rmse_f,test,FAR,0.5461254612546126,271
8,2. RMSE (L^2),rmse_f,test,RF,0.25830258302583026,271
8,2. RMSE (L^2),rmse_f,test,GBT,0.0036900369003690036,271
8,2. RMSE (L^2),rmse_f,test,PSBPM-FD,0.1918819188191882,271
8,3. E_max promedio por curva,linf_medio,train,FAR,0.0,667
8,3. E_max promedio por curva,linf_medio,train,RF,0.0,667
8,3. E_max promedio por curva,linf_medio,train,GBT,1.0,667
8,3. E_max promedio por curva,linf_medio,train,PSBPM-FD,0.0,667
8,3. E_max promedio por curva,linf_medio,test,FAR,0.5239852398523985,271
8,3. E_max promedio por curva,linf_medio,test,RF,0.24723247232472326,271
8,3. E_max promedio por curva,linf_medio,test,GBT,0.0036900369003690036,271
8,3. E_max promedio por curva,linf_medio,test,PSBPM-FD,0.22509225092250923,271
8,4. E_max peor de la ventana,linf_max,train,FAR,0.0,667
8,4. E_max peor de la ventana,linf_max,train,RF,0.0,667
8,4. E_max peor de la ventana,linf_max,train,GBT,1.0,667
8,4. E_max peor de la ventana,linf_max,train,PSBPM-FD,0.0,667
8,4. E_max peor de la ventana,linf_max,test,FAR,0.2767527675276753,271
8,4. E_max peor de la ventana,linf_max,test,RF,0.33210332103321033,271
8,4. E_max peor de la ventana,linf_max,test,GBT,0.03690036900369004,271
8,4. E_max peor de la ventana,linf_max,test,PSBPM-FD,0.35424354243542433,271
