w,metrica,columna,criterio,bloque,M,n_ventanas,pct_ventanas_ganadas
20,1. MAE  (L^1),mae_f,menor es mejor,train,1,677,0.23042836041358936
20,1. MAE  (L^1),mae_f,menor es mejor,train,2,677,0.21270310192023634
20,1. MAE  (L^1),mae_f,menor es mejor,train,3,677,0.1447562776957164
20,1. MAE  (L^1),mae_f,menor es mejor,train,4,677,0.07828655834564253
20,1. MAE  (L^1),mae_f,menor es mejor,train,5,677,0.06646971935007386
20,1. MAE  (L^1),mae_f,menor es mejor,train,6,677,0.06499261447562776
20,1. MAE  (L^1),mae_f,menor es mejor,train,7,677,0.04431314623338257
20,1. MAE  (L^1),mae_f,menor es mejor,train,8,677,0.15805022156573117
20,1. MAE  (L^1),mae_f,menor es mejor,test,1,281,0.38434163701067614
20,1. MAE  (L^1),mae_f,menor es mejor,test,2,281,0.22419928825622776
20,1. MAE  (L^1),mae_f,menor es mejor,test,3,281,0.08540925266903915
20,1. MAE  (L^1),mae_f,menor es mejor,test,4,281,0.07473309608540925
20,1. MAE  (L^1),mae_f,menor es mejor,test,5,281,0.03202846975088968
20,1. MAE  (L^1),mae_f,menor es mejor,test,6,281,0.08540925266903915
20,1. MAE  (L^1),mae_f,menor es mejor,test,7,281,0.05338078291814947
20,1. MAE  (L^1),mae_f,menor es mejor,test,8,281,0.060498220640569395
20,2. RMSE (L^2),rmse_f,menor es mejor,train,1,677,0.23190546528803546
20,2. RMSE (L^2),rmse_f,menor es mejor,train,2,677,0.206794682422452
20,2. RMSE (L^2),rmse_f,menor es mejor,train,3,677,0.15952732644017725
20,2. RMSE (L^2),rmse_f,menor es mejor,train,4,677,0.051698670605613
20,2. RMSE (L^2),rmse_f,menor es mejor,train,5,677,0.0103397341211226
20,2. RMSE (L^2),rmse_f,menor es mejor,train,6,677,0.09748892171344166
20,2. RMSE (L^2),rmse_f,menor es mejor,train,7,677,0.0930576070901034
20,2. RMSE (L^2),rmse_f,menor es mejor,train,8,677,0.14918759231905465
20,2. RMSE (L^2),rmse_f,menor es mejor,test,1,281,0.48398576512455516
20,2. RMSE (L^2),rmse_f,menor es mejor,test,2,281,0.199288256227758
20,2. RMSE (L^2),rmse_f,menor es mejor,test,3,281,0.05693950177935943
20,2. RMSE (L^2),rmse_f,menor es mejor,test,4,281,0.07473309608540925
20,2. RMSE (L^2),rmse_f,menor es mejor,test,5,281,0.0071174377224199285
20,2. RMSE (L^2),rmse_f,menor es mejor,test,6,281,0.02491103202846975
20,2. RMSE (L^2),rmse_f,menor es mejor,test,7,281,0.06405693950177936
20,2. RMSE (L^2),rmse_f,menor es mejor,test,8,281,0.08896797153024912
20,3. E_max promedio por curva,linf_medio,menor es mejor,train,1,677,0.17134416543574593
20,3. E_max promedio por curva,linf_medio,menor es mejor,train,2,677,0.20827178729689808
20,3. E_max promedio por curva,linf_medio,menor es mejor,train,3,677,0.07533234859675036
20,3. E_max promedio por curva,linf_medio,menor es mejor,train,4,677,0.03692762186115214
20,3. E_max promedio por curva,linf_medio,menor es mejor,train,5,677,0.06499261447562776
20,3. E_max promedio por curva,linf_medio,menor es mejor,train,6,677,0.14771048744460857
