M,metrica,columna,modelo,bloque,minimo,maximo,promedio
1,1. MAE  (L^1),mae_f,(truncamiento FPCA),test,0.1730285054436053,0.2033926364757301,0.18920931793507675
1,1. MAE  (L^1),mae_f,(truncamiento FPCA),train,0.16820051412886633,0.2125342359018658,0.19131862743440078
1,1. MAE  (L^1),mae_f,FAR,test,0.21316482095028796,0.26429885876598624,0.2404571187667562
1,1. MAE  (L^1),mae_f,FAR,train,0.2129509223857056,0.2927302941265782,0.2516506586911971
1,1. MAE  (L^1),mae_f,GBT,test,0.22414863620440453,0.27787554327993197,0.2569944676284658
1,1. MAE  (L^1),mae_f,GBT,train,0.1835768718537319,0.23422303708124037,0.20990349626572352
1,1. MAE  (L^1),mae_f,PSBPM-FD,test,0.2147004974633627,0.2735660136762036,0.24569167411771387
1,1. MAE  (L^1),mae_f,PSBPM-FD,train,0.20954328425523486,0.30944172768088435,0.25800915682565506
1,1. MAE  (L^1),mae_f,RF,test,0.21972119796215378,0.2736672664386627,0.24786230279144053
1,1. MAE  (L^1),mae_f,RF,train,0.1902740877868128,0.2662081265658157,0.23129949032324104
1,1. MAE  (L^1),mae_f,media,test,0.22490308272301196,0.34300692778381375,0.2669136296517196
1,1. MAE  (L^1),mae_f,media,train,0.2231741622085897,0.382262595720347,0.27836283441614357
1,1. MAE  (L^1),mae_f,persistencia,test,0.22301814723163077,0.298558194179156,0.26121732514588797
1,1. MAE  (L^1),mae_f,persistencia,train,0.21909269518062238,0.32076678166070405,0.2737057906007888
1,2. RMSE (L^2),rmse_f,(truncamiento FPCA),test,0.2221812393249308,0.2611233288335627,0.2410733919179168
1,2. RMSE (L^2),rmse_f,(truncamiento FPCA),train,0.21274264219939298,0.27135213745873404,0.24253549428181487
1,2. RMSE (L^2),rmse_f,FAR,test,0.2729806869995646,0.3351506780842832,0.3058384353261464
1,2. RMSE (L^2),rmse_f,FAR,train,0.26853499180385765,0.3571549316628911,0.3143321584063777
1,2. RMSE (L^2),rmse_f,GBT,test,0.2828715747379087,0.34976048723019415,0.3242821100141382
1,2. RMSE (L^2),rmse_f,GBT,train,0.23581222766535337,0.29464196037493195,0.26445607055886666
1,2. RMSE (L^2),rmse_f,PSBPM-FD,test,0.2764409760860812,0.3381428905049421,0.3113561971077115
1,2. RMSE (L^2),rmse_f,PSBPM-FD,train,0.26386583492877935,0.3799284353351593,0.32134124135735354
1,2. RMSE (L^2),rmse_f,RF,test,0.2791218786482539,0.34540040373032904,0.3138148466968935
1,2. RMSE (L^2),rmse_f,RF,train,0.2460232602346473,0.32974548458939595,0.28957959015647183
1,2. RMSE (L^2),rmse_f,media,test,0.28297848701760464,0.41940111623364873,0.33398991753878365
1,2. RMSE (L^2),rmse_f,media,train,0.27522211475385516,0.45994357369383476,0.3452882737293437
1,2. RMSE (L^2),rmse_f,persistencia,test,0.29130949619044627,0.3708691116464292,0.32988101571307143
1,2. RMSE (L^2),rmse_f,persistencia,train,0.27356268815211876,0.39221768316381495,0.34233059566134
1,3. E_max promedio por curva,linf_medio,(truncamiento FPCA),test,0.4965571761775794,0.6345876326693112,0.5603629065814916
1,3. E_max promedio por curva,linf_medio,(truncamiento FPCA),train,0.47611142338352425,0.6209677115317359,0.5487163135772202
1,3. E_max promedio por curva,linf_medio,FAR,test,0.5691338847091217,0.7077187297483076,0.6383350973207961
1,3. E_max promedio por curva,linf_medio,FAR,train,0.5610418512995753,0.7181208719194702,0.6398158048156466
1,3. E_max promedio por curva,linf_medio,GBT,test,0.5873644573694726,0.7376218863805093,0.6603143998689208
1,3. E_max promedio por curva,linf_medio,GBT,train,0.5044277392991786,0.6573789647001959,0.5825371404307536
1,3. E_max promedio por curva,linf_medio,PSBPM-FD,test,0.5646063047980061,0.728595067146443,0.6467757512541914
1,3. E_max promedio por curva,linf_medio,PSBPM-FD,train,0.550077460666198,0.7519810939061747,0.6491366557282227
1,3. E_max promedio por curva,linf_medio,RF,test,0.573202266921918,0.7316355943768015,0.6488113788628269
1,3. E_max promedio por curva,linf_medio,RF,train,0.527094052781231,0.6965178260432682,0.6132011573241546
1,3. E_max promedio por curva,linf_medio,media,test,0.562256333072398,0.788476141940919,0.672444053785077
1,3. E_max promedio por curva,linf_medio,media,train,0.5694670841517092,0.8337341622550846,0.6752098818156628
1,3. E_max promedio por curva,linf_medio,persistencia,test,0.5913868857020543,0.744891705893211,0.6743474746022798
1,3. E_max promedio por curva,linf_medio,persistencia,train,0.5625957448070474,0.7835385955094128,0.6759361728474773
1,4. E_max peor de la ventana,linf_max,(truncamiento FPCA),test,0.84952922256632,1.264883132239963,1.0688365150430426
1,4. E_max peor de la ventana,linf_max,(truncamiento FPCA),train,0.7700833909221716,1.3133825913314574,0.9915356910009463
1,4. E_max peor de la ventana,linf_max,FAR,test,1.0240357480812714,1.2621458258397737,1.130489216297344
1,4. E_max peor de la ventana,linf_max,FAR,train,0.8278154175324131,1.5008005898894363,1.1236212667058134
1,4. E_max peor de la ventana,linf_max,GBT,test,0.9718520597827511,1.3979148739590113,1.1520640728326357
1,4. E_max peor de la ventana,linf_max,GBT,train,0.7457231107943976,1.3037574355355261,1.0183943224774707
1,4. E_max peor de la ventana,linf_max,PSBPM-FD,test,1.0045278346446993,1.2608870680262314,1.1344453694011212
1,4. E_max peor de la ventana,linf_max,PSBPM-FD,train,0.9062824121280165,1.5183946358787554,1.1449299413121778
1,4. E_max peor de la ventana,linf_max,RF,test,0.9980180961606675,1.3504992464475565,1.1247619602930745
1,4. E_max peor de la ventana,linf_max,RF,train,0.8164331463838471,1.4028648115462266,1.0654602712744614
1,4. E_max peor de la ventana,linf_max,media,test,0.9932114072616204,1.2946336243952794,1.1794093058583837
1,4. E_max peor de la ventana,linf_max,media,train,0.8835596246040289,1.6779256254682813,1.1974540784780692
