M,metrica,bloque,modelo,razon_vs_mejor,razon_vs_FAR
3,4. E_max peor de la ventana,train,PSBPM-FD,1.3430086934934427,1.0189178110347723
3,4. E_max peor de la ventana,test,FAR,1.0403343621494334,1.0
3,4. E_max peor de la ventana,test,RF,1.0333169404960159,0.9938579269657415
3,4. E_max peor de la ventana,test,GBT,1.0363670537269971,0.9972667456359828
3,4. E_max peor de la ventana,test,PSBPM-FD,1.0457894511438666,1.005307161892126
4,1. MAE  (L^1),train,FAR,2.0341471110226736,1.0
4,1. MAE  (L^1),train,RF,1.6904340561839404,0.8317212547267476
4,1. MAE  (L^1),train,GBT,1.0,0.49451751792846355
4,1. MAE  (L^1),train,PSBPM-FD,2.0815791458101054,1.0232571420345806
4,1. MAE  (L^1),test,FAR,1.0049271100985204,1.0
4,1. MAE  (L^1),test,RF,1.0238949381857225,1.0190116454698936
4,1. MAE  (L^1),test,GBT,1.0598011272441918,1.0547034332276168
4,1. MAE  (L^1),test,PSBPM-FD,1.0256236457674595,1.0206976480827437
4,2. RMSE (L^2),train,FAR,1.9279850201248765,1.0
4,2. RMSE (L^2),train,RF,1.6121205657395954,0.8366728465565526
4,2. RMSE (L^2),train,GBT,1.0,0.5212494253004643
4,2. RMSE (L^2),train,PSBPM-FD,1.9675840201671282,1.0204816212821077
4,2. RMSE (L^2),test,FAR,1.0046904816224222,1.0
4,2. RMSE (L^2),test,RF,1.0207326795727385,1.0160599385325986
4,2. RMSE (L^2),test,GBT,1.0607985494890915,1.0558987483356341
4,2. RMSE (L^2),test,PSBPM-FD,1.0221877351677022,1.0175184979871492
4,3. E_max promedio por curva,train,FAR,1.488757654496147,1.0
4,3. E_max promedio por curva,train,RF,1.3286198706308403,0.8927922329215365
4,3. E_max promedio por curva,train,GBT,1.0,0.6733951381076654
4,3. E_max promedio por curva,train,PSBPM-FD,1.5082656766543314,1.0132163202582116
4,3. E_max promedio por curva,test,FAR,1.0034377568064041,1.0
4,3. E_max promedio por curva,test,RF,1.0184213333347398,1.0149698243407874
4,3. E_max promedio por curva,test,GBT,1.0576338309163864,1.0539926257104502
4,3. E_max promedio por curva,test,PSBPM-FD,1.0151026267037282,1.0116938095392831
4,4. E_max peor de la ventana,train,FAR,1.3672922099957316,1.0
4,4. E_max peor de la ventana,train,RF,1.2176897654694212,0.893079395400074
4,4. E_max peor de la ventana,train,GBT,1.0042356043017335,0.7463995761655187
4,4. E_max peor de la ventana,train,PSBPM-FD,1.391157293277009,1.0188776872305272
4,4. E_max peor de la ventana,test,FAR,1.0237861613729955,1.0
4,4. E_max peor de la ventana,test,RF,1.022835031370687,0.9991102347453741
4,4. E_max peor de la ventana,test,GBT,1.0648292217609316,1.0406622150089435
4,4. E_max peor de la ventana,test,PSBPM-FD,1.0289075734981468,1.0053488006017954
5,1. MAE  (L^1),train,FAR,2.4537776095102,1.0
5,1. MAE  (L^1),train,RF,2.015498152494426,0.8218411729473064
5,1. MAE  (L^1),train,GBT,1.0,0.4103778664934039
5,1. MAE  (L^1),train,PSBPM-FD,2.510798139893527,1.0231139066183628
5,1. MAE  (L^1),test,FAR,1.0049287534888462,1.0
5,1. MAE  (L^1),test,RF,1.0284187424280677,1.0235531646783946
5,1. MAE  (L^1),test,GBT,1.0735937314954576,1.0685195373500507
5,1. MAE  (L^1),test,PSBPM-FD,1.0256495217530885,1.0207346355348548
5,2. RMSE (L^2),train,FAR,2.2890663779548146,1.0
5,2. RMSE (L^2),train,RF,1.8911795237241755,0.8264264349887629
5,2. RMSE (L^2),train,GBT,1.0,0.4395329713169315
5,2. RMSE (L^2),train,PSBPM-FD,2.3360173568573557,1.0202878749081352
5,2. RMSE (L^2),test,FAR,1.005034146855128,1.0
5,2. RMSE (L^2),test,RF,1.0249176534456885,1.0199191692999403
5,2. RMSE (L^2),test,GBT,1.0730322873495444,1.0678237479245858
5,2. RMSE (L^2),test,PSBPM-FD,1.0225086177675338,1.017506058085624
5,3. E_max promedio por curva,train,FAR,1.7180506817947532,1.0
5,3. E_max promedio por curva,train,RF,1.5085425996263926,0.8783896587351234
5,3. E_max promedio por curva,train,GBT,1.0,0.5846005936791342
5,3. E_max promedio por curva,train,PSBPM-FD,1.7403969338063348,1.0128777085577723
5,3. E_max promedio por curva,test,FAR,1.0033328732612878,1.0
5,3. E_max promedio por curva,test,RF,1.0214719980874836,1.018130357565132
5,3. E_max promedio por curva,test,GBT,1.05666305070198,1.0531836047138377
5,3. E_max promedio por curva,test,PSBPM-FD,1.0149605357954636,1.0116586781069847
5,4. E_max peor de la ventana,train,FAR,1.5310557273495053,1.0
5,4. E_max peor de la ventana,train,RF,1.348655883002759,0.883303127663616
5,4. E_max peor de la ventana,train,GBT,1.0,0.6673471934873708
5,4. E_max peor de la ventana,train,PSBPM-FD,1.5603238625154894,1.0190087022199268
5,4. E_max peor de la ventana,test,FAR,1.026203466254521,1.0
5,4. E_max peor de la ventana,test,RF,1.0298706091586738,1.0036060684817736
5,4. E_max peor de la ventana,test,GBT,1.0421294278233717,1.0168174804481485
5,4. E_max peor de la ventana,test,PSBPM-FD,1.0293200029647411,1.0037122742524016
6,1. MAE  (L^1),train,FAR,3.1816831076651355,1.0
6,1. MAE  (L^1),train,RF,2.5875025082598766,0.8136185681470566
6,1. MAE  (L^1),train,GBT,1.0,0.3169664597835928
6,1. MAE  (L^1),train,PSBPM-FD,3.255316575829656,1.0228585384178233
6,1. MAE  (L^1),test,FAR,1.0053901720418859,1.0
6,1. MAE  (L^1),test,RF,1.0258137434625687,1.020478190869977
6,1. MAE  (L^1),test,GBT,1.0662525943131673,1.0607334629906993
6,1. MAE  (L^1),test,PSBPM-FD,1.0257733358920575,1.0203957006050668
6,2. RMSE (L^2),train,FAR,2.8078583251414186,1.0
6,2. RMSE (L^2),train,RF,2.2971538409535324,0.8183241841759143
6,2. RMSE (L^2),train,GBT,1.0,0.35909890034404374
6,2. RMSE (L^2),train,PSBPM-FD,2.8649926245114075,1.019996041782652
6,2. RMSE (L^2),test,FAR,1.005524624097908,1.0
6,2. RMSE (L^2),test,RF,1.024971154175489,1.0194728586164823
6,2. RMSE (L^2),test,GBT,1.0687858168313125,1.06307070063427
6,2. RMSE (L^2),test,PSBPM-FD,1.0227620282878844,1.0172717584792528
6,3. E_max promedio por curva,train,FAR,1.9079159167223971,1.0
6,3. E_max promedio por curva,train,RF,1.6538889231996057,0.8672127077612861
6,3. E_max promedio por curva,train,GBT,1.0,0.5280112475372296
6,3. E_max promedio por curva,train,PSBPM-FD,1.930909627699037,1.0119605131547509
6,3. E_max promedio por curva,test,FAR,1.0032859983799665,1.0
6,3. E_max promedio por curva,test,RF,1.0187274450172505,1.0154331250471933
6,3. E_max promedio por curva,test,GBT,1.063440630069785,1.0600030973365713
6,3. E_max promedio por curva,test,PSBPM-FD,1.0152701957218992,1.012017535737951
6,4. E_max peor de la ventana,train,FAR,1.5942323963546658,1.0
6,4. E_max peor de la ventana,train,RF,1.4085048679747878,0.8847593145482684
6,4. E_max peor de la ventana,train,GBT,1.0022250754988868,0.6424567650889108
6,4. E_max peor de la ventana,train,PSBPM-FD,1.6278887626231822,1.021081460085672
6,4. E_max peor de la ventana,test,FAR,1.0254306098539878,1.0
6,4. E_max peor de la ventana,test,RF,1.0316101460884948,1.0062716008157984
6,4. E_max peor de la ventana,test,GBT,1.0644149633020557,1.038882396756698
6,4. E_max peor de la ventana,test,PSBPM-FD,1.0283710771732586,1.0033213500831664
7,1. MAE  (L^1),train,FAR,3.9892538623467253,1.0
7,1. MAE  (L^1),train,RF,3.2029342127130853,0.8028249772067968
7,1. MAE  (L^1),train,GBT,1.0,0.2528549337200558
7,1. MAE  (L^1),train,PSBPM-FD,4.081748666318212,1.0228592975888444
7,1. MAE  (L^1),test,FAR,1.0060813821981778,1.0
7,1. MAE  (L^1),test,RF,1.0289047149007926,1.0228931557056828
7,1. MAE  (L^1),test,GBT,1.0719956327458513,1.0657898930862861
7,1. MAE  (L^1),test,PSBPM-FD,1.0264591528250604,1.0203851675719628
7,2. RMSE (L^2),train,FAR,3.679900239470628,1.0
7,2. RMSE (L^2),train,RF,2.9680401325926895,0.8062015577128813
7,2. RMSE (L^2),train,GBT,1.0,0.27397334962540526
7,2. RMSE (L^2),train,PSBPM-FD,3.754902886587662,1.0199942628214844
7,2. RMSE (L^2),test,FAR,1.0064558681446396,1.0
7,2. RMSE (L^2),test,RF,1.025502723171342,1.019094041588451
7,2. RMSE (L^2),test,GBT,1.0730048502634095,1.0663449273615964
7,2. RMSE (L^2),test,PSBPM-FD,1.0236791708812913,1.017255923965508
7,3. E_max promedio por curva,train,FAR,3.077936709513334,1.0
7,3. E_max promedio por curva,train,RF,2.6008966437381233,0.8449414116598872
7,3. E_max promedio por curva,train,GBT,1.0,0.32701349851710715
7,3. E_max promedio por curva,train,PSBPM-FD,3.115567097186218,1.0119738587025513
7,3. E_max promedio por curva,test,FAR,1.0039813435598812,1.0
7,3. E_max promedio por curva,test,RF,1.0170213571223636,1.0130478625224677
7,3. E_max promedio por curva,test,GBT,1.0754070831962317,1.0712368081543213
7,3. E_max promedio por curva,test,PSBPM-FD,1.0158956061089472,1.0119455129881867
7,4. E_max peor de la ventana,train,FAR,2.3294423652444194,1.0
7,4. E_max peor de la ventana,train,RF,1.9815820163879339,0.8508207122681442
7,4. E_max peor de la ventana,train,GBT,1.0,0.44612496600761886
7,4. E_max peor de la ventana,train,PSBPM-FD,2.377710666945063,1.021069589079534
7,4. E_max peor de la ventana,test,FAR,1.0278327289354592,1.0
7,4. E_max peor de la ventana,test,RF,1.0275579864129238,0.9998360740388539
7,4. E_max peor de la ventana,test,GBT,1.1328359189754886,1.1016427301106675
7,4. E_max peor de la ventana,test,PSBPM-FD,1.030795634830677,1.0033327240208494
8,1. MAE  (L^1),train,FAR,6.801951346297513,1.0
8,1. MAE  (L^1),train,RF,5.4320575170212955,0.7977547765936729
8,1. MAE  (L^1),train,GBT,1.0,0.1485424996219545
8,1. MAE  (L^1),train,PSBPM-FD,6.96143750930213,1.0228108169513346
8,1. MAE  (L^1),test,FAR,1.0062871602889136,1.0
8,1. MAE  (L^1),test,RF,1.0304236417298658,1.024227972504341
8,1. MAE  (L^1),test,GBT,1.0670247673693944,1.0606494055328706
8,1. MAE  (L^1),test,PSBPM-FD,1.0267710887493908,1.020491650254997
8,2. RMSE (L^2),train,FAR,6.609671014229384,1.0
8,2. RMSE (L^2),train,RF,5.2973055303274945,0.8004666317446153
8,2. RMSE (L^2),train,GBT,1.0,0.15263288075663192
8,2. RMSE (L^2),train,PSBPM-FD,6.745551996753871,1.0199364209053927
8,2. RMSE (L^2),test,FAR,1.006136058573882,1.0
8,2. RMSE (L^2),test,RF,1.0268154225714057,1.0207131657777258
8,2. RMSE (L^2),test,GBT,1.0717694230247174,1.0654189974379242
8,2. RMSE (L^2),test,PSBPM-FD,1.0233943182281244,1.0172942144412247
8,3. E_max promedio por curva,train,FAR,6.687141598415587,1.0
8,3. E_max promedio por curva,train,RF,5.548934144778587,0.8292356014946101
8,3. E_max promedio por curva,train,GBT,1.0,0.150657622114814
8,3. E_max promedio por curva,train,PSBPM-FD,6.772139070357048,1.0120398775306612
8,3. E_max promedio por curva,test,FAR,1.0042789856285388,1.0
8,3. E_max promedio por curva,test,RF,1.017657255098793,1.013376265801319
8,3. E_max promedio por curva,test,GBT,1.0771853769593405,1.0726404954347772
8,3. E_max promedio por curva,test,PSBPM-FD,1.0158429596276222,1.0115987722027597
8,4. E_max peor de la ventana,train,FAR,6.02942626582886,1.0
8,4. E_max peor de la ventana,train,RF,5.017665166826903,0.8318966317380091
8,4. E_max peor de la ventana,train,GBT,1.0,0.16974678658883455
8,4. E_max peor de la ventana,train,PSBPM-FD,6.166016092178495,1.021197670918392
8,4. E_max peor de la ventana,test,FAR,1.0288588101589913,1.0
8,4. E_max peor de la ventana,test,RF,1.02442247963119,0.9958895206644878
8,4. E_max peor de la ventana,test,GBT,1.1332255733676255,1.1015783454353618
8,4. E_max peor de la ventana,test,PSBPM-FD,1.0305123882119422,1.002044727781387
