M,metrica,columna,bloque,modelo,pct_ventanas_ganadas,n_ventanas
2,"3. Error maximo (L^inf, prom. por curva)",linf_medio,test,RF,0.00904977375565611,221
2,"3. Error maximo (L^inf, prom. por curva)",linf_medio,test,GBT,0.18552036199095023,221
2,"3. Error maximo (L^inf, prom. por curva)",linf_medio,test,PSBPM-FD,0.5565610859728507,221
3,1. MAE   (L^1),mae_f,train,FAR,0.0,540
3,1. MAE   (L^1),mae_f,train,RF,0.0,540
3,1. MAE   (L^1),mae_f,train,GBT,1.0,540
3,1. MAE   (L^1),mae_f,train,PSBPM-FD,0.0,540
3,1. MAE   (L^1),mae_f,test,FAR,0.4253393665158371,221
3,1. MAE   (L^1),mae_f,test,RF,0.013574660633484163,221
3,1. MAE   (L^1),mae_f,test,GBT,0.27601809954751133,221
3,1. MAE   (L^1),mae_f,test,PSBPM-FD,0.2850678733031674,221
3,2. RMSE  (L^2),rmse_f,train,FAR,0.0,540
3,2. RMSE  (L^2),rmse_f,train,RF,0.0,540
3,2. RMSE  (L^2),rmse_f,train,GBT,1.0,540
3,2. RMSE  (L^2),rmse_f,train,PSBPM-FD,0.0,540
3,2. RMSE  (L^2),rmse_f,test,FAR,0.4796380090497738,221
3,2. RMSE  (L^2),rmse_f,test,RF,0.004524886877828055,221
3,2. RMSE  (L^2),rmse_f,test,GBT,0.24434389140271492,221
3,2. RMSE  (L^2),rmse_f,test,PSBPM-FD,0.27149321266968324,221
3,"3. Error maximo (L^inf, prom. por curva)",linf_medio,train,FAR,0.0,540
3,"3. Error maximo (L^inf, prom. por curva)",linf_medio,train,RF,0.0,540
3,"3. Error maximo (L^inf, prom. por curva)",linf_medio,train,GBT,1.0,540
3,"3. Error maximo (L^inf, prom. por curva)",linf_medio,train,PSBPM-FD,0.0,540
3,"3. Error maximo (L^inf, prom. por curva)",linf_medio,test,FAR,0.31221719457013575,221
3,"3. Error maximo (L^inf, prom. por curva)",linf_medio,test,RF,0.004524886877828055,221
3,"3. Error maximo (L^inf, prom. por curva)",linf_medio,test,GBT,0.14479638009049775,221
3,"3. Error maximo (L^inf, prom. por curva)",linf_medio,test,PSBPM-FD,0.5384615384615384,221
