metrica,bloque,columna,minimo,maximo,promedio
1. MAE  (L^1),train,mae_f,0.6786007988523608,0.9345970371438135,0.7917088982168272
1. MAE  (L^1),test,mae_f,0.7414558451389742,0.9452192074401724,0.8213081907057409
2. RMSE (L^2),train,rmse_f,0.849678472584495,1.1787912623756205,0.9911210704208362
2. RMSE (L^2),test,rmse_f,0.9427494048236231,1.1710046126495965,1.0215398523055013
3. E_max promedio por curva,train,linf_medio,1.6499347426980033,2.257346566691091,1.9257326281256115
3. E_max promedio por curva,test,linf_medio,1.783097991264264,2.2573247075459957,1.9620223078886427
4. E_max peor de la ventana,train,linf_max,2.443259064403984,4.050355184251031,3.0947346815462757
4. E_max peor de la ventana,test,linf_max,2.5287194210042614,3.6352246274193765,2.972353713221254
5. MPIW,train,mpiw,3.788918846941927,3.897542976201758,3.8371874235018346
5. MPIW,test,mpiw,3.797921165783011,3.884395721907491,3.8398457966459336
6. PICP puntual,train,picp,0.9066666666666666,0.98,0.9461303921568629
6. PICP puntual,test,picp,0.8933333333333333,0.9733333333333334,0.9377319098457888
7. PICPB curva completa,train,picp_simultaneo,0.25,0.75,0.5212500000000001
7. PICPB curva completa,test,picp_simultaneo,0.25,0.7,0.4873665480427047
8. Winkler,train,winkler,4.028182913766735,6.253850873259479,4.679114015976697
8. Winkler,test,winkler,4.111213039491252,5.693068805981115,4.739488765934175
9. Winkler max promedio,train,winkler_max_medio,7.2748233393004655,23.017055810575158,13.64406985927795
9. Winkler max promedio,test,winkler_max_medio,9.456393560685322,21.210868918958234,13.700442083984498
10. Winkler max peor ventana,train,winkler_max_glob,25.91673836392246,91.90692783560263,52.73448870458526
10. Winkler max peor ventana,test,winkler_max_glob,27.180186231552543,74.68536378955537,46.93393451058022
