bloque,banda,winkler,picp,ee_picp,ace,mpiw,picp_simultaneo
test,FAR (IC del modelo AR),4.696038588715282,0.9440555555555555,0.0017129354852651005,-0.005944444444444419,3.919289270682675,0.5291666666666667
test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.695200240702543,0.9441111111111111,0.0017121351353022198,-0.0058888888888888324,3.9391605809795176,0.525
test,PSBPM-FD (predictiva bayesiana),5.123651631915864,0.8975555555555556,0.002260157077222161,-0.052444444444444405,3.4298356160960823,0.22916666666666666
train,FAR (IC del modelo AR),4.674157730785701,0.9505784138342278,0.0010585607288276532,0.0005784138342278533,3.9192892706826754,0.590339892665474
train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.704002627138105,0.9506499701848539,0.0010578339315091593,0.0006499701848539097,3.939160580979517,0.59391771019678
train,PSBPM-FD (predictiva bayesiana),5.0269337593161865,0.9070483005366726,0.001418101572487539,-0.04295169946332733,3.4310754277956916,0.2844364937388193
