grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,743,FAR (IC del modelo AR),0.5292436872989792,3.920870485730655,1.0,1.0
mejores,743,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5292436872989792,3.9402482861792434,1.0,1.0
mejores,743,PSBPM-FD (predictiva bayesiana),0.5292436872989792,3.350860051314036,1.0,1.0
mejores,633,FAR (IC del modelo AR),0.5349015395263358,3.920870485730655,1.0,1.0
mejores,633,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5349015395263358,3.9402482861792434,1.0,1.0
mejores,633,PSBPM-FD (predictiva bayesiana),0.5349015395263358,3.382624917626381,1.0,1.0
mejores,696,FAR (IC del modelo AR),0.5381036429359932,3.920870485730655,1.0,1.0
mejores,696,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5381036429359932,3.9402482861792443,1.0,1.0
mejores,696,PSBPM-FD (predictiva bayesiana),0.5381036429359932,3.500174352005124,1.0,1.0
mejores,779,FAR (IC del modelo AR),0.5481324124995257,3.920870485730655,1.0,1.0
mejores,779,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5481324124995257,3.9402482861792443,1.0,1.0
mejores,779,PSBPM-FD (predictiva bayesiana),0.5481324124995257,3.3811911755800246,0.9866666666666667,0.0
mejores,684,FAR (IC del modelo AR),0.5540899045640704,3.920870485730655,1.0,1.0
mejores,684,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5540899045640704,3.9402482861792434,1.0,1.0
mejores,684,PSBPM-FD (predictiva bayesiana),0.5540899045640704,3.5767138057077923,1.0,1.0
peores,652,FAR (IC del modelo AR),1.8151260514158671,3.920870485730655,0.6,0.0
peores,652,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.8151260514158671,3.9402482861792443,0.6,0.0
peores,652,PSBPM-FD (predictiva bayesiana),1.8151260514158671,3.487789170742035,0.5466666666666666,0.0
peores,650,FAR (IC del modelo AR),1.784087993845621,3.920870485730655,0.6,0.0
peores,650,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.784087993845621,3.9402482861792443,0.5866666666666667,0.0
peores,650,PSBPM-FD (predictiva bayesiana),1.784087993845621,3.455774416923523,0.5733333333333334,0.0
peores,787,FAR (IC del modelo AR),1.7822420405551909,3.920870485730655,0.64,0.0
peores,787,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.7822420405551909,3.9402482861792443,0.5866666666666667,0.0
peores,787,PSBPM-FD (predictiva bayesiana),1.7822420405551909,3.3849736293156942,0.5333333333333333,0.0
peores,762,FAR (IC del modelo AR),1.695716186898606,3.920870485730655,0.6933333333333334,0.0
peores,762,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.695716186898606,3.9402482861792443,0.6666666666666666,0.0
peores,762,PSBPM-FD (predictiva bayesiana),1.695716186898606,3.407724426984787,0.5466666666666666,0.0
peores,689,FAR (IC del modelo AR),1.5984953956283199,3.920870485730655,0.6933333333333334,0.0
peores,689,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.5984953956283199,3.9402482861792434,0.6933333333333334,0.0
peores,689,PSBPM-FD (predictiva bayesiana),1.5984953956283199,3.306624716917674,0.56,0.0
