modelo,MISE_test,MISE_train,salto
(truncamiento FPCA),0.03508861428624468,0.03335900368666178,1.0518483889935377
media,0.9803119820422778,1.0720373214751826,0.9144382965075454
PSBPM-FD,0.9914065578038862,1.0643827914125084,0.9314379805861219
FAR1,1.0099465218453036,1.0671019342370136,0.9464386573035531
VAR,1.0100812455577934,1.0670386836491283,0.9466210185590009
RF,1.0868156811661274,0.784447252021731,1.385454125009823
GBT,1.4387404632175045,0.2582419858948075,5.571287946196178
persistencia,1.6139604327767387,2.2271307603185484,0.7246814877389115
