bloque,FPC,RMSE,R2,sd_ratio,CRPS,Cob95,Ancho,PIT_ks,PIT_forma,n
train,FPC 1,0.9960869001143994,0.010004268887319423,0.04000613711519615,0.5564258691893245,0.956989247311828,3.827778032283202,0.0373584229390681,aproximadamente uniforme,279
train,FPC 2,1.001125751786798,4.767673633887526e-06,0.002299239252176924,0.5619776919760932,0.942652329749104,3.9576758437045583,0.02740358422939068,aproximadamente uniforme,279
test,FPC 1,0.9311459059975417,-0.011217461976600118,0.045242142073298915,0.5280749656542695,0.95,3.8023621595154204,0.056688888888888844,aproximadamente uniforme,120
test,FPC 2,1.0173661541500256,-0.0005251855013785889,0.002301884307569842,0.5674590712010442,0.9333333333333333,3.95921689276894,0.038577777777777766,aproximadamente uniforme,120
