metrica,bloque,columna,minimo,maximo,promedio
1. MAE  (L^1),train,mae_f,0.39170999096839626,0.5599633147500195,0.478875231618594
1. MAE  (L^1),test,mae_f,0.4045525409743811,0.545062225649831,0.4728367872891848
2. RMSE (L^2),train,rmse_f,0.9692084815003086,1.710317831960212,1.3624916769119384
2. RMSE (L^2),test,rmse_f,1.070322635971385,1.6198444431268642,1.3288036399426995
3. E_max promedio por curva,train,linf_medio,4.817708908967631,10.123691357084324,7.405683480790762
3. E_max promedio por curva,test,linf_medio,5.35389649696528,9.594717115355554,7.187463379049912
4. E_max peor de la ventana,train,linf_max,9.716138609301321,27.95046550385652,19.11623498208999
4. E_max peor de la ventana,test,linf_max,12.36657041206368,21.36919357462412,18.14236573515799
5. MPIW,train,mpiw,2.7987545705191015,3.320154460354263,2.966355118722376
5. MPIW,test,mpiw,2.8264441102095534,3.2034739222600845,2.9528327179200287
6. PICP puntual,train,picp,0.9225,0.985,0.958560185185185
6. PICP puntual,test,picp,0.9375,0.9755,0.9559524886877827
7. PICPB curva completa,train,picp_simultaneo,0.05,0.75,0.3746296296296296
7. PICPB curva completa,test,picp_simultaneo,0.15,0.55,0.3604072398190046
8. Winkler,train,winkler,2.7107100183691286,4.087843882398874,3.1480106436659474
8. Winkler,test,winkler,2.7426548503704735,3.599351358204833,3.0516872186655233
9. Winkler max promedio,train,winkler_max_medio,29.55059395700415,87.86684549501952,44.69152093820108
9. Winkler max promedio,test,winkler_max_medio,29.438490394925488,55.90273992915454,40.382934850701105
10. Winkler max peor ventana,train,winkler_max_glob,35.38393889874812,552.1594617569979,207.00763729726552
10. Winkler max peor ventana,test,winkler_max_glob,35.112286085799084,305.9824352432846,168.0879802903432
