grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,771,FAR (IC del modelo AR),0.2695233933168352,2.452319722363875,1.0,1.0
mejores,771,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.2695233933168352,2.467438267472445,1.0,1.0
mejores,771,PSBPM-FD (predictiva bayesiana),0.2695233933168352,2.6064715388417246,0.98,0.0
mejores,641,FAR (IC del modelo AR),0.2865305703354643,2.452319722363875,1.0,1.0
mejores,641,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.2865305703354643,2.467438267472445,1.0,1.0
mejores,641,PSBPM-FD (predictiva bayesiana),0.2865305703354643,3.2753706686105577,0.99,0.0
mejores,694,FAR (IC del modelo AR),0.28722607640671327,2.452319722363875,0.96,0.0
mejores,694,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.28722607640671327,2.467438267472445,1.0,1.0
mejores,694,PSBPM-FD (predictiva bayesiana),0.28722607640671327,2.9797779225325214,1.0,1.0
mejores,582,FAR (IC del modelo AR),0.33965917809711577,2.452319722363875,0.97,0.0
mejores,582,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.33965917809711577,2.467438267472445,0.98,0.0
mejores,582,PSBPM-FD (predictiva bayesiana),0.33965917809711577,3.2576269270852207,0.91,0.0
mejores,766,FAR (IC del modelo AR),0.3403683359935179,2.452319722363875,1.0,1.0
mejores,766,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3403683359935179,2.467438267472445,1.0,1.0
mejores,766,PSBPM-FD (predictiva bayesiana),0.3403683359935179,2.9981277328589933,1.0,1.0
peores,579,FAR (IC del modelo AR),3.062235190824734,2.452319722363875,0.89,0.0
peores,579,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.062235190824734,2.467438267472445,0.92,0.0
peores,579,PSBPM-FD (predictiva bayesiana),3.062235190824734,2.9316431654337793,0.9,0.0
peores,610,FAR (IC del modelo AR),2.886725665797657,2.452319722363875,0.84,0.0
peores,610,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.886725665797657,2.467438267472445,0.87,0.0
peores,610,PSBPM-FD (predictiva bayesiana),2.886725665797657,3.021090735157486,0.95,0.0
peores,666,FAR (IC del modelo AR),2.78905754496226,2.452319722363875,0.92,0.0
peores,666,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.78905754496226,2.467438267472445,0.94,0.0
peores,666,PSBPM-FD (predictiva bayesiana),2.78905754496226,3.0913552785478533,0.95,0.0
peores,664,FAR (IC del modelo AR),2.7384613622567215,2.452319722363875,0.93,0.0
peores,664,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.7384613622567215,2.467438267472445,0.95,0.0
peores,664,PSBPM-FD (predictiva bayesiana),2.7384613622567215,3.010303804539144,0.9,0.0
peores,654,FAR (IC del modelo AR),2.7193935878771156,2.452319722363875,0.81,0.0
peores,654,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.7193935878771156,2.467438267472445,0.77,0.0
peores,654,PSBPM-FD (predictiva bayesiana),2.7193935878771156,2.655536449790525,0.78,0.0
