M,metrica,bloque,banda,razon_vs_mejor
2,9. Winkler max promedio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.014668376934976
2,9. Winkler max promedio,train,PSBPM-FD (predictiva bayesiana),3.4303108741747628
2,9. Winkler max promedio,test,FAR (IC del modelo AR),1.0215278060446837
2,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0062327643742188
2,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),3.401983408452854
2,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.0327056200964686
2,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0138270821262718
2,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.975186816334934
2,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.040663294901594
2,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0242433237443538
2,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.9932433625348123
3,5. MPIW,train,FAR (IC del modelo AR),1.2873600026259573
3,5. MPIW,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.2931105120642294
3,5. MPIW,train,PSBPM-FD (predictiva bayesiana),1.0
3,5. MPIW,test,FAR (IC del modelo AR),1.2881203572476803
3,5. MPIW,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.2938742631146278
3,5. MPIW,test,PSBPM-FD (predictiva bayesiana),1.0
3,6. PICP puntual,train,FAR (IC del modelo AR),1.2132760513903433
3,6. PICP puntual,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.3088898394823065
3,6. PICP puntual,train,PSBPM-FD (predictiva bayesiana),20.446177417746316
3,6. PICP puntual,test,FAR (IC del modelo AR),1.1652998975714433
3,6. PICP puntual,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.473324468314096
3,6. PICP puntual,test,PSBPM-FD (predictiva bayesiana),25.570175096007635
3,7. PICPB curva completa,train,FAR (IC del modelo AR),1.0794999599166266
3,7. PICPB curva completa,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0496355085243974
3,7. PICPB curva completa,train,PSBPM-FD (predictiva bayesiana),2.5325827053604835
3,7. PICPB curva completa,test,FAR (IC del modelo AR),1.102267378172355
3,7. PICPB curva completa,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0207444516268047
3,7. PICPB curva completa,test,PSBPM-FD (predictiva bayesiana),2.3864397668696316
3,8. Winkler,train,FAR (IC del modelo AR),1.0021995998929676
3,8. Winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.007964659609132
3,8. Winkler,train,PSBPM-FD (predictiva bayesiana),1.2200107227418358
3,8. Winkler,test,FAR (IC del modelo AR),1.0061851256761367
3,8. Winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.005635386664846
3,8. Winkler,test,PSBPM-FD (predictiva bayesiana),1.261509601086281
3,9. Winkler max promedio,train,FAR (IC del modelo AR),1.013724852671823
3,9. Winkler max promedio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.015414273286397
3,9. Winkler max promedio,train,PSBPM-FD (predictiva bayesiana),2.5889343357328225
3,9. Winkler max promedio,test,FAR (IC del modelo AR),1.026283586798684
3,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0101821221531098
3,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),2.636151428556442
3,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.029705125091001
3,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0303594871619821
3,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.7145004908428463
3,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.0580131690019294
3,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0177409688754955
3,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.7456497686866796
4,5. MPIW,train,FAR (IC del modelo AR),1.1481630436108852
4,5. MPIW,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1538375167725228
4,5. MPIW,train,PSBPM-FD (predictiva bayesiana),1.0
4,5. MPIW,test,FAR (IC del modelo AR),1.1485483158319167
4,5. MPIW,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1542246930932294
4,5. MPIW,test,PSBPM-FD (predictiva bayesiana),1.0
4,6. PICP puntual,train,FAR (IC del modelo AR),1.9863860224405918
4,6. PICP puntual,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.011272606403799
4,6. PICP puntual,train,PSBPM-FD (predictiva bayesiana),9.979689397165153
4,6. PICP puntual,test,FAR (IC del modelo AR),1.5490227745239367
4,6. PICP puntual,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.3612551887051538
4,6. PICP puntual,test,PSBPM-FD (predictiva bayesiana),14.780992014832876
4,7. PICPB curva completa,train,FAR (IC del modelo AR),1.060230078563412
4,7. PICPB curva completa,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0356136096413875
4,7. PICPB curva completa,train,PSBPM-FD (predictiva bayesiana),2.0914701913313025
4,7. PICPB curva completa,test,FAR (IC del modelo AR),1.0426563883577458
4,7. PICPB curva completa,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0500089779501547
4,7. PICPB curva completa,test,PSBPM-FD (predictiva bayesiana),1.9427986417805425
4,8. Winkler,train,FAR (IC del modelo AR),1.0025319238819108
4,8. Winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0092343106307002
4,8. Winkler,train,PSBPM-FD (predictiva bayesiana),1.0764414539621603
4,8. Winkler,test,FAR (IC del modelo AR),1.0057628156759697
4,8. Winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.006083042916869
4,8. Winkler,test,PSBPM-FD (predictiva bayesiana),1.1001778007870648
4,9. Winkler max promedio,train,FAR (IC del modelo AR),1.0138542821399206
4,9. Winkler max promedio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.017921474722017
4,9. Winkler max promedio,train,PSBPM-FD (predictiva bayesiana),1.8498799701771198
4,9. Winkler max promedio,test,FAR (IC del modelo AR),1.0241629214137886
4,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.011078066144055
4,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),1.9755169943781992
4,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.028998800556352
4,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0354158457337501
4,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.3958095745835999
4,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.0586566359301273
4,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0208511095428225
4,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.5206100577829982
