grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,831,FAR (IC del modelo AR),0.10901357306135014,1.2309745990515621,1.0,1.0
mejores,831,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.10901357306135014,1.2573894521122204,1.0,1.0
mejores,831,PSBPM-FD (predictiva bayesiana),0.10901357306135014,1.1007966287930806,1.0,1.0
mejores,829,FAR (IC del modelo AR),0.11527347768881288,1.2309745990515621,1.0,1.0
mejores,829,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.11527347768881288,1.2573894521122204,1.0,1.0
mejores,829,PSBPM-FD (predictiva bayesiana),0.11527347768881288,1.1329212947686513,1.0,1.0
mejores,725,FAR (IC del modelo AR),0.1222993112355518,1.2309745990515621,1.0,1.0
mejores,725,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.1222993112355518,1.2573894521122204,1.0,1.0
mejores,725,PSBPM-FD (predictiva bayesiana),0.1222993112355518,1.1434455982844034,1.0,1.0
mejores,990,FAR (IC del modelo AR),0.12310379471339586,1.2309745990515621,1.0,1.0
mejores,990,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.12310379471339586,1.2573894521122204,1.0,1.0
mejores,990,PSBPM-FD (predictiva bayesiana),0.12310379471339586,1.1031722724437714,1.0,1.0
mejores,916,FAR (IC del modelo AR),0.1240005948136284,1.2309745990515621,1.0,1.0
mejores,916,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.1240005948136284,1.2573894521122204,1.0,1.0
mejores,916,PSBPM-FD (predictiva bayesiana),0.1240005948136284,1.127606273094813,1.0,1.0
peores,720,FAR (IC del modelo AR),0.7482055099114262,1.2309745990515621,0.41333333333333333,0.0
peores,720,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.7482055099114262,1.2573894521122204,0.4533333333333333,0.0
peores,720,PSBPM-FD (predictiva bayesiana),0.7482055099114262,1.1255544594923654,0.28,0.0
peores,872,FAR (IC del modelo AR),0.6069021002193221,1.2309745990515621,0.7733333333333333,0.0
peores,872,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6069021002193221,1.2573894521122204,0.7733333333333333,0.0
peores,872,PSBPM-FD (predictiva bayesiana),0.6069021002193221,1.1059747918446858,0.68,0.0
peores,826,FAR (IC del modelo AR),0.5888587535265206,1.2309745990515621,0.72,0.0
peores,826,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5888587535265206,1.2573894521122204,0.68,0.0
peores,826,PSBPM-FD (predictiva bayesiana),0.5888587535265206,1.1462002098560333,0.6266666666666667,0.0
peores,704,FAR (IC del modelo AR),0.57066816036251,1.2309745990515621,0.6666666666666666,0.0
peores,704,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.57066816036251,1.2573894521122204,0.6133333333333333,0.0
peores,704,PSBPM-FD (predictiva bayesiana),0.57066816036251,1.1254616514841715,0.48,0.0
peores,760,FAR (IC del modelo AR),0.561364824470881,1.2309745990515621,0.64,0.0
peores,760,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.561364824470881,1.2573894521122204,0.6533333333333333,0.0
peores,760,PSBPM-FD (predictiva bayesiana),0.561364824470881,1.1139516818523407,0.56,0.0
