bloque,M,p_covariables,var_explicada,RMSE_scores,R2_scores,CRPS,Cob_scores,Ancho_scores,PIT_ks_max,MISE,MISE_truncamiento,razon_MISE_piso,RMSE_f,energy,Cob_puntual,ancho_funcional
test,3,3,0.9955132699796726,0.9363916773667201,0.3072490621390972,0.5314239976402098,0.9305555555555557,3.735943888848027,0.23968888888888895,1.77936833873395,0.011268984283280794,157.8996202323138,1.333929660339686,6.857951399429444,0.9256666666666666,5.116402376059989
train,3,3,0.9955132699796726,0.7977293246650018,0.35333959820583666,0.44580225213980573,0.966547192353644,3.2124307315640834,0.03388602150537634,1.1971369676562138,0.009641590314018908,124.16384939272645,1.0941375451268518,5.864235519302288,0.9557467144563919,4.4040581925385105
