grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,578,FAR (IC del modelo AR),0.17626852938466436,2.61315071881673,1.0,1.0
mejores,578,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.17626852938466436,2.6466138359233327,1.0,1.0
mejores,578,PSBPM-FD (predictiva bayesiana),0.17626852938466436,2.582685763016343,1.0,1.0
mejores,694,FAR (IC del modelo AR),0.20303152415989018,2.61315071881673,1.0,1.0
mejores,694,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.20303152415989018,2.6466138359233327,1.0,1.0
mejores,694,PSBPM-FD (predictiva bayesiana),0.20303152415989018,2.488418962249998,1.0,1.0
mejores,571,FAR (IC del modelo AR),0.2514729924590299,2.61315071881673,1.0,1.0
mejores,571,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.2514729924590299,2.6466138359233327,1.0,1.0
mejores,571,PSBPM-FD (predictiva bayesiana),0.2514729924590299,2.550093046743423,1.0,1.0
mejores,798,FAR (IC del modelo AR),0.25177914471065105,2.61315071881673,1.0,1.0
mejores,798,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.25177914471065105,2.6466138359233327,1.0,1.0
mejores,798,PSBPM-FD (predictiva bayesiana),0.25177914471065105,2.514823693241924,1.0,1.0
mejores,707,FAR (IC del modelo AR),0.27298285285739404,2.61315071881673,1.0,1.0
mejores,707,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.27298285285739404,2.6466138359233327,1.0,1.0
mejores,707,PSBPM-FD (predictiva bayesiana),0.27298285285739404,2.6846900873258708,1.0,1.0
peores,748,FAR (IC del modelo AR),3.4097799879946926,2.61315071881673,0.57,0.0
peores,748,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.4097799879946926,2.6466138359233327,0.52,0.0
peores,748,PSBPM-FD (predictiva bayesiana),3.4097799879946926,2.841270624329336,0.4,0.0
peores,688,FAR (IC del modelo AR),2.8322018909813433,2.61315071881673,0.87,0.0
peores,688,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.8322018909813433,2.6466138359233327,0.88,0.0
peores,688,PSBPM-FD (predictiva bayesiana),2.8322018909813433,2.51183139259927,0.88,0.0
peores,714,FAR (IC del modelo AR),2.8204049571074448,2.61315071881673,0.94,0.0
peores,714,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.8204049571074448,2.6466138359233327,0.95,0.0
peores,714,PSBPM-FD (predictiva bayesiana),2.8204049571074448,2.5744571356568486,0.94,0.0
peores,780,FAR (IC del modelo AR),2.612008263795185,2.61315071881673,0.87,0.0
peores,780,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.612008263795185,2.6466138359233327,0.84,0.0
peores,780,PSBPM-FD (predictiva bayesiana),2.612008263795185,2.8368320153234525,0.85,0.0
peores,564,FAR (IC del modelo AR),2.582456886969764,2.61315071881673,0.66,0.0
peores,564,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.582456886969764,2.6466138359233327,0.7,0.0
peores,564,PSBPM-FD (predictiva bayesiana),2.582456886969764,2.5813376822695138,0.68,0.0
