metrica,bloque,columna,minimo,maximo,promedio,M
1. MAE  (L^1),train,mae_f,0.32115864125453075,0.3905295566744408,0.3533619294697828,1
1. MAE  (L^1),test,mae_f,0.3243898599036345,0.3642455443725009,0.34576241124927143,1
2. RMSE (L^2),train,rmse_f,0.40341290849266753,0.48390172316522656,0.4409582039094257,1
2. RMSE (L^2),test,rmse_f,0.40733332849092807,0.45862932006757806,0.4341633095656026,1
3. E_max promedio por curva,train,linf_medio,1.0078582893793295,1.2236284926411274,1.1026056164716624,1
3. E_max promedio por curva,test,linf_medio,0.9884615737062301,1.191683391950446,1.095477164074174,1
4. E_max peor de la ventana,train,linf_max,1.3051388233562464,2.3461630983381196,1.574396736410042,1
4. E_max peor de la ventana,test,linf_max,1.3877274929878274,2.0097724630746705,1.6279536049575272,1
5. MPIW,train,mpiw,0.8325650690136484,0.8554287959399914,0.8435363723381473,1
5. MPIW,test,mpiw,0.8341264777225196,0.8486123435915416,0.841792820322698,1
6. PICP puntual,train,picp,0.6097777777777778,0.7044444444444444,0.6557950248756219,1
6. PICP puntual,test,picp,0.6426666666666667,0.6977777777777778,0.6678868388683887,1
7. PICPB curva completa,train,picp_simultaneo,0.0,0.0,0.0,1
7. PICPB curva completa,test,picp_simultaneo,0.0,0.0,0.0,1
8. Winkler,train,winkler,3.3646952450379284,4.893754002952155,4.052273360148333,1
8. Winkler,test,winkler,3.441689530145965,4.529469465124375,3.919312628283027,1
9. Winkler max promedio,train,winkler_max_medio,24.403016359427827,33.05815443103937,28.14842452584787,1
9. Winkler max promedio,test,winkler_max_medio,23.843371525362155,31.791267164163774,27.939834482905592,1
10. Winkler max peor ventana,train,winkler_max_glob,35.88519391551751,74.49606004830508,46.70037050820395,1
10. Winkler max peor ventana,test,winkler_max_glob,39.12590764601564,64.78120747747406,48.57911177790627,1
1. MAE  (L^1),train,mae_f,0.3184754153586676,0.3851997452975861,0.351534271178251,2
1. MAE  (L^1),test,mae_f,0.321894274442838,0.3620682609110116,0.34410033262383455,2
2. RMSE (L^2),train,rmse_f,0.4002779404186241,0.4784655428951225,0.438974182803428,2
2. RMSE (L^2),test,rmse_f,0.40343136168834853,0.4564169792403178,0.4323509347169267,2
3. E_max promedio por curva,train,linf_medio,1.0059864422232119,1.2267629392885462,1.0999656402607627,2
3. E_max promedio por curva,test,linf_medio,0.9861727682504215,1.1826007635377864,1.0931934153286869,2
4. E_max peor de la ventana,train,linf_max,1.3186077011229524,2.332363707052051,1.5755667283025376,2
4. E_max peor de la ventana,test,linf_max,1.3680753336403204,2.0056932983696933,1.6278038410187021,2
5. MPIW,train,mpiw,0.98481937500077,1.0086336129190636,0.9949086902112962,2
5. MPIW,test,mpiw,0.9843019132118865,1.0033655731472575,0.9925474172091748,2
6. PICP puntual,train,picp,0.6928888888888889,0.7786666666666666,0.7370600331674959,2
6. PICP puntual,test,picp,0.7137777777777777,0.7733333333333333,0.7478655186551866,2
7. PICPB curva completa,train,picp_simultaneo,0.0,0.0,0.0,2
7. PICPB curva completa,test,picp_simultaneo,0.0,0.0,0.0,2
8. Winkler,train,winkler,2.714172689599185,3.966911291383697,3.2698233808264363,2
8. Winkler,test,winkler,2.7688175304796845,3.628368386098146,3.1952416133275086,2
9. Winkler max promedio,train,winkler_max_medio,21.73088280348323,29.68815973279306,25.222289349057593,2
9. Winkler max promedio,test,winkler_max_medio,20.240772420752453,28.922849152058223,25.124572858679624,2
10. Winkler max peor ventana,train,winkler_max_glob,33.38839939324631,71.7548841564656,44.063823546017986,2
10. Winkler max peor ventana,test,winkler_max_glob,37.29828298184296,63.68799636269962,46.46034628321001,2
1. MAE  (L^1),train,mae_f,0.31672179861921423,0.5057255740833962,0.3631507788278602,8
1. MAE  (L^1),test,mae_f,0.32257661896073564,0.5112267995143572,0.3712032418654599,8
2. RMSE (L^2),train,rmse_f,0.3983844866916592,1.1080997762219513,0.48010999660775266,8
2. RMSE (L^2),test,rmse_f,0.4040155344771839,1.3259540997829269,0.5545744111212016,8
3. E_max promedio por curva,train,linf_medio,1.016215806387572,1.5799233920360336,1.1337400075883726,8
3. E_max promedio por curva,test,linf_medio,1.0115205455407936,1.839978985517532,1.2006563155699284,8
4. E_max peor de la ventana,train,linf_max,1.3217081582619155,12.607027939328828,2.3187606800310014,8
4. E_max peor de la ventana,test,linf_max,1.3687292859153597,21.948421334578182,4.506126509577084,8
5. MPIW,train,mpiw,1.3259171247884851,1.3456443347009337,1.3344716130875,8
5. MPIW,test,mpiw,1.3244826969654075,1.3439706701689418,1.3325477847628324,8
6. PICP puntual,train,picp,0.8235555555555556,0.9017777777777778,0.865241791044776,8
6. PICP puntual,test,picp,0.8457777777777777,0.8964444444444445,0.8733464534645345,8
7. PICPB curva completa,train,picp_simultaneo,0.0,0.0,0.0,8
7. PICPB curva completa,test,picp_simultaneo,0.0,0.0,0.0,8
8. Winkler,train,winkler,2.008307233713715,2.7892720208880326,2.357619860356099,8
8. Winkler,test,winkler,1.9914354051605334,2.635667079944788,2.3254361204511573,8
9. Winkler max promedio,train,winkler_max_medio,15.455951577608397,24.243623814744844,19.15815346771528,8
9. Winkler max promedio,test,winkler_max_medio,15.102393850601304,22.20216754363145,18.922973801778394,8
10. Winkler max peor ventana,train,winkler_max_glob,26.292065912663652,63.421013919834834,38.210637801775654,8
10. Winkler max peor ventana,test,winkler_max_glob,30.360163834968102,52.749354104181606,41.04326859797576,8
