metrica,bloque,columna,minimo,maximo,promedio
1. MAE  (L^1),train,mae_f,0.4040180938183139,0.5944789060862689,0.49899570330402104
1. MAE  (L^1),test,mae_f,0.40760671057375675,0.5582442391783355,0.48866546195256827
2. RMSE (L^2),train,rmse_f,0.9898686538063657,1.7171863690229185,1.3731430148689685
2. RMSE (L^2),test,rmse_f,1.0621732102578716,1.6368822805783114,1.3366400859174214
3. E_max promedio por curva,train,linf_medio,5.004700811548739,10.041368916607123,7.425891157446164
3. E_max promedio por curva,test,linf_medio,5.373065099399672,9.64323712290796,7.193296948391918
4. E_max peor de la ventana,train,linf_max,9.882643939680822,27.95871616606069,19.260465866708582
4. E_max peor de la ventana,test,linf_max,11.995608637524207,21.454004452252775,18.153624818862966
5. MPIW,train,mpiw,2.4573113729025895,3.0486798229807865,2.6822488569039424
5. MPIW,test,mpiw,2.5300791766709163,2.935080869424159,2.6604798788863566
6. PICP puntual,train,picp,0.7025,0.8605,0.7959962962962963
6. PICP puntual,test,picp,0.727,0.862,0.7979117647058824
7. PICPB curva completa,train,picp_simultaneo,0.0,0.1,0.01611111111111111
7. PICPB curva completa,test,picp_simultaneo,0.0,0.1,0.013574660633484163
8. Winkler,train,winkler,2.5316526078959884,4.089732626331381,3.0553408599494563
8. Winkler,test,winkler,2.564387030438609,3.5234733908731144,2.9634953795639016
9. Winkler max promedio,train,winkler_max_medio,29.33176596946408,89.9773504481168,45.118371040603044
9. Winkler max promedio,test,winkler_max_medio,29.74343093656512,58.509015971721304,41.16497706810667
10. Winkler max peor ventana,train,winkler_max_glob,35.773711135103426,615.316559489387,209.17092385707903
10. Winkler max peor ventana,test,winkler_max_glob,34.873404552398625,327.82691450959413,172.43448176923482
