grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,800,FAR (IC del modelo AR),0.14881222851682796,5.499638343151531,1.0,1.0
mejores,800,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.14881222851682796,5.758452288531156,1.0,1.0
mejores,800,PSBPM-FD (predictiva bayesiana),0.14881222851682796,5.549451451500257,1.0,1.0
mejores,886,FAR (IC del modelo AR),0.24297914535078277,5.499638343151531,1.0,1.0
mejores,886,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.24297914535078277,5.758452288531156,1.0,1.0
mejores,886,PSBPM-FD (predictiva bayesiana),0.24297914535078277,5.514675874710083,1.0,1.0
mejores,936,FAR (IC del modelo AR),0.2439644385586788,5.499638343151531,1.0,1.0
mejores,936,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.2439644385586788,5.758452288531156,1.0,1.0
mejores,936,PSBPM-FD (predictiva bayesiana),0.2439644385586788,5.595814304351807,1.0,1.0
mejores,789,FAR (IC del modelo AR),0.32876053231674485,5.499638343151531,1.0,1.0
mejores,789,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.32876053231674485,5.758452288531156,1.0,1.0
mejores,789,PSBPM-FD (predictiva bayesiana),0.32876053231674485,5.525103307863077,1.0,1.0
mejores,867,FAR (IC del modelo AR),0.33990193484337394,5.499638343151531,1.0,1.0
mejores,867,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.33990193484337394,5.758452288531156,1.0,1.0
mejores,867,PSBPM-FD (predictiva bayesiana),0.33990193484337394,5.333022391001384,1.0,1.0
peores,860,FAR (IC del modelo AR),5.346702157927256,5.499638343151531,0.4266666666666667,0.0
peores,860,"PSBPM-FD (IC gaussiano, mismo mecanismo)",5.346702157927256,5.758452288531156,0.41333333333333333,0.0
peores,860,PSBPM-FD (predictiva bayesiana),5.346702157927256,5.202973302205404,0.37333333333333335,0.0
peores,961,FAR (IC del modelo AR),4.947608712500173,5.499638343151531,0.4533333333333333,0.0
peores,961,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.947608712500173,5.758452288531156,0.4666666666666667,0.0
peores,961,PSBPM-FD (predictiva bayesiana),4.947608712500173,5.181259574890137,0.4266666666666667,0.0
peores,759,FAR (IC del modelo AR),4.787042152506057,5.499638343151531,0.4666666666666667,0.0
peores,759,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.787042152506057,5.758452288531156,0.4666666666666667,0.0
peores,759,PSBPM-FD (predictiva bayesiana),4.787042152506057,5.486380449930826,0.4666666666666667,0.0
peores,751,FAR (IC del modelo AR),4.144298899517267,5.499638343151531,0.0,0.0
peores,751,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.144298899517267,5.758452288531156,0.0,0.0
peores,751,PSBPM-FD (predictiva bayesiana),4.144298899517267,5.355076293945313,0.0,0.0
peores,835,FAR (IC del modelo AR),3.7160057469134387,5.499638343151531,0.30666666666666664,0.0
peores,835,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.7160057469134387,5.758452288531157,0.24,0.0
peores,835,PSBPM-FD (predictiva bayesiana),3.7160057469134387,5.431215442021688,0.21333333333333335,0.0
