grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,771,FAR (IC del modelo AR),0.2409434150605095,2.452319722359803,1.0,1.0
mejores,771,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.2409434150605095,2.4979091490786907,1.0,1.0
mejores,771,PSBPM-FD (predictiva bayesiana),0.2409434150605095,2.469148139678873,0.82,0.0
mejores,694,FAR (IC del modelo AR),0.336059953411158,2.452319722359803,0.96,0.0
mejores,694,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.336059953411158,2.4979091490786907,0.94,0.0
mejores,694,PSBPM-FD (predictiva bayesiana),0.336059953411158,2.958451297755819,0.9,0.0
mejores,641,FAR (IC del modelo AR),0.35559104956378823,2.452319722359803,1.0,1.0
mejores,641,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.35559104956378823,2.4979091490786907,1.0,1.0
mejores,641,PSBPM-FD (predictiva bayesiana),0.35559104956378823,3.2418181198649108,0.96,0.0
mejores,766,FAR (IC del modelo AR),0.3751685756244303,2.452319722359803,1.0,1.0
mejores,766,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3751685756244303,2.4979091490786907,1.0,1.0
mejores,766,PSBPM-FD (predictiva bayesiana),0.3751685756244303,2.8795516208093614,0.97,0.0
mejores,696,FAR (IC del modelo AR),0.38040559885149033,2.452319722359803,1.0,1.0
mejores,696,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.38040559885149033,2.4979091490786907,1.0,1.0
mejores,696,PSBPM-FD (predictiva bayesiana),0.38040559885149033,2.5286329985363407,0.93,0.0
peores,579,FAR (IC del modelo AR),3.0718303631940613,2.452319722359803,0.89,0.0
peores,579,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.0718303631940613,2.4979091490786907,0.92,0.0
peores,579,PSBPM-FD (predictiva bayesiana),3.0718303631940613,2.6971014404701417,0.85,0.0
peores,610,FAR (IC del modelo AR),2.9029349114063403,2.452319722359803,0.84,0.0
peores,610,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.9029349114063403,2.4979091490786907,0.8,0.0
peores,610,PSBPM-FD (predictiva bayesiana),2.9029349114063403,2.868103821966797,0.77,0.0
peores,666,FAR (IC del modelo AR),2.8062896957780596,2.452319722359803,0.92,0.0
peores,666,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.8062896957780596,2.4979091490786907,0.93,0.0
peores,666,PSBPM-FD (predictiva bayesiana),2.8062896957780596,3.0192751827044413,0.93,0.0
peores,664,FAR (IC del modelo AR),2.753158783549002,2.452319722359803,0.93,0.0
peores,664,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.753158783549002,2.4979091490786907,0.94,0.0
peores,664,PSBPM-FD (predictiva bayesiana),2.753158783549002,2.8583494279533626,0.84,0.0
peores,758,FAR (IC del modelo AR),2.7199389555376445,2.452319722359803,0.8,0.0
peores,758,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.7199389555376445,2.4979091490786907,0.82,0.0
peores,758,PSBPM-FD (predictiva bayesiana),2.7199389555376445,2.6840827413648367,0.89,0.0
