-6.360433925694476187e+00,-5.208363005641300170e+00,-1.473770607693493107e+00
-3.476445949250228651e-01,6.546077976320153979e+00,5.861570369279207604e+00
-9.767698052750996007e-01,-7.169989140889709844e-01,-6.519776996622413279e+00
-8.141870986003435506e-02,1.051041985476177443e+00,9.849667807141071485e-01
-1.511415821310998220e-01,-1.263975887049607616e-01,-1.079583037843444338e+00
2.628850663721979397e-02,1.777332704351691772e-01,2.904042529567532060e-01
-2.907381178260614457e-02,-7.706764027888513002e-02,-2.048379397994475881e-01
1.563464288579271069e-02,6.658935468839267957e-02,1.130321755021143626e-01
-8.957893850111800157e-03,-5.780126772447236050e-02,-3.685607230619561414e-02
1.760664770567614600e-03,1.994506630977737130e-02,-5.172067914400581105e-04
