componente,param,variable,n_cadenas,n_post,ess_min,ess_mean,geweke_max,rhat,converge
1,beta_j,fpc_1_lag1,2,2000,2000.0,2000.0,0.05914649710381245,1.0007552747358595,True
1,beta_j,fpc_2_lag1,2,2000,1795.1059526320682,1830.8629656032126,1.250887369235618,0.9998957983462983,True
1,beta_j,fpc_3_lag1,2,2000,1639.821453280666,1819.910726640333,1.2789860832171975,0.999750471239883,True
1,p_j,fpc_1_lag1,2,2000,33.44160301363525,61.24533692857361,1.5473279535616817,2.6631395010474916,False
1,p_j,fpc_2_lag1,2,2000,105.7770865951248,131.95916496400403,0.8612764750501555,1.033241653033263,True
1,p_j,fpc_3_lag1,2,2000,121.90604339092131,142.62471450784287,2.1369726205671395,1.0233520496968544,False
2,beta_j,fpc_1_lag1,2,2000,88.09491483047864,142.13934990852903,2.619990402843003,1.0438034908023477,False
2,beta_j,fpc_2_lag1,2,2000,1773.2113713821723,1886.6056856910861,0.7086014791738705,1.0011820817665242,True
2,beta_j,fpc_3_lag1,2,2000,1216.4650407978638,1475.3293635569582,1.1211327467793897,1.0023036946437434,True
2,p_j,fpc_1_lag1,2,2000,30.783833181018146,35.27613621549533,2.2487671103883513,1.169503712219351,False
2,p_j,fpc_2_lag1,2,2000,11.959080253382288,43.98625291635003,2.974145317772987,0.9997741065093986,False
2,p_j,fpc_3_lag1,2,2000,23.83806294799867,59.55112796163054,3.4992454813773883,1.008068764406969,False
3,beta_j,fpc_1_lag1,2,2000,1333.0294051728729,1395.6248563495533,0.6231910177836496,1.0002410057002116,True
3,beta_j,fpc_2_lag1,2,2000,1668.3481955098307,1834.1740977549152,1.5295838126322332,0.9999813745123067,True
3,beta_j,fpc_3_lag1,2,2000,672.858399263043,1288.2814460966808,1.8227792105420366,1.000339821116866,True
3,p_j,fpc_1_lag1,2,2000,105.69601145723867,121.87525876565547,0.867362126799517,1.0056674076426402,True
3,p_j,fpc_2_lag1,2,2000,128.03780161757527,131.60274133906196,1.2127071633192146,1.0119918227202473,True
3,p_j,fpc_3_lag1,2,2000,18.065751619121574,26.28263442265171,3.277362252197667,1.1404822950502054,False
