t,bloque,banda,I_t_puntual,I_t_simultaneo
445,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
446,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
447,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
448,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
449,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
450,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
451,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
452,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
453,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
454,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
455,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
456,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
457,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
458,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
459,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
460,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
461,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
462,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
463,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
464,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
465,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
466,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
467,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
468,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
469,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
470,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
471,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
472,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
473,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
474,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
475,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
476,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
477,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
478,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
479,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
480,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
481,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
482,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
483,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
484,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
485,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
486,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
487,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
488,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
489,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
490,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
491,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
492,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
493,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
494,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
495,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
496,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
497,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
498,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
499,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
500,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
501,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
502,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
503,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
504,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
505,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
506,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
507,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
508,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
509,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
510,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
511,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
512,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
513,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
514,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
515,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
516,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
517,train,PSBPM-FD (predictiva bayesiana),0.4897959183673469,0.0
518,train,PSBPM-FD (predictiva bayesiana),0.9387755102040817,0.0
519,train,PSBPM-FD (predictiva bayesiana),0.8979591836734694,0.0
520,train,PSBPM-FD (predictiva bayesiana),0.673469387755102,0.0
521,train,PSBPM-FD (predictiva bayesiana),0.5306122448979592,0.0
522,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
523,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
524,train,PSBPM-FD (predictiva bayesiana),0.7551020408163265,0.0
525,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
526,train,PSBPM-FD (predictiva bayesiana),0.8571428571428571,0.0
527,train,PSBPM-FD (predictiva bayesiana),0.8979591836734694,0.0
528,train,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
529,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
530,train,PSBPM-FD (predictiva bayesiana),0.5306122448979592,0.0
531,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
532,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
533,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
534,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
535,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
536,train,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
537,train,PSBPM-FD (predictiva bayesiana),0.8979591836734694,0.0
538,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
539,train,PSBPM-FD (predictiva bayesiana),0.4897959183673469,0.0
540,train,PSBPM-FD (predictiva bayesiana),0.9183673469387755,0.0
541,train,PSBPM-FD (predictiva bayesiana),0.9387755102040817,0.0
542,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
543,train,PSBPM-FD (predictiva bayesiana),0.5918367346938775,0.0
544,train,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
545,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
546,train,PSBPM-FD (predictiva bayesiana),0.7142857142857143,0.0
547,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
548,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
549,train,PSBPM-FD (predictiva bayesiana),0.7551020408163265,0.0
550,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
551,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
552,train,PSBPM-FD (predictiva bayesiana),0.9183673469387755,0.0
553,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
554,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
555,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
556,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
557,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
558,train,PSBPM-FD (predictiva bayesiana),0.42857142857142855,0.0
559,train,PSBPM-FD (predictiva bayesiana),0.46938775510204084,0.0
560,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
561,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
562,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
563,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
564,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
565,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
566,train,PSBPM-FD (predictiva bayesiana),0.5714285714285714,0.0
567,train,PSBPM-FD (predictiva bayesiana),0.5714285714285714,0.0
568,train,PSBPM-FD (predictiva bayesiana),0.6938775510204082,0.0
569,train,PSBPM-FD (predictiva bayesiana),0.6326530612244898,0.0
570,train,PSBPM-FD (predictiva bayesiana),0.40816326530612246,0.0
571,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
572,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
573,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
574,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
575,train,PSBPM-FD (predictiva bayesiana),0.8979591836734694,0.0
576,train,PSBPM-FD (predictiva bayesiana),0.6938775510204082,0.0
577,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
578,train,PSBPM-FD (predictiva bayesiana),0.5510204081632653,0.0
579,train,PSBPM-FD (predictiva bayesiana),0.9387755102040817,0.0
580,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
581,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
582,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
583,train,PSBPM-FD (predictiva bayesiana),0.9387755102040817,0.0
584,train,PSBPM-FD (predictiva bayesiana),0.40816326530612246,0.0
585,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
586,train,PSBPM-FD (predictiva bayesiana),0.9387755102040817,0.0
587,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
588,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
589,train,PSBPM-FD (predictiva bayesiana),0.14285714285714285,0.0
590,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
591,train,PSBPM-FD (predictiva bayesiana),0.16326530612244897,0.0
592,train,PSBPM-FD (predictiva bayesiana),0.3877551020408163,0.0
593,train,PSBPM-FD (predictiva bayesiana),0.7959183673469388,0.0
594,train,PSBPM-FD (predictiva bayesiana),0.9183673469387755,0.0
595,train,PSBPM-FD (predictiva bayesiana),0.7346938775510204,0.0
596,train,PSBPM-FD (predictiva bayesiana),0.5306122448979592,0.0
597,train,PSBPM-FD (predictiva bayesiana),0.20408163265306123,0.0
598,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
599,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
600,train,PSBPM-FD (predictiva bayesiana),0.5306122448979592,0.0
601,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
602,train,PSBPM-FD (predictiva bayesiana),0.6122448979591837,0.0
603,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
604,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
605,train,PSBPM-FD (predictiva bayesiana),0.673469387755102,0.0
606,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
607,train,PSBPM-FD (predictiva bayesiana),0.7142857142857143,0.0
608,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
609,train,PSBPM-FD (predictiva bayesiana),0.9387755102040817,0.0
610,train,PSBPM-FD (predictiva bayesiana),0.8979591836734694,0.0
611,train,PSBPM-FD (predictiva bayesiana),0.8979591836734694,0.0
612,train,PSBPM-FD (predictiva bayesiana),0.6122448979591837,0.0
613,train,PSBPM-FD (predictiva bayesiana),0.8367346938775511,0.0
614,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
615,train,PSBPM-FD (predictiva bayesiana),0.4489795918367347,0.0
616,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
617,train,PSBPM-FD (predictiva bayesiana),0.8367346938775511,0.0
618,train,PSBPM-FD (predictiva bayesiana),0.9387755102040817,0.0
619,train,PSBPM-FD (predictiva bayesiana),0.7346938775510204,0.0
620,train,PSBPM-FD (predictiva bayesiana),0.673469387755102,0.0
621,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
622,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
623,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
624,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
625,train,PSBPM-FD (predictiva bayesiana),0.7142857142857143,0.0
626,train,PSBPM-FD (predictiva bayesiana),0.8571428571428571,0.0
627,train,PSBPM-FD (predictiva bayesiana),0.673469387755102,0.0
628,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
629,train,PSBPM-FD (predictiva bayesiana),0.8571428571428571,0.0
630,train,PSBPM-FD (predictiva bayesiana),0.6122448979591837,0.0
631,train,PSBPM-FD (predictiva bayesiana),0.40816326530612246,0.0
632,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
633,train,PSBPM-FD (predictiva bayesiana),0.8571428571428571,0.0
634,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
635,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
636,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
637,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
638,train,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
639,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
640,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
641,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
642,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
643,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
644,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
645,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
646,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
647,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
648,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
649,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
650,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
651,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
652,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
653,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
654,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
655,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
656,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
657,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
658,train,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
659,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
660,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
661,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
662,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
663,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
664,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
665,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
666,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
667,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
668,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
669,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
670,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
671,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
672,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
673,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
674,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
675,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
676,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
677,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
678,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
679,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
680,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
681,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
682,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
683,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
684,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
685,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
686,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
687,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
688,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
689,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
690,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
691,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
692,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
693,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
694,train,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
695,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
696,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
697,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
698,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
699,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
700,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
701,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
702,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
703,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
704,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
705,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
706,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
707,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
708,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
709,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
710,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
711,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
712,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
713,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
714,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
715,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
716,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
717,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
718,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
719,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
720,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
721,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
722,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
723,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
724,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
725,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
726,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
727,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
728,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
729,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
730,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
731,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
732,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
733,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
734,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
735,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
736,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
737,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
738,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
739,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
740,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
741,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
742,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
743,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
744,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
745,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
746,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
747,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
748,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
749,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
750,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
751,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
752,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
753,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
754,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
755,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
756,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
757,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
758,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
759,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
760,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
761,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
762,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
763,train,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
764,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
765,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
766,train,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
767,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
768,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
769,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
770,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
771,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
772,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
773,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
774,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
775,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
776,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
777,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
778,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
779,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
780,train,PSBPM-FD (predictiva bayesiana),0.8775510204081632,0.0
781,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
782,train,PSBPM-FD (predictiva bayesiana),0.7755102040816326,0.0
783,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
784,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
785,train,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
786,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
787,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
788,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
789,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
790,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
791,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
792,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
793,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
794,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
795,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
796,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
797,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
798,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
799,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
800,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
801,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
802,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
803,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
804,train,PSBPM-FD (predictiva bayesiana),0.4897959183673469,0.0
805,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
806,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
807,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
808,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
809,train,PSBPM-FD (predictiva bayesiana),0.9387755102040817,0.0
810,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
811,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
812,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
813,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
814,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
815,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
816,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
817,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
818,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
819,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
820,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
821,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
822,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
823,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
824,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
825,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
826,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
827,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
828,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
829,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
830,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
831,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
832,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
833,train,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
834,train,PSBPM-FD (predictiva bayesiana),0.9387755102040817,0.0
835,train,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
836,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
837,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
838,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
839,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
840,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
841,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
842,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
843,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
844,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
845,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
846,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
847,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
848,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
849,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
850,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
851,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
852,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
853,train,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
854,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
855,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
856,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
857,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
858,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
859,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
860,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
861,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
862,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
863,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
864,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
865,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
866,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
867,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
868,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
869,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
870,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
871,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
872,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
873,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
874,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
875,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
876,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
877,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
878,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
