M,p_covariables,var_explicada,MISE,MISE_truncamiento,razon_MISE_piso,RMSE_scores,CRPS,energy,Cob_puntual,PIT_ks_max,salto_T0_w20,degradacion_rmse
1,1,0.9649209667849066,8.974877728009403,0.31334988850456674,28.64171348788785,1.1474079136101665,0.6550184786753743,15.43974934452042,0.9636666666666667,0.24917777777777778,1.349475179876329,1.21738808394359
2,2,0.9933611652350642,7.126802333325849,0.06896273676931061,103.34280028888553,1.068208992925399,0.6039190831175555,13.551886316738212,0.9623333333333334,0.22704444444444438,1.3186573730511129,1.1598694159909335
3,3,0.9994941859024344,7.624286921209192,0.006409209974040838,1189.5829520470961,1.1320276373358233,0.6435291649358653,13.991437473112619,0.9732222222222222,0.22504444444444444,1.3329038199322538,1.1916797445343077
