modelo,MISE_test,MISE_train,salto
(truncamiento FPCA),0.0778003737301194,0.058462335869369636,1.3307777148001643
VAR,1.0021394585458843,1.0314859723136243,0.9715492846675212
FAR1,1.003660484447292,1.0314832930461606,0.9730264088750263
PSBPM-FD,1.0089991390120099,1.0470017819473922,0.963703363651685
persistencia,1.1525189422013464,1.214027878742607,0.9493348236739285
RF,1.305569043437248,0.8614813813057831,1.5154930469400776
GBT,1.4096335891962968,0.08561684890413401,16.464441371518785
media,2.0859332800420467,2.073877129526495,1.0058133388636696
