-1.898509252571720651e-01,-2.209976450118973125e-03,4.985891855643157129e-03
-1.949502754910814317e-01,-1.332985675339919043e-03,5.494973902008595638e-03
-1.961919487903507620e-01,-2.649190654701567317e-03,3.993840235587433479e-03
-2.000217973448676634e-01,1.810414782403171104e-03,5.792835314761628739e-03
-2.040577150477650148e-01,4.371115003443141675e-03,1.082393355981733571e-02
-1.907509930224378369e-01,3.176173503163917666e-03,4.865337956823691419e-03
-1.871696236136752844e-01,-1.819615460364185913e-03,2.178490466037022010e-04
-1.783142263452125731e-01,1.520937142819266379e-03,1.255255195468658359e-02
-1.724457788121621649e-01,-1.296132518056230913e-03,1.075871572563036165e-02
-1.868680454739979069e-01,-5.796931448538854455e-03,-3.230969927996618554e-03
-2.057949047924179375e-01,1.800554821481390941e-03,-5.266722465365129835e-03
-2.097993115550855492e-01,-1.660241831835121851e-03,-7.401415264364924647e-03
-2.207960321019572791e-01,2.341367174155605749e-03,1.147662075883923308e-03
-2.200526169398199505e-01,-3.332661461306785089e-03,-6.545304970104540154e-03
-2.256743923199022450e-01,3.929903618920909639e-04,-3.161739664437593269e-04
-2.218923558591375522e-01,-2.078171272757696822e-04,6.719309355978390561e-04
-2.165100862314746633e-01,9.582995701979863962e-04,7.113078345117425198e-03
-2.046402400253481413e-01,7.440550085344226029e-04,1.045210971880709827e-02
-1.918574330750897616e-01,-1.044724770354093146e-03,1.098619882790303516e-02
-1.905563584180816061e-01,-1.929784031026192826e-03,9.199346990743243260e-03
-1.937533312916839556e-01,-3.882673232582149563e-05,5.765288105957492269e-03
-1.996572365336336252e-01,1.171149213413825909e-03,1.880217583460296570e-03
-2.083703928761779789e-01,-1.896303378700092994e-03,-6.849365521846570784e-04
-2.146586877441234442e-01,1.449482027761197838e-03,4.752445137085367470e-03
-2.115110338545228563e-01,2.963074973740581659e-03,1.040008828213755815e-02
-2.038442008157487495e-01,-3.769443306157752721e-03,2.984986790470406815e-03
-2.104604286970487848e-01,-3.401627418062667333e-03,-2.760436025795265889e-03
-2.276153239641296733e-01,5.054100082718767555e-04,-4.570688253578622344e-03
-2.338607682560916168e-01,-9.519620441676387209e-04,-5.155789190296643926e-03
-2.443611439399046847e-01,-2.217441743191342785e-03,-6.985051020540137233e-03
-2.439267644587418682e-01,-8.557100850827683907e-04,1.375586226083800158e-03
-2.393914900529900136e-01,-2.181427964489364782e-03,2.973768881686214387e-03
-2.363819406530887901e-01,-5.850926006875071909e-03,1.605448257099690700e-03
-2.273037980887410159e-01,1.605710110014938342e-03,-1.263084791083198336e-03
-2.273702541593336512e-01,-1.074095985037126907e-03,-5.399267613498715283e-04
-2.324219629524731934e-01,-2.930419044860120906e-03,-2.829440875821169835e-03
-2.360627501459832411e-01,-1.105624152524299544e-03,4.981291072155393310e-04
-2.403336057402737647e-01,2.510214584790212218e-04,-1.155752762285217278e-03
-2.483849216654772651e-01,2.917251923583661635e-04,-5.369089941824136542e-03
-2.485761830597758848e-01,-1.300484076027873638e-03,-2.506119120573784692e-03
-2.491775388013289516e-01,-1.380946032019939734e-03,-7.485119729544781504e-04
