t,regimen,p_regimen_0,p_regimen_1,p_regimen_2,p_max,modas_efectivas,z_lag,ambiguo,b_t_realizada,factor_volatil,sep_dinamica,sep_tendencia,separacion,sep_en_sd,bimodal,nivel_curva,bloque
14,1,0.6992452676636749,0.2708524070403331,0.029902325295992016,0.6992452676636749,1.7755709567540747,-0.3005577642735108,1,0.008966451710216563,1.0,0.7209445631890321,0.011955268946955418,0.7328998321359875,0.7328998321359875,0,-0.06290034750460055,train
15,0,0.9406536918646184,0.057597749438797696,0.0017485586965838573,0.9406536918646184,1.1259360277830759,-0.5600711761579109,0,0.01733160291126673,1.0,0.36877738970679014,0.013865282329013384,0.38264267203580354,0.38264267203580354,0,0.18196202504372241,train
16,0,0.9915712078342938,0.008340304070459825,8.848809524641954e-05,0.9915712078342938,1.0170011795219054,-0.7674498126326463,0,0.01989597272977047,1.0,0.5295380049838548,0.01591677818381638,0.5454547831676713,0.5454547831676713,0,0.1584294357272597,train
17,0,0.5154736547118985,0.4035893268083268,0.08093701847977464,0.5154736547118985,2.2980674652947006,-0.17969910767700104,1,0.022637195639205528,1.0,0.20949538807113913,0.01810975651136442,0.22760514458250355,0.22760514458250355,0,0.07840539322647402,train
18,1,0.4812526718129023,0.424154187471801,0.09459314071529668,0.4812526718129023,2.3783544752112147,-0.1582475270173289,1,0.015333162983743119,1.0,0.12795091781746884,0.020444217311657492,0.14839513512912633,0.14839513512912633,0,-0.5450948565506412,train
19,0,0.33028227361214746,0.49115756762875906,0.17856015875909348,0.49115756762875906,2.616391026069384,-0.060216535488627806,1,0.028650200730869487,1.0,0.6691475172441572,0.02292016058469559,0.6920676778288528,0.6920676778288528,0,-0.8485056322633387,train
20,2,0.028805905894684927,0.2662616992517205,0.7049323948535946,0.7049323948535946,1.758536252332758,0.30466002582665713,1,0.006384396582619683,1.0,0.9748329054498148,0.02553758633047873,1.0003704917802936,1.0003704917802936,1,1.7377907478523964,train
21,1,0.9080741560000188,0.08834240206351385,0.003583441936467313,0.9080741560000188,1.2013225689031133,-0.5022471825594257,0,0.021222370911755176,1.0,1.9708459264219382,0.0282964945490069,1.9991424209709452,1.9991424209709452,0,1.0392458860408529,train
22,2,0.06861073797162319,0.3811689557315817,0.5502203062967951,0.5502203062967951,2.208775239598398,0.20155449240954457,1,0.007799221310070028,1.0,1.074503163913839,0.03119688524028011,1.1057000491541191,1.1057000491541191,1,-1.6242050355424549,train
23,1,0.3092697482309993,0.4964081392312669,0.1943221125377338,0.4964081392312669,2.6327574438229586,-0.0455196688909358,1,0.025679068803223765,1.0,1.8225850142318143,0.03423875840429835,1.8568237726361128,1.8568237726361128,1,0.11613434004012003,train
24,2,0.013870426301626078,0.186322646034799,0.7998069276635749,0.7998069276635749,1.4823607109279258,0.38023294893254345,0,0.009355528510265406,1.0,0.2628004532977934,0.037422114041061626,0.300222567338855,0.300222567338855,0,-0.4160167942464398,train
25,2,0.23395601112983033,0.5030425650031012,0.2630014238670685,0.5030425650031012,2.6528225668470746,0.011470128848901952,1,0.010186738037642485,1.0,0.45614545479175345,0.040746952150569934,0.4968924069423234,0.4968924069423234,0,2.0207431407827263,train
26,2,9.837919491485021e-05,0.008961970863642523,0.9909396499414427,0.9909396499414427,1.0182866809762985,0.7607856265484928,0,0.011053318183205823,1.0,2.2982011703443543,0.044213272732823286,2.342414443077178,2.342414443077178,0,-1.4443594764744132,train
27,1,0.2983932646461671,0.4986122165017579,0.20299451885207498,0.4986122165017579,2.639501219157142,-0.03774318125458914,1,0.03586580684086625,1.0,1.602826994261626,0.047821075787821674,1.6506480700494477,1.6506480700494477,1,-0.4877918546113231,train
28,0,0.8326752056768771,0.15728322059514088,0.010041573727981978,0.8326752056768771,1.39239532160698,-0.4111977080963737,0,0.06446295164445635,1.0,0.6609892753776714,0.05157036131556508,0.7125596366932365,0.7125596366932365,0,1.45059467119765,train
29,0,0.36517695301721176,0.47985239535737445,0.1549706516254138,0.47985239535737445,2.5797901275650763,-0.08383630113053535,1,0.06932641164506691,1.0,1.5675353619829189,0.05546112931605353,1.6229964912989725,1.6229964912989725,1,-0.08688748650307321,train
30,2,0.08884292559938733,0.4159783334930547,0.495178740907558,0.495178740907558,2.346685053199814,0.16697865036336293,1,0.014873344947321756,1.0,0.2036760786131556,0.05949337978928701,0.2631694584024426,0.2631694584024426,0,1.5385044934791445,train
31,0,0.3707115777324375,0.47779062391834887,0.15149779834921362,0.47779062391834887,2.572926136717092,-0.08750767376495058,1,0.07958389091908188,1.0,1.6901033857896575,0.06366711273526551,1.753770498524923,1.753770498524923,1,0.9891292351387458,train
32,1,0.06883222012897758,0.3816097350644324,0.54955804480659,0.54955804480659,2.210541186973803,0.201136206575378,1,0.05098674611549181,1.0,1.0253896041342017,0.06798232815398908,1.0933719322881907,1.0933719322881907,1,1.996128016873402,train
33,1,0.12286011828758497,0.4560838413044394,0.4210560404079756,0.4560838413044394,2.4975320129871754,0.12020184777363908,1,0.05432926953409326,1.0,2.234415373918312,0.07243902604545768,2.3068543999637696,2.3068543999637696,1,0.7038797780947693,train
34,1,0.47245574278804114,0.42917539854376385,0.098368858668195,0.47245574278804114,2.39760785506021,-0.15272545998087075,1,0.05777790480725347,1.0,0.7028274864676977,0.0770372064096713,0.7798646928773689,0.7798646928773689,0,-0.18336071020586725,train
35,0,0.5996895285311193,0.3468886178453644,0.05342185362351626,0.5996895285311193,2.071194672939686,-0.23313589193439632,1,0.10222108655828746,1.0,0.3003989550606456,0.08177686924662997,0.3821758243072756,0.3821758243072756,0,-0.34169361291847894,train
36,0,0.893401906353583,0.10200203007167319,0.004596063574743847,0.893401906353583,1.2367168812310474,-0.4812061800462247,0,0.10832251819541705,1.0,0.5510928589602334,0.08665801455633364,0.637750873516567,0.637750873516567,0,-0.347827599565355,train
37,0,0.9597307371625129,0.03932610108484147,0.0009431617526456382,0.9597307371625129,1.083857490857196,-0.6068924830146121,0,0.11460080292347795,1.0,0.67633139275247,0.09168064233878236,0.7680120350912524,0.7680120350912524,0,-0.22890315844970838,train
38,1,0.40447836996376574,0.4637867892589994,0.13173484077723485,0.4637867892589994,2.5249018066087414,-0.10955696897140177,1,0.0726335644454821,1.0,0.4499605120427909,0.09684475259397612,0.546805264636767,0.546805264636767,0,-0.5798163916840493,train
39,0,0.5731653702141523,0.36559359252486434,0.0612410372609834,0.5731653702141523,2.1462558256377338,-0.21610969181645767,1,0.12768793165239364,1.0,0.7839482246611948,0.10215034532191491,0.8860985699831098,0.8860985699831098,0,-0.766555675839123,train
40,2,0.16227222451837892,0.48383725900767,0.3538905164739511,0.48383725900767,2.59289523154916,0.07629052742292017,1,0.02689935513064969,1.0,1.0754445047811854,0.10759742052259876,1.183041925303784,1.183041925303784,1,0.7223707685886194,train
41,1,0.11233016036859261,0.4456187871180107,0.4420510525133967,0.4456187871180107,2.4593996078819194,0.1335572294339273,1,0.0848894836470207,1.0,0.8447785958437511,0.1131859781960276,0.9579645740397787,0.9579645740397787,0,-1.4254356328232674,train
42,1,0.013528392460502324,0.1839402861968468,0.8025313213426508,0.8025313213426508,1.4747662306216565,0.3826743997365275,0,0.08918701375665111,1.0,1.7513513828782332,0.11891601834220149,1.8702674012204348,1.8702674012204348,0,0.1827828148435091,train
43,2,0.11262668695233241,0.44593481182888334,0.44143850121878425,0.44593481182888334,2.4605658801104284,0.13316922569333883,1,0.031196885240280112,1.0,0.14623380158071925,0.12478754096112044,0.2710213425418397,0.2710213425418397,0,-0.4989153108902222,train
44,1,0.04415459067802755,0.32112378722606244,0.6347216220959101,0.6347216220959101,1.9687300613261334,0.25609625405828557,1,0.09810040953958832,1.0,0.6533696742125195,0.13080054605278443,0.7841702202653039,0.7841702202653039,0,0.018063620246185005,train
45,2,0.15513983411893079,0.4799500303236213,0.3649101355574479,0.4799500303236213,2.5801137792293463,0.08365884475745222,1,0.03423875840429835,1.0,0.11557485402392494,0.1369550336171934,0.25252988764111833,0.25252988764111833,0,0.24933861545847766,train
46,2,0.19647079901061365,0.49699734819917835,0.306531852790208,0.49699734819917835,2.634567685840601,0.04357373143718142,1,0.03581275091358686,1.0,0.22063597164673554,0.14325100365434745,0.363886975301083,0.363886975301083,0,1.1925759373382487,train
47,0,0.9069624249786894,0.08938145633648831,0.003656118684822296,0.9069624249786894,1.2039732287815008,-0.5005698348056559,0,0.18711057020530814,1.0,1.3392811198212289,0.1496884561642465,1.4889695759854753,1.4889695759854753,0,-0.002745458832626063,train
48,0,0.7702907897042559,0.2118362042217341,0.01787300607400999,0.7702907897042559,1.5660678881259948,-0.3549512104918395,0,0.1953342389336133,1.0,0.3246634397478544,0.15626739114689064,0.48093083089474503,0.48093083089474503,0,1.2400151285908725,train
49,0,0.578687061890266,0.36175979417187787,0.05955314393785616,0.578687061890266,2.1308538548258023,-0.21963395051268503,1,0.2037347607528497,1.0,1.1349897750575952,0.16298780860227974,1.297977583659875,1.297977583659875,1,1.1223998615225756,train
50,0,0.6486852607073522,0.3105406845240236,0.04077405476862417,0.6486852607073522,1.9271884768623888,-0.26544334060931324,1,0.21231213566301743,1.0,1.0111749716178233,0.16984970853041395,1.1810246801482374,1.1810246801482374,1,-0.5417422991982003,train
51,0,0.16659802833597193,0.48598504931638,0.3474169223476481,0.48598504931638,2.599868156113227,0.07192407993411887,1,0.22106636366411644,1.0,0.8805893390516871,0.17685309093129314,1.0574424299829803,1.0574424299829803,1,0.6408312077555797,train
52,1,0.14307263878589782,0.4723130386473011,0.38461432256680106,0.4723130386473011,2.5544248076018614,0.09665399716152587,1,0.13799846685368802,1.0,0.488397154167666,0.18399795580491737,0.6723951099725833,0.6723951099725833,0,0.20551579371317136,train
53,2,0.06222025993330789,0.3677699338847894,0.5700098061819028,0.5700098061819028,2.1549993443127082,0.21409978264997676,1,0.047821075787821674,1.0,0.14273177672830853,0.1912843031512867,0.33401607987959525,0.33401607987959525,0,0.474294160561924,train
54,1,0.7613953281023114,0.21941583904687578,0.019188832850812854,0.7613953281023114,1.5917626476875482,-0.3476995308114127,0,0.14903409972780074,1.0,0.5218961657319122,0.19871213297040097,0.7206082987023132,0.7206082987023132,0,2.193919608233249,train
55,1,0.4888907612519709,0.4197037327800804,0.09140550596794872,0.4888907612519709,2.3611615394345633,-0.163037417038402,1,0.15471108394669525,1.0,2.247511136252586,0.20628144526226033,2.453792581514846,2.453792581514846,1,1.310491532989844,train
56,1,0.24283567766134034,0.5034317793203258,0.2537325430183339,0.5034317793203258,2.6539776374983988,0.004302510526619835,1,0.16049418002014854,1.0,1.323850226787684,0.21399224002686468,1.5378424668145487,1.5378424668145487,1,-0.3198878890580586,train
57,0,0.6369311852763141,0.31946064526586115,0.04360816945782475,0.6369311852763141,1.9621766469782578,-0.2575669829461616,1,0.27730564658026763,1.0,0.5965816779208092,0.22184451726421411,0.8184261951850234,0.8184261951850234,0,0.9176508924619428,train
58,0,0.6215513899173349,0.3309451713712528,0.04750343871141227,0.6215513899173349,2.007599110141156,-0.2473894603270706,1,0.28729784621788573,1.0,0.7566851578441014,0.2298382769743086,0.98652343481841,0.98652343481841,0,1.6693393072555018,train
59,1,0.3447360836627956,0.4868441217540306,0.1684197945831738,0.4868441217540306,2.602639016023628,-0.07010713042869494,1,0.17848013936786103,1.0,1.6244734569312096,0.23797351915714804,1.8624469760883575,1.8624469760883575,1,-0.6360562571272849,train
60,1,0.4198585924197975,0.45665730016409645,0.12348410741610605,0.45665730016409645,2.4995909906373646,-0.11943618832303474,1,0.18468768285954942,1.0,0.9095614089594692,0.24625024381273258,1.1558116527722018,1.1558116527722018,1,0.7747178917209429,train
61,0,0.7984127195360569,0.1875400582079253,0.014047222256017844,0.7984127195360569,1.4862562865508353,-0.3789912643859497,0,0.31833556367632754,1.0,0.7857743806940601,0.25466845094106205,1.0404428316351222,1.0404428316351222,0,1.0571696488266868,train
62,0,0.4261994341230137,0.45359133224089115,0.12020923363609515,0.45359133224089115,2.4885445192092295,-0.12348536940575125,1,0.32903517567767093,1.0,0.7712067678422879,0.2632281405421367,1.0344349083844246,1.0344349083844246,1,0.8633687513175746,train
63,0,0.7408216526627369,0.2367438522153016,0.022434495121961495,0.7408216526627369,1.6518886527653331,-0.3314701460193756,1,0.3399116407699454,1.0,0.6094504191061079,0.2719293126159563,0.8813797317220642,0.8813797317220642,0,0.4763012127457829,train
64,0,0.9288037781576879,0.06884646345255185,0.002349758389760259,0.9288037781576879,1.1528416538069428,-0.5367349396232982,0,0.3509649589531513,1.0,0.39335181862300544,0.280771967162521,0.6741237857855265,0.6741237857855265,0,-0.3315449124278059,train
65,0,0.8740240243125345,0.11986414959272795,0.0061118260947375935,0.8740240243125345,1.2848140211803958,-0.45640528194334545,0,0.36219513022728844,1.0,0.8487198598305975,0.28975610418183073,1.1384759640124282,1.1384759640124282,0,0.0509252542750745,train
66,2,0.08761118079167651,0.41413900870365505,0.49824981050466843,0.49824981050466843,2.339511219483976,0.1689032278630909,1,0.07472043091847136,1.0,0.42371207951046075,0.29888172367388544,0.7225938031843462,0.7225938031843462,0,-1.0926126455817409,train
67,1,0.8492653847462833,0.14238554684356053,0.008349068410156146,0.8492653847462833,1.3484448247768068,-0.42832195232623604,0,0.23111161922901388,1.0,1.3382268736107474,0.3081488256386852,1.6463756992494325,1.6463756992494325,0,0.4286878963872861,train
68,0,0.7794865930303975,0.2039465976447612,0.016566809324841336,0.7794865930303975,1.539721687964473,-0.3626151095738933,0,0.39694676259528744,1.0,0.3250909471593489,0.31755741007622995,0.6426483572355788,0.6426483572355788,0,0.9476807728933145,train
69,2,0.026117625762475134,0.25443862173234844,0.7194437525051764,0.7194437525051764,1.715205685074958,0.3152974672075669,1,0.08177686924662997,1.0,0.6406849845700502,0.3271074769865199,0.9677924615565701,0.9677924615565701,0,-2.2269579293740365,train
70,0,0.11033830946653034,0.44346212377655425,0.4461995667569154,0.4461995667569154,2.4514174947104053,0.13618273081401105,1,0.42099878296194326,1.0,2.553893476585368,0.3367990263695546,2.8906925029549226,2.8906925029549226,1,-0.35331918887186264,train
71,0,0.5948135679360017,0.3503810438266136,0.05480538823738468,0.5948135679360017,2.0851852947640195,-0.2299862598631806,1,0.4332900727816682,1.0,0.8683828215293918,0.34663205822533455,1.2150148797547264,1.2150148797547264,1,-0.7913983826727079,train
72,0,0.8726035653903497,0.12116543878060992,0.006230995829040409,0.8726035653903497,1.2883993392459987,-0.4546962322826497,0,0.4457582156923243,1.0,1.383668265822522,0.35660657255385947,1.7402748383763813,1.7402748383763813,0,-1.094601085028394,train
73,0,0.544295305259059,0.3850944202343427,0.07061027450659829,0.544295305259059,2.224491684781718,-0.1978152472723569,1,0.4584032116939118,1.0,1.797728760944012,0.3667225693551294,2.1644513302991415,2.1644513302991415,1,-1.9031899480892298,train
74,2,0.0012162956060041445,0.046085046550169574,0.9526986578438262,0.9526986578438262,1.0991909428118145,0.5879006847575835,0,0.09424501215728609,1.0,2.681767903179916,0.37698004862914436,3.0587479518090603,3.0587479518090603,0,1.4220646850078298,train
75,2,0.00047826418351420345,0.025529186061527813,0.973992549754958,0.973992549754958,1.0533928437170053,0.6557526026146652,0,0.09684475259397612,1.0,1.6661622183233724,0.3873790103759045,2.053541228699277,2.053541228699277,0,-2.5946576495495153,train
76,2,0.5175025992933883,0.40232108954905244,0.0801763111575593,0.5175025992933883,2.293054995541062,-0.18097164850957237,1,0.0994798636488524,1.0,3.0329909837569535,0.39791945459540956,3.430910438352363,3.430910438352363,1,2.821221297341865,train
77,2,0.0007703363523129097,0.03461771393681577,0.9646119497108713,0.9646119497108713,1.073335436477794,0.6217278406864185,0,0.10215034532191493,1.0,3.118060077720424,0.40860138128765966,3.526661459008084,3.526661459008084,0,-1.919828736308671,train
78,0,0.6733046085616742,0.29147429089719623,0.03522110054112959,0.6733046085616742,1.8534414040864298,-0.28226416534708787,1,0.5242809880658187,1.0,2.3210523718725877,0.41942479045265496,2.740477162325243,2.740477162325243,1,-0.9419347010530318,train
79,1,0.5927257582342722,0.3518691659386085,0.05540507582711929,0.5927257582342722,2.0911513779197723,-0.22864057175262772,1,0.3227922615677962,1.0,1.7094517360790142,0.430389682090395,2.1398414181694094,2.1398414181694094,1,0.5620313510429158,train
80,1,0.4990617412130846,0.41365057757350004,0.08728768121341535,0.4990617412130846,2.3376034115678856,-0.16941203295691426,1,0.3311220421506601,1.0,0.3019616187568142,0.44149605620088017,0.7434576749576944,0.7434576749576944,0,1.2817440973304854,train
81,1,0.1553771673650407,0.480086561341719,0.3645362712932403,0.480086561341719,2.580566155291727,0.08341011989984687,1,0.3395579345880828,1.0,1.068539208898101,0.4527439127841104,1.5212831216822114,1.5212831216822114,1,0.4894849594615124,train
82,0,0.7927319670677873,0.19248805383478984,0.014779979097422902,0.7927319670677873,1.5021915391342484,-0.3739842950463734,0,0.5801665648001071,1.0,0.2853465997774579,0.46413325184008564,0.7494798516175436,0.7494798516175436,0,-0.16117954234905219,train
83,0,0.8220509832204345,0.16674000169310854,0.011209015086456997,0.8220509832204345,1.4210688161816005,-0.4008023776402502,0,0.5945800917110075,1.0,0.8566213671863453,0.47566407336880595,1.3322854405551512,1.3322854405551512,0,1.0163462540106893,train
84,1,0.7408559946191439,0.23671516841531337,0.022428836965542764,0.7408559946191439,1.6517875612939472,-0.33149665880550044,1,0.36550228302770355,1.0,0.5323458694232686,0.48733637737027136,1.0196822467935398,1.0196822467935398,1,-0.2940932983354007,train
85,2,0.03179171464613904,0.27847671431911647,0.6897315710347445,0.6897315710347445,1.8041109545361929,0.29377240592989967,1,0.12478754096112045,1.0,0.7669123147303643,0.49915016384448174,1.266062478574846,1.266062478574846,1,1.4975832610338777,train
86,2,0.19962758169875466,0.4978110136766288,0.30256140462461656,0.4978110136766288,2.6370586144261425,0.040738056360750334,1,0.1277763581978593,1.0,1.4735296485483929,0.5111054327914372,1.98463508133983,1.98463508133983,1,-1.2322237135376257,train
87,0,0.4595006376034911,0.43635919585110555,0.10414016654540337,0.4595006376034911,2.424857555935186,-0.14457703870932084,1,0.6540027302639222,1.0,1.504356097804186,0.5232021842111377,2.027558282015324,2.027558282015324,1,-0.3496300345357399,train
88,0,0.7440053416855952,0.23408124461822633,0.021913413696178496,0.7440053416855952,1.6425265221561374,-0.3339358199953741,1,0.6693005226294789,1.0,1.1759249720255067,0.5354404181035831,1.7113653901290897,1.7113653901290897,1,-1.47007724626363,train
89,0,0.38477472100486837,0.4722474220478248,0.1429778569473068,0.4722474220478248,2.554200902173219,-0.09675892582027423,1,0.6847751680859671,1.0,2.4004757077506476,0.5478201344687736,2.948295842219421,2.948295842219421,1,0.26574746378145947,train
90,0,0.5368507126199074,0.38996836037091165,0.073180927009181,0.5368507126199074,2.2439664676843774,-0.193125697458295,1,0.7004266666333865,1.0,0.4892927834323371,0.5603413333067092,1.0496341167390464,1.0496341167390464,1,1.9540406846176757,train
91,0,0.7972389849613435,0.18856402756523882,0.014196987473417688,0.7972389849613435,1.489540566599432,-0.3779499175599881,0,0.7162550182717373,1.0,1.4340486817143423,0.5730040146173898,2.007052696331732,2.007052696331732,0,1.8830904072734775,train
92,1,0.37459277097445653,0.4763038270637838,0.14910340196175964,0.4763038270637838,2.567941938747755,-0.0900716305897359,1,0.4393561338006115,1.0,1.288956545522884,0.5858081784008153,1.8747647239236993,1.8747647239236993,1,0.3154618495040582,train
93,2,0.37730844367072125,0.475243791742032,0.14744776458724673,0.475243791742032,2.5643710568009075,-0.09186063023424142,1,0.1496884561642465,1.0,0.1735543662738239,0.598753824656986,0.7723081909308099,0.7723081909308099,0,0.36982586372652976,train
94,0,0.9707286590644851,0.028697578376039368,0.0005737625594754991,0.9707286590644851,1.060290211692967,-0.6429030262383368,0,0.7648011917323772,1.0,0.5282169988054339,0.6118409533859017,1.1400579521913357,1.1400579521913357,0,1.4461250567079433,train
95,0,0.8070669105496833,0.17996407693888938,0.012969012511427347,0.8070669105496833,1.462175859404327,-0.3867846018089708,0,0.7813369557344532,1.0,0.7673290322311133,0.6250695645875626,1.3923985968186758,1.3923985968186758,0,0.8289512910111309,train
96,0,0.9897235468484946,0.010158038967146177,0.0001184141843592057,0.9897235468484946,1.0207665784053095,-0.7490245558022466,0,0.7980495728274601,1.0,0.48863560720219007,0.638439658261968,1.127075265464158,1.127075265464158,0,1.1131175550175885,train
97,0,0.18725228672369781,0.49426031484921557,0.3184873984270866,0.49426031484921557,2.626113171894328,0.05201681457884998,1,0.8149390430113987,1.0,0.39160746039044214,0.651951234409119,1.043558694799561,1.043558694799561,1,1.4561329401782288,train
98,1,0.536058902691294,0.39048287770810486,0.07345821960060117,0.536058902691294,2.246019371623554,-0.19262742232246724,1,0.4992032197717612,1.0,0.7443378974389976,0.6656042930290149,1.4099421904680125,1.4099421904680125,1,1.3691452662040837,train
99,2,2.762587383341139e-06,0.0007240399672394918,0.9992731974453771,0.9992731974453771,1.0014546656041292,0.9659474577639635,0,0.16984970853041395,1.0,1.1927011892324215,0.6793988341216558,1.8721000233540774,1.8721000233540774,0,-1.2736464940973187,train
100,1,0.4503288047143513,0.4412874504866665,0.10838374479898216,0.4503288047143513,2.4433289252811714,-0.13879233353568798,1,0.5200011432652812,1.0,1.6073531475526623,0.6933348576870416,2.300688005239704,2.300688005239704,1,0.0859165772551257,train
101,0,0.6749654164021026,0.2901700103007826,0.03486457329711479,0.6749654164021026,1.848454506497979,-0.2834165259777607,1,0.8842654546564658,1.0,0.562306257721915,0.7074123637251726,1.2697186214470877,1.2697186214470877,1,1.0969052067769187,train
102,2,0.17084119648493756,0.48794535981330645,0.341213443701756,0.48794535981330645,2.6061755750589617,0.0677115809867155,1,0.18040783805901212,1.0,0.31340933372984264,0.7216313522360485,1.0350406859658912,1.0350406859658912,1,0.18464734385960993,train
103,2,0.1287479974287961,0.4613008566647719,0.409951145906432,0.4613008566647719,2.5161380741168853,0.11308233771317379,1,0.1839979558049174,1.0,0.05550738061357758,0.7359918232196695,0.7914992038332471,0.7914992038332471,0,0.4458698087559146,train
104,1,0.8997567841427296,0.09609995592612164,0.004143259931148724,0.8997567841427296,1.2212776282743067,-0.49004173395271744,0,0.5628703325070266,1.0,0.4166252541890262,0.7504937766760355,1.1671190308650616,1.1671190308650616,0,2.0037160112562034,train
105,0,0.8185506943655589,0.1698411359955324,0.01160816963890865,0.8185506943655589,1.4306028840025908,-0.39746392683910275,0,0.9564215157564334,1.0,1.6154426236545438,0.7651372126051468,2.380579836259691,2.380579836259691,0,0.4621291171193678,train
106,1,0.4479565631824257,0.44254019002630973,0.10950324679126455,0.4479565631824257,2.4479932203623687,-0.13729355423855,1,0.584941598255252,1.0,0.5662819690705897,0.7799221310070028,1.3462041000775926,1.3462041000775926,1,0.6548462079287783,train
107,0,0.7454455361490026,0.23287447904432979,0.021679984806667663,0.7454455361490026,1.6382979214412197,-0.33505645403066886,1,0.9935606648520048,1.0,0.22178240700546661,0.7948485318816039,1.0166309388870705,1.0166309388870705,1,0.9762032431207365,train
108,1,0.5017346844810519,0.41203631780683037,0.08622899771211778,0.5017346844810519,2.3312900151814917,-0.17108705571743374,1,0.6074373114217125,1.0,0.11809739296194234,0.80991641522895,0.9280138081908923,0.9280138081908923,0,0.07472327589788269,train
109,2,0.03534923832618404,0.29194052350009553,0.6727102381737204,0.6727102381737204,1.855225949721711,0.28185233835020856,1,0.20628144526226033,1.0,0.6491818762409586,0.8251257810490413,1.4743076572899998,1.4743076572899998,1,1.0768759636320804,train
110,0,0.9168174429292764,0.08014757911292358,0.0030349779578000557,0.9168174429292764,1.1806555688723852,-0.5159945629332429,0,1.050595786677347,1.0,1.0674672329929087,0.8404766293418776,1.9079438623347862,1.9079438623347862,0,3.038172520663183,train
111,0,0.4472253652262798,0.44292447821891373,0.10985015655480646,0.4472253652262798,2.4494214218576587,-0.1368313496647364,1,1.0699612001343235,1.0,2.273606486104311,0.8559689601074587,3.1295754462117698,3.1295754462117698,1,1.4326429118147885,train
112,2,0.29334500997824103,0.4995081852177257,0.20714680480403325,0.4995081852177257,2.642220694812675,-0.03409028751404089,1,0.2179006933364463,1.0,0.41208750665734745,0.8716027733457852,1.2836902800031327,1.2836902800031327,1,-0.2196888460334013,train
113,2,0.001066551656148816,0.04246976501651493,0.9564636833273362,0.9564636833273362,1.0909555902167893,0.5977614839008017,0,0.22184451726421411,1.0,0.6454861566163759,0.8873780690568565,1.5328642256732323,1.5328642256732323,0,0.9454771923420956,train
