M,metrica,bloque,modelo,razon_vs_mejor,razon_vs_FAR
4,3. E_max promedio por curva,test,PSBPM-FD,1.0989907776682817,1.0031854777208538
4,4. E_max peor de la ventana,train,FAR,2.4648147643298417,1.0
4,4. E_max peor de la ventana,train,RF,2.0249746135889968,0.8344196082954222
4,4. E_max peor de la ventana,train,GBT,1.0,0.4237101912374168
4,4. E_max peor de la ventana,train,PSBPM-FD,2.506224980660618,1.0157196662813281
4,4. E_max peor de la ventana,test,FAR,1.0999901390945315,1.0
4,4. E_max peor de la ventana,test,RF,1.0538172531291616,0.9676322931120919
4,4. E_max peor de la ventana,test,GBT,1.2240950993999395,1.124763575218924
4,4. E_max peor de la ventana,test,PSBPM-FD,1.126949801563584,1.0272621995606122
5,1. MAE  (L^1),train,FAR,3.0573837757041797,1.0
5,1. MAE  (L^1),train,RF,2.3441705638684907,0.7669414540438889
5,1. MAE  (L^1),train,GBT,1.0,0.32999216590375513
5,1. MAE  (L^1),train,PSBPM-FD,3.0855587790870103,1.0096925204336484
5,1. MAE  (L^1),test,FAR,1.108346973296482,1.0
5,1. MAE  (L^1),test,RF,1.0093855754191379,0.9165357676317019
5,1. MAE  (L^1),test,GBT,1.0686746428117262,0.9699335871467313
5,1. MAE  (L^1),test,PSBPM-FD,1.1203965452239666,1.0117515416206866
5,2. RMSE (L^2),train,FAR,3.106005328266179,1.0
5,2. RMSE (L^2),train,RF,2.4034665590072115,0.7760516164492729
5,2. RMSE (L^2),train,GBT,1.0,0.32681277343118287
5,2. RMSE (L^2),train,PSBPM-FD,3.1344485039700447,1.009827458168537
5,2. RMSE (L^2),test,FAR,1.0996684928978913,1.0
5,2. RMSE (L^2),test,RF,1.0123844619422435,0.9260804074988722
5,2. RMSE (L^2),test,GBT,1.09446709908188,1.001579257622541
5,2. RMSE (L^2),test,PSBPM-FD,1.107524762673185,1.007474794277822
5,3. E_max promedio por curva,train,FAR,3.042187896483515,1.0
5,3. E_max promedio por curva,train,RF,2.391619824846902,0.7888341154647817
5,3. E_max promedio por curva,train,GBT,1.0,0.3356098161708686
5,3. E_max promedio por curva,train,PSBPM-FD,3.064740000597625,1.008089944580465
5,3. E_max promedio por curva,test,FAR,1.0935130225848173,1.0
5,3. E_max promedio por curva,test,RF,1.023845091650312,0.941274216411269
5,3. E_max promedio por curva,test,GBT,1.1420059235936455,1.0485330577081051
5,3. E_max promedio por curva,test,PSBPM-FD,1.0952340558813713,1.0013695237199387
5,4. E_max peor de la ventana,train,FAR,2.789032962806587,1.0
5,4. E_max peor de la ventana,train,RF,2.351577104423332,0.8565108049394521
5,4. E_max peor de la ventana,train,GBT,1.0,0.3799635490523948
5,4. E_max peor de la ventana,train,PSBPM-FD,2.8275111354038645,1.0124917636256872
5,4. E_max peor de la ventana,test,FAR,1.1036119790082144,1.0
5,4. E_max peor de la ventana,test,RF,1.061652565273014,0.9709803127230777
5,4. E_max peor de la ventana,test,GBT,1.1893316383597121,1.0928266250220697
5,4. E_max peor de la ventana,test,PSBPM-FD,1.1277084813296947,1.024809367758021
6,1. MAE  (L^1),train,FAR,3.388679427005719,1.0
6,1. MAE  (L^1),train,RF,2.6813135007916182,0.791124199077058
6,1. MAE  (L^1),train,GBT,1.0,0.29797874251975714
6,1. MAE  (L^1),train,PSBPM-FD,3.411496764111969,1.007328895215336
6,1. MAE  (L^1),test,FAR,1.0965216283492074,1.0
6,1. MAE  (L^1),test,RF,1.0297513256195217,0.9437189400616949
6,1. MAE  (L^1),test,GBT,1.0401371628676168,0.953298118802831
6,1. MAE  (L^1),test,PSBPM-FD,1.1065593117300254,1.0098796406821007
6,2. RMSE (L^2),train,FAR,3.508160310192805,1.0
6,2. RMSE (L^2),train,RF,2.778847443634024,0.7933761463212765
6,2. RMSE (L^2),train,GBT,1.0,0.29005366593032333
6,2. RMSE (L^2),train,PSBPM-FD,3.5352478961625176,1.0083421447741268
6,2. RMSE (L^2),test,FAR,1.0896686818967691,1.0
6,2. RMSE (L^2),test,RF,1.024879837180858,0.9442191098997536
6,2. RMSE (L^2),test,GBT,1.058733963211034,0.9766296206144685
6,2. RMSE (L^2),test,PSBPM-FD,1.0958912990991838,1.0062576359919386
6,3. E_max promedio por curva,train,FAR,3.4735299010786167,1.0
6,3. E_max promedio por curva,train,RF,2.7739947928255013,0.8001887756994712
6,3. E_max promedio por curva,train,GBT,1.0,0.2964884338202916
6,3. E_max promedio por curva,train,PSBPM-FD,3.492048389244012,1.0062452251619944
6,3. E_max promedio por curva,test,FAR,1.0889831550325164,1.0
6,3. E_max promedio por curva,test,RF,1.0364707960132966,0.9555064568940256
6,3. E_max promedio por curva,test,GBT,1.0731262778890054,0.9899637076773476
6,3. E_max promedio por curva,test,PSBPM-FD,1.0896497646331367,1.0007983294633456
6,4. E_max peor de la ventana,train,FAR,3.1213372417349565,1.0
6,4. E_max peor de la ventana,train,RF,2.6715096749098897,0.8618816901814308
6,4. E_max peor de la ventana,train,GBT,1.0,0.3358494173229089
6,4. E_max peor de la ventana,train,PSBPM-FD,3.1588989768099855,1.0116133933860987
6,4. E_max peor de la ventana,test,FAR,1.1029769088282015,1.0
6,4. E_max peor de la ventana,test,RF,1.0546503576570758,0.9630626949154032
6,4. E_max peor de la ventana,test,GBT,1.1537031373193698,1.0637211850885677
6,4. E_max peor de la ventana,test,PSBPM-FD,1.1222383853534195,1.0198684595857086
