M,metrica,columna,modelo,bloque,minimo,maximo,promedio
1,1. MAE  (L^1),mae_f,(truncamiento FPCA),test,0.2672165160741372,0.5107573468959428,0.3826002493030456
1,1. MAE  (L^1),mae_f,(truncamiento FPCA),train,0.2571370728114067,0.5472698686858173,0.3959978598848555
1,1. MAE  (L^1),mae_f,FAR,test,0.4191513885147352,0.6441645268556495,0.5197107374352747
1,1. MAE  (L^1),mae_f,FAR,train,0.40492959648025045,0.7193241095942458,0.5393602210610179
1,1. MAE  (L^1),mae_f,GBT,test,0.32806363240282355,0.6376678904236217,0.5226339415955498
1,1. MAE  (L^1),mae_f,GBT,train,0.3751724493152222,0.6825131787518243,0.5022209574995969
1,1. MAE  (L^1),mae_f,PSBPM-FD,test,0.4115941798643365,0.6793892299345016,0.5414511132489345
1,1. MAE  (L^1),mae_f,PSBPM-FD,train,0.4092788777749831,0.7678860172874951,0.557409832102268
1,1. MAE  (L^1),mae_f,RF,test,0.3331570656853926,0.641240634074086,0.5287915183784324
1,1. MAE  (L^1),mae_f,RF,train,0.3653425571780163,0.6941965283527979,0.5043522624976801
1,1. MAE  (L^1),mae_f,media,test,0.4416763777192247,0.9497165414283966,0.6230927505986569
1,1. MAE  (L^1),mae_f,media,train,0.4260243662750991,1.0966642459966023,0.6519574912749664
1,1. MAE  (L^1),mae_f,persistencia,test,0.41092943625965556,0.6712825585620706,0.5540000845450251
1,1. MAE  (L^1),mae_f,persistencia,train,0.4157417866353351,0.7235531404736418,0.5724857091975738
1,2. RMSE (L^2),rmse_f,(truncamiento FPCA),test,0.5398845490580959,1.052278940394948,0.8140157951921181
1,2. RMSE (L^2),rmse_f,(truncamiento FPCA),train,0.5256880932735711,1.1590858794622405,0.8338608584208517
1,2. RMSE (L^2),rmse_f,FAR,test,1.0766679696233823,1.6451624928348685,1.3727865756804587
1,2. RMSE (L^2),rmse_f,FAR,train,0.9620087516860515,1.8074552408881497,1.41722988292057
1,2. RMSE (L^2),rmse_f,GBT,test,0.8551895093907864,1.6973971936864145,1.3590507078930485
1,2. RMSE (L^2),rmse_f,GBT,train,0.9401711627176529,1.7142494993337742,1.2662957840406912
1,2. RMSE (L^2),rmse_f,PSBPM-FD,test,1.0728776547439087,1.7338538958477048,1.4015551336275474
1,2. RMSE (L^2),rmse_f,PSBPM-FD,train,0.9652660197753711,1.8606877611332537,1.4477151216688724
1,2. RMSE (L^2),rmse_f,RF,test,0.8922327077391075,1.7488884970417924,1.3779933236460227
1,2. RMSE (L^2),rmse_f,RF,train,0.9615519785632428,1.7371154675719733,1.2718951619297172
1,2. RMSE (L^2),rmse_f,media,test,1.130034006977857,2.1541502523158775,1.5266416186433647
1,2. RMSE (L^2),rmse_f,media,train,1.1354061616998417,2.502337803569971,1.5920070592272182
1,2. RMSE (L^2),rmse_f,persistencia,test,1.0587915046071015,2.03787319324527,1.5435574954536253
1,2. RMSE (L^2),rmse_f,persistencia,train,1.02066187583571,2.0592912668729224,1.5952593140355191
1,3. E_max promedio por curva,linf_medio,(truncamiento FPCA),test,2.1361199347690496,5.047559765235507,3.4542388724528696
1,3. E_max promedio por curva,linf_medio,(truncamiento FPCA),train,2.0111211371113002,5.647567933980174,3.682883137946623
1,3. E_max promedio por curva,linf_medio,FAR,test,5.342057792389625,9.747174991886263,7.356837771441042
1,3. E_max promedio por curva,linf_medio,FAR,train,4.627552861629555,10.471679309057134,7.620759856172199
1,3. E_max promedio por curva,linf_medio,GBT,test,4.543847769208624,10.022264158067149,7.072335075575223
1,3. E_max promedio por curva,linf_medio,GBT,train,4.684730080094728,9.83046153484832,6.79533395443266
1,3. E_max promedio por curva,linf_medio,PSBPM-FD,test,5.307878311061169,10.525713845648378,7.372827634399818
1,3. E_max promedio por curva,linf_medio,PSBPM-FD,train,4.696855110735877,10.503962523583539,7.6814536046228215
1,3. E_max promedio por curva,linf_medio,RF,test,4.502371039794318,10.131572993842074,7.205517726693955
1,3. E_max promedio por curva,linf_medio,RF,train,4.651875822491149,9.834941832867072,6.81997839968489
1,3. E_max promedio por curva,linf_medio,media,test,5.624755026316411,9.023152569411073,7.491828530621809
1,3. E_max promedio por curva,linf_medio,media,train,5.233105810124991,11.253064537287015,7.718007648909044
1,3. E_max promedio por curva,linf_medio,persistencia,test,5.46182215710475,12.385317816285166,8.440104275914711
1,3. E_max promedio por curva,linf_medio,persistencia,train,5.342252200521857,12.0704597606194,8.817349644655335
1,4. E_max peor de la ventana,linf_max,(truncamiento FPCA),test,5.9134021692447245,11.353040917592658,8.925013635748114
1,4. E_max peor de la ventana,linf_max,(truncamiento FPCA),train,4.673792443175597,13.358039750980923,9.26725885007086
1,4. E_max peor de la ventana,linf_max,FAR,test,12.241843303102716,25.000379186712554,18.476996409989283
1,4. E_max peor de la ventana,linf_max,FAR,train,9.84720788561166,29.053591709364195,19.204257098140644
1,4. E_max peor de la ventana,linf_max,GBT,test,11.025877338458393,27.034492844115697,19.445419992259552
1,4. E_max peor de la ventana,linf_max,GBT,train,9.26050993509641,23.15182818717604,17.58281068559508
1,4. E_max peor de la ventana,linf_max,PSBPM-FD,test,11.305575986497935,23.660043391391373,18.855505729622678
1,4. E_max peor de la ventana,linf_max,PSBPM-FD,train,9.39897746877385,27.87309959692458,19.672817394355217
1,4. E_max peor de la ventana,linf_max,RF,test,11.478969213256457,27.50551945606729,19.439359504358364
1,4. E_max peor de la ventana,linf_max,RF,train,9.936862338778708,25.592571651997716,17.386389593751307
1,4. E_max peor de la ventana,linf_max,media,test,12.319130343942591,22.5561482356843,18.067366866607273
1,4. E_max peor de la ventana,linf_max,media,train,11.608290407048232,28.288943671192648,19.798799929064085
1,4. E_max peor de la ventana,linf_max,persistencia,test,11.371552243093824,28.760855834032064,21.386789071460303
1,4. E_max peor de la ventana,linf_max,persistencia,train,8.396718697613057,31.096826611941452,22.549562363751257
2,1. MAE  (L^1),mae_f,(truncamiento FPCA),test,0.1610669614152849,0.2631324219026882,0.20546147152206123
2,1. MAE  (L^1),mae_f,(truncamiento FPCA),train,0.1361146903999511,0.2572333397677209,0.20181861558181508
2,1. MAE  (L^1),mae_f,FAR,test,0.4168587762496557,0.5401786236229761,0.47821559233733535
2,1. MAE  (L^1),mae_f,FAR,train,0.39747069610675223,0.5940261043398364,0.49055853766756213
2,1. MAE  (L^1),mae_f,GBT,test,0.3472920347488336,0.5126034776685267,0.4425801375608269
2,1. MAE  (L^1),mae_f,GBT,train,0.26183501752392097,0.40884225555649234,0.3261750418084167
2,1. MAE  (L^1),mae_f,PSBPM-FD,test,0.40629801812501426,0.5549346601270475,0.48715028204899874
2,1. MAE  (L^1),mae_f,PSBPM-FD,train,0.4002855762273487,0.5937443230595666,0.4988351083962559
2,1. MAE  (L^1),mae_f,RF,test,0.3234067787701087,0.4803753240886567,0.4221369514864087
2,1. MAE  (L^1),mae_f,RF,train,0.30192965171099356,0.5154611653339842,0.3864682198099269
2,1. MAE  (L^1),mae_f,media,test,0.4416763777192247,0.9497165414283968,0.6230927505986569
2,1. MAE  (L^1),mae_f,media,train,0.4260243662750991,1.0966642459966023,0.6519574912749664
2,1. MAE  (L^1),mae_f,persistencia,test,0.4511270677798461,0.6805929118461501,0.5343212527443074
2,1. MAE  (L^1),mae_f,persistencia,train,0.41391517702199304,0.6935361953418071,0.5569271328124423
2,2. RMSE (L^2),rmse_f,(truncamiento FPCA),test,0.27771817445598795,0.4830522753279161,0.377996598197311
2,2. RMSE (L^2),rmse_f,(truncamiento FPCA),train,0.24601501445778198,0.4637773070132269,0.3693986740223577
2,2. RMSE (L^2),rmse_f,FAR,test,1.0828343900589548,1.5875981588908643,1.3247734970303828
2,2. RMSE (L^2),rmse_f,FAR,train,0.9688911930690091,1.7141477607868714,1.3615014628232187
2,2. RMSE (L^2),rmse_f,GBT,test,0.9080439871122566,1.5350212450267287,1.260106657221854
2,2. RMSE (L^2),rmse_f,GBT,train,0.5703975868246892,1.0702120728336852,0.8115064573395198
2,2. RMSE (L^2),rmse_f,PSBPM-FD,test,1.0583701002913182,1.6326044025759645,1.3329549354147474
2,2. RMSE (L^2),rmse_f,PSBPM-FD,train,0.9782380740837641,1.72084557286651,1.372507839837617
2,2. RMSE (L^2),rmse_f,RF,test,0.8725411027773841,1.434162636282239,1.1856478982803473
2,2. RMSE (L^2),rmse_f,RF,train,0.700989098158201,1.4118301772923212,1.0380882542450318
2,2. RMSE (L^2),rmse_f,media,test,1.130034006977857,2.1541502523158775,1.5266416186433647
2,2. RMSE (L^2),rmse_f,media,train,1.1354061616998417,2.502337803569971,1.5920070592272182
2,2. RMSE (L^2),rmse_f,persistencia,test,1.2407601884207353,2.240934383492106,1.626460463264147
2,2. RMSE (L^2),rmse_f,persistencia,train,1.0319248341938596,2.2483574540039872,1.6723019591443362
2,3. E_max promedio por curva,linf_medio,(truncamiento FPCA),test,0.6532942489474368,1.187220860460945,0.8753111125046584
2,3. E_max promedio por curva,linf_medio,(truncamiento FPCA),train,0.5466380575022026,1.0539978631063533,0.8470229761463599
2,3. E_max promedio por curva,linf_medio,FAR,test,5.4927054648598155,9.168891480376747,7.174781870567942
2,3. E_max promedio por curva,linf_medio,FAR,train,5.027118422328494,9.971054759032144,7.375931642343478
2,3. E_max promedio por curva,linf_medio,GBT,test,4.642790950477046,9.513101788051618,7.150818731842153
2,3. E_max promedio por curva,linf_medio,GBT,train,2.385524396447082,6.411601100630269,4.378626272869838
2,3. E_max promedio por curva,linf_medio,PSBPM-FD,test,5.330728765761086,9.68048894808577,7.184556989567658
2,3. E_max promedio por curva,linf_medio,PSBPM-FD,train,4.897667907911012,10.079706837688445,7.423772790633946
2,3. E_max promedio por curva,linf_medio,RF,test,4.558921183069046,8.945796946856905,6.731543317098912
2,3. E_max promedio por curva,linf_medio,RF,train,3.4266419248713804,8.527271852462016,5.717086569418636
2,3. E_max promedio por curva,linf_medio,media,test,5.624755026316411,9.023152569411073,7.491828530621809
2,3. E_max promedio por curva,linf_medio,media,train,5.233105810124989,11.253064537287015,7.718007648909044
2,3. E_max promedio por curva,linf_medio,persistencia,test,6.804193265352464,14.609653149792582,9.34655693266241
2,3. E_max promedio por curva,linf_medio,persistencia,train,5.501996757860995,14.120478532183327,9.785442378256375
2,4. E_max peor de la ventana,linf_max,(truncamiento FPCA),test,1.2850940169745613,2.8580170570982157,2.175759665355628
2,4. E_max peor de la ventana,linf_max,(truncamiento FPCA),train,1.3104960026407557,3.1550773315560874,2.0771477663495728
2,4. E_max peor de la ventana,linf_max,FAR,test,12.327981821592276,21.664949723744765,17.87764028488225
2,4. E_max peor de la ventana,linf_max,FAR,train,10.73108706519686,28.54839105818221,18.98712535914613
2,4. E_max peor de la ventana,linf_max,GBT,test,11.448282540853342,25.39830367565145,18.379783601334676
2,4. E_max peor de la ventana,linf_max,GBT,train,5.558976196296939,17.47803841435391,12.227395208854103
2,4. E_max peor de la ventana,linf_max,PSBPM-FD,test,12.02014483629229,21.32757477484211,18.127804710995818
2,4. E_max peor de la ventana,linf_max,PSBPM-FD,train,9.823169947976602,27.94066851520223,19.14960532754861
2,4. E_max peor de la ventana,linf_max,RF,test,11.80028739130564,22.682735549067452,16.765851863727242
2,4. E_max peor de la ventana,linf_max,RF,train,7.498639246589004,22.830887040608985,16.063572082643276
2,4. E_max peor de la ventana,linf_max,media,test,12.319130343942591,22.5561482356843,18.067366866607273
2,4. E_max peor de la ventana,linf_max,media,train,11.608290407048232,28.288943671192648,19.798799929064085
2,4. E_max peor de la ventana,linf_max,persistencia,test,13.963389595230039,33.32674756864379,23.628698654955297
2,4. E_max peor de la ventana,linf_max,persistencia,train,10.950151159823578,36.264228741883585,24.000363571457225
3,1. MAE  (L^1),mae_f,(truncamiento FPCA),test,0.060081549780527224,0.11559570056430608,0.08835295452662442
3,1. MAE  (L^1),mae_f,(truncamiento FPCA),train,0.07180774009825105,0.12102498896420721,0.0922816166962398
3,1. MAE  (L^1),mae_f,FAR,test,0.4093595122785609,0.5277903435895921,0.46631039344636444
3,1. MAE  (L^1),mae_f,FAR,train,0.38565316462202776,0.5597231877804048,0.47562761942958376
3,1. MAE  (L^1),mae_f,GBT,test,0.36431410218982413,0.5110195575792675,0.44238332475761255
3,1. MAE  (L^1),mae_f,GBT,train,0.19085999779155252,0.2721449867823452,0.23126960898651341
3,1. MAE  (L^1),mae_f,PSBPM-FD,test,0.40577765866815385,0.5461430751975271,0.47511336014629135
3,1. MAE  (L^1),mae_f,PSBPM-FD,train,0.39125550109434093,0.5687084020797004,0.4848065148047805
3,1. MAE  (L^1),mae_f,RF,test,0.3316583053734093,0.5224917994101266,0.4280735380698184
3,1. MAE  (L^1),mae_f,RF,train,0.28924235346948934,0.5226540744585362,0.3772081412029082
3,1. MAE  (L^1),mae_f,media,test,0.44167637771922463,0.9497165414283968,0.6230927505986569
3,1. MAE  (L^1),mae_f,media,train,0.426024366275099,1.0966642459966025,0.6519574912749664
3,1. MAE  (L^1),mae_f,persistencia,test,0.463790077068624,0.7040635342395402,0.5748724601168287
3,1. MAE  (L^1),mae_f,persistencia,train,0.4174887840374867,0.7160962941234217,0.5834618303939438
3,2. RMSE (L^2),rmse_f,(truncamiento FPCA),test,0.09258933038441247,0.18966862449783592,0.14717213443144816
3,2. RMSE (L^2),rmse_f,(truncamiento FPCA),train,0.11644920378409374,0.21686382073651952,0.15491984451007065
3,2. RMSE (L^2),rmse_f,FAR,test,1.0880368142693733,1.5779001505264045,1.316155925435783
3,2. RMSE (L^2),rmse_f,FAR,train,0.9595579016060775,1.7119303554624727,1.352343583687474
3,2. RMSE (L^2),rmse_f,GBT,test,1.0231357047671317,1.5925908525436026,1.3075078833741773
