bloque,M,p_covariables,var_explicada,RMSE_scores,R2_scores,CRPS,Cob_scores,Ancho_scores,PIT_ks_max,MISE,MISE_truncamiento,razon_MISE_piso,RMSE_f,energy,Cob_puntual,ancho_funcional
test,2,2,0.9855894345760835,1.266180086025832,0.1488051600193669,0.7325442195569539,0.8666666666666667,3.930285543687642,0.17800000000000005,5.412186211324236,0.07297806200228676,74.16182429117733,2.3264105852846,12.24581060306857,0.8155555555555556,6.404528071635965
train,2,2,0.9855894345760835,0.9278771198375311,0.13622820983654826,0.5167018745314721,0.9659498207885304,3.704490003919089,0.0345620071684587,2.0882384472415594,0.04039339691260723,51.69752006149789,1.445073855289604,7.367163349638638,0.9597610513739546,5.681676699064181
