grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,720,FAR (IC del modelo AR),0.4847441873864289,4.911135473551197,1.0,1.0
mejores,720,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.4847441873864289,5.334914466870165,1.0,1.0
mejores,720,PSBPM-FD (predictiva bayesiana),0.4847441873864289,4.437129691441854,1.0,1.0
mejores,959,FAR (IC del modelo AR),0.4968028555115743,4.911135473551197,1.0,1.0
mejores,959,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.4968028555115743,5.334914466870165,1.0,1.0
mejores,959,PSBPM-FD (predictiva bayesiana),0.4968028555115743,4.364801262219747,0.9866666666666667,0.0
mejores,833,FAR (IC del modelo AR),0.49898737872575194,4.911135473551197,1.0,1.0
mejores,833,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.49898737872575194,5.334914466870165,1.0,1.0
mejores,833,PSBPM-FD (predictiva bayesiana),0.49898737872575194,4.388040242195129,1.0,1.0
mejores,796,FAR (IC del modelo AR),0.5023094585453769,4.911135473551197,1.0,1.0
mejores,796,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5023094585453769,5.334914466870165,1.0,1.0
mejores,796,PSBPM-FD (predictiva bayesiana),0.5023094585453769,4.501489070256551,1.0,1.0
mejores,830,FAR (IC del modelo AR),0.5281375871061479,4.911135473551197,1.0,1.0
mejores,830,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5281375871061479,5.334914466870165,1.0,1.0
mejores,830,PSBPM-FD (predictiva bayesiana),0.5281375871061479,4.50769903977712,1.0,1.0
peores,881,FAR (IC del modelo AR),3.041397942595151,4.911135473551197,0.72,0.0
peores,881,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.041397942595151,5.334914466870165,0.4,0.0
peores,881,PSBPM-FD (predictiva bayesiana),3.041397942595151,4.933391610781352,0.5466666666666666,0.0
peores,811,FAR (IC del modelo AR),2.846013746493247,4.911135473551197,0.5466666666666666,0.0
peores,811,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.846013746493247,5.334914466870165,0.5466666666666666,0.0
peores,811,PSBPM-FD (predictiva bayesiana),2.846013746493247,4.454641445477804,0.5733333333333334,0.0
peores,842,FAR (IC del modelo AR),2.8293003646564814,4.911135473551197,0.5066666666666667,0.0
peores,842,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.8293003646564814,5.334914466870165,0.5733333333333334,0.0
peores,842,PSBPM-FD (predictiva bayesiana),2.8293003646564814,4.433828501701355,0.64,0.0
peores,897,FAR (IC del modelo AR),2.6834875918895267,4.911135473551197,0.9333333333333333,0.0
peores,897,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.6834875918895267,5.334914466870165,0.5733333333333334,0.0
peores,897,PSBPM-FD (predictiva bayesiana),2.6834875918895267,4.992390152613322,0.64,0.0
peores,963,FAR (IC del modelo AR),2.5773178199053612,4.911135473551197,0.8933333333333333,0.0
peores,963,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.5773178199053612,5.334914466870165,0.5866666666666667,0.0
peores,963,PSBPM-FD (predictiva bayesiana),2.5773178199053612,4.909991013209025,0.6133333333333333,0.0
