objetivo,metrica,bloque,columna,minimo,maximo,promedio
curva_suavizada,1. MAE  (L^1),train,mae_f,0.2930071083394907,0.5487670639174128,0.41996975542500997
curva_suavizada,1. MAE  (L^1),test,mae_f,0.32180697085438104,0.5732580084431069,0.4411373594589056
curva_suavizada,2. RMSE (L^2),train,rmse_f,0.3787095848116075,0.6749906119151802,0.5322076338478908
curva_suavizada,2. RMSE (L^2),test,rmse_f,0.4208322486494055,0.7165479379019589,0.5696540747816125
curva_suavizada,3. E_max promedio por curva,train,linf_medio,0.6392852896904752,1.0966733925090488,0.866811978161598
curva_suavizada,3. E_max promedio por curva,test,linf_medio,0.7054868570525971,1.1587998271589723,0.9152039317319897
curva_suavizada,4. E_max peor de la ventana,train,linf_max,1.2282197041976026,2.545316746861363,1.7529842743837907
curva_suavizada,4. E_max peor de la ventana,test,linf_max,1.2875174131701406,2.4098417117382525,1.9761165162451473
curva_suavizada,5. MPIW,train,mpiw,1.632113963866412,2.0113670784711384,1.779720872401568
curva_suavizada,5. MPIW,test,mpiw,1.6396964270008887,1.9239887199472614,1.7835046857437633
curva_suavizada,6. PICP puntual,train,picp,0.8666666666666667,0.9813333333333333,0.9259556888222555
curva_suavizada,6. PICP puntual,test,picp,0.8093333333333333,0.9604444444444444,0.9030258302583025
curva_suavizada,7. PICPB curva completa,train,picp_simultaneo,0.4,0.9,0.645327336331834
curva_suavizada,7. PICPB curva completa,test,picp_simultaneo,0.36666666666666664,0.8,0.5589175891758917
curva_suavizada,8. Winkler,train,winkler,1.7865911442609839,2.814989063218128,2.2531130852994576
curva_suavizada,8. Winkler,test,winkler,1.797011781864153,3.5614407100977425,2.534407417718623
curva_suavizada,9. Winkler max promedio,train,winkler_max_medio,2.8607124792657723,8.01183880956015,5.109539804081716
curva_suavizada,9. Winkler max promedio,test,winkler_max_medio,3.1386529943073227,9.859357277530997,6.379310854570362
curva_suavizada,10. Winkler max peor ventana,train,winkler_max_glob,10.924212052861035,39.91752029090318,22.180921531325122
curva_suavizada,10. Winkler max peor ventana,test,winkler_max_glob,12.603448581705194,45.59371310952868,28.65102849091544
representacion_fpca,1. MAE  (L^1),train,mae_f,0.2597266769619724,0.5235031312190525,0.3921536650603062
representacion_fpca,1. MAE  (L^1),test,mae_f,0.3064949831741108,0.5515455249014408,0.41732542856812593
representacion_fpca,2. RMSE (L^2),train,rmse_f,0.3448482975401779,0.6468830700857691,0.4985460217859994
representacion_fpca,2. RMSE (L^2),test,rmse_f,0.3783995821831299,0.6850370224541898,0.5374895335555349
representacion_fpca,3. E_max promedio por curva,train,linf_medio,0.45788641224552445,0.9151119403996621,0.6710058514648526
representacion_fpca,3. E_max promedio por curva,test,linf_medio,0.49984455943415884,0.950097281476231,0.7150113777227135
representacion_fpca,4. E_max peor de la ventana,train,linf_max,0.9683392983715863,2.323541078072051,1.5837958137589123
representacion_fpca,4. E_max peor de la ventana,test,linf_max,1.1779156212316313,2.073566304262881,1.7150084095380314
representacion_fpca,5. MPIW,train,mpiw,1.632113963866412,2.0113670784711384,1.779720872401568
representacion_fpca,5. MPIW,test,mpiw,1.6396964270008887,1.9239887199472614,1.7835046857437633
representacion_fpca,6. PICP puntual,train,picp,0.9008888888888889,1.0,0.9530854572713643
representacion_fpca,6. PICP puntual,test,picp,0.8444444444444444,0.9853333333333333,0.9376104961049609
representacion_fpca,7. PICPB curva completa,train,picp_simultaneo,0.6666666666666666,1.0,0.8479760119940031
representacion_fpca,7. PICPB curva completa,test,picp_simultaneo,0.6666666666666666,0.9666666666666667,0.8134071340713407
representacion_fpca,8. Winkler,train,winkler,1.719777989135479,2.497445147254669,2.0204972070627156
representacion_fpca,8. Winkler,test,winkler,1.700451634903122,3.184055980045391,2.2382635624206575
representacion_fpca,9. Winkler max promedio,train,winkler_max_medio,2.3259933370049555,4.2446644391401005,3.1339678480414674
representacion_fpca,9. Winkler max promedio,test,winkler_max_medio,2.300833956738901,6.120301629333759,3.6903609456693136
representacion_fpca,10. Winkler max peor ventana,train,winkler_max_glob,3.12518227244197,25.265436874730348,13.929860853323575
representacion_fpca,10. Winkler max peor ventana,test,winkler_max_glob,3.9790098938703204,35.09065378387098,18.84376877395335
