M,componente,bloque,picp,ace,mpiw,winkler,sd_banda,rmse,mpiw_sobre_rmse
2,FPC 1,train,0.9597701149425287,0.009770114942528774,1.5569365898297094,1.7155952837875466,0.3971849967218044,0.47967944739688756,3.2457854892029543
2,FPC 1,test,0.9466666666666667,-0.0033333333333332993,1.611522817716002,1.8231831912668781,0.41111031062713443,0.538112223179159,2.994770882912024
2,FPC 2,train,0.9554597701149425,0.005459770114942586,1.0938789987679698,1.2637889048293443,0.2790558905081853,0.27709811403949497,3.9476233988805083
2,FPC 2,test,0.94,-0.010000000000000009,1.1038769503807024,1.4438029960199519,0.2816064352153158,0.3003765514666351,3.674977107869612
