grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,893,FAR (IC del modelo AR),0.12867891260915126,2.2275523611686463,1.0,1.0
mejores,893,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.12867891260915126,2.2290107638564827,1.0,1.0
mejores,893,PSBPM-FD (predictiva bayesiana),0.12867891260915126,1.4857388138119132,1.0,1.0
mejores,832,FAR (IC del modelo AR),0.1334484370225789,2.2275523611686463,1.0,1.0
mejores,832,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.1334484370225789,2.2290107638564827,1.0,1.0
mejores,832,PSBPM-FD (predictiva bayesiana),0.1334484370225789,1.6069365213780353,1.0,1.0
mejores,939,FAR (IC del modelo AR),0.14647094988694573,2.2275523611686463,1.0,1.0
mejores,939,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.14647094988694573,2.2290107638564827,1.0,1.0
mejores,939,PSBPM-FD (predictiva bayesiana),0.14647094988694573,1.8703676226859292,1.0,1.0
mejores,905,FAR (IC del modelo AR),0.15541636572897757,2.2275523611686463,1.0,1.0
mejores,905,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.15541636572897757,2.2290107638564827,1.0,1.0
mejores,905,PSBPM-FD (predictiva bayesiana),0.15541636572897757,1.389179812942942,1.0,1.0
mejores,746,FAR (IC del modelo AR),0.16086855592406343,2.2275523611686463,1.0,1.0
mejores,746,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.16086855592406343,2.2290107638564827,1.0,1.0
mejores,746,PSBPM-FD (predictiva bayesiana),0.16086855592406343,1.4312546406468998,1.0,1.0
peores,992,FAR (IC del modelo AR),1.9593788124250304,2.2275523611686463,0.21333333333333335,0.0
peores,992,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.9593788124250304,2.2290107638564827,0.22666666666666666,0.0
peores,992,PSBPM-FD (predictiva bayesiana),1.9593788124250304,3.2293278436362742,0.5733333333333334,0.0
peores,786,FAR (IC del modelo AR),1.938722278296784,2.2275523611686463,0.29333333333333333,0.0
peores,786,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.938722278296784,2.2290107638564827,0.29333333333333333,0.0
peores,786,PSBPM-FD (predictiva bayesiana),1.938722278296784,3.218038234654814,0.38666666666666666,0.0
peores,936,FAR (IC del modelo AR),1.4434220265459539,2.2275523611686463,0.38666666666666666,0.0
peores,936,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.4434220265459539,2.2290107638564827,0.37333333333333335,0.0
peores,936,PSBPM-FD (predictiva bayesiana),1.4434220265459539,2.442611909310023,0.41333333333333333,0.0
peores,785,FAR (IC del modelo AR),1.369444587418325,2.2275523611686463,0.4,0.0
peores,785,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.369444587418325,2.2290107638564827,0.22666666666666666,0.0
peores,785,PSBPM-FD (predictiva bayesiana),1.369444587418325,2.868606625770529,0.5066666666666667,0.0
peores,991,FAR (IC del modelo AR),1.3158896060512444,2.2275523611686463,0.37333333333333335,0.0
peores,991,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.3158896060512444,2.2290107638564827,0.4,0.0
peores,991,PSBPM-FD (predictiva bayesiana),1.3158896060512444,3.1504757564452786,0.92,0.0
