grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,916,FAR (IC del modelo AR),0.3022305896983975,1.7122488845569117,1.0,1.0
mejores,916,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3022305896983975,1.7298432517756719,1.0,1.0
mejores,916,PSBPM-FD (predictiva bayesiana),0.3022305896983975,1.0650656489531198,0.8933333333333333,0.0
mejores,991,FAR (IC del modelo AR),0.30591601745450503,1.7122488845569117,0.9866666666666667,0.0
mejores,991,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.30591601745450503,1.7298432517756719,1.0,1.0
mejores,991,PSBPM-FD (predictiva bayesiana),0.30591601745450503,1.040484712521235,0.9066666666666666,0.0
mejores,758,FAR (IC del modelo AR),0.3111621873059349,1.7122488845569117,1.0,1.0
mejores,758,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3111621873059349,1.7298432517756719,1.0,1.0
mejores,758,PSBPM-FD (predictiva bayesiana),0.3111621873059349,1.050075461467107,0.9066666666666666,0.0
mejores,903,FAR (IC del modelo AR),0.3175324716995102,1.7122488845569117,1.0,1.0
mejores,903,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3175324716995102,1.7298432517756719,1.0,1.0
mejores,903,PSBPM-FD (predictiva bayesiana),0.3175324716995102,1.0473963415622711,0.8533333333333334,0.0
mejores,715,FAR (IC del modelo AR),0.31776249127545636,1.7122488845569117,1.0,1.0
mejores,715,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.31776249127545636,1.7298432517756719,1.0,1.0
mejores,715,PSBPM-FD (predictiva bayesiana),0.31776249127545636,1.0492723862330118,0.9066666666666666,0.0
peores,720,FAR (IC del modelo AR),0.7822835848945986,1.7122488845569117,0.7066666666666667,0.0
peores,720,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.7822835848945986,1.7298432517756719,0.68,0.0
peores,720,PSBPM-FD (predictiva bayesiana),0.7822835848945986,1.0781857697168986,0.37333333333333335,0.0
peores,896,FAR (IC del modelo AR),0.7294236230354842,1.7122488845569117,0.76,0.0
peores,896,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.7294236230354842,1.7298432517756719,0.76,0.0
peores,896,PSBPM-FD (predictiva bayesiana),0.7294236230354842,1.025961920817693,0.5066666666666667,0.0
peores,826,FAR (IC del modelo AR),0.6899082798562763,1.7122488845569117,0.76,0.0
peores,826,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6899082798562763,1.7298432517756719,0.7466666666666667,0.0
peores,826,PSBPM-FD (predictiva bayesiana),0.6899082798562763,1.0843903382619222,0.4666666666666667,0.0
peores,760,FAR (IC del modelo AR),0.668888855114581,1.7122488845569117,0.7733333333333333,0.0
peores,760,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.668888855114581,1.7298432517756719,0.7866666666666666,0.0
peores,760,PSBPM-FD (predictiva bayesiana),0.668888855114581,1.0301051274935404,0.5333333333333333,0.0
peores,872,FAR (IC del modelo AR),0.668347805737003,1.7122488845569117,0.8,0.0
peores,872,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.668347805737003,1.7298432517756719,0.7733333333333333,0.0
peores,872,PSBPM-FD (predictiva bayesiana),0.668347805737003,1.051763203938802,0.4666666666666667,0.0
