variable,FPC 1,FPC 1_sd,FPC 2,FPC 2_sd,FPC 3,FPC 3_sd
fpc_1_lag1,1.0,0.0,0.8899999999999999,0.0035355339059327407,0.08100000000000002,0.0007071067811865482
fpc_2_lag1,0.3455,0.05939696961966997,0.11775000000000002,0.007424621202458717,0.039500000000000035,0.0007071067811865482
fpc_3_lag1,0.027749999999999997,0.006717514421272168,0.03375,0.001060660171779783,0.004500000000000004,0.006363961030678933
