metrica,bloque,columna,minimo,maximo,promedio
1. MAE  (L^1),train,mae_f,0.3203358564447919,0.3856299362404909,0.35251479610583236
1. MAE  (L^1),test,mae_f,0.32258590759941996,0.3641328750034917,0.3447758406299862
2. RMSE (L^2),train,rmse_f,0.402613572442503,0.47848528989779177,0.4400014036121196
2. RMSE (L^2),test,rmse_f,0.4048306922296899,0.4581885877521791,0.432955456851297
3. E_max promedio por curva,train,linf_medio,1.0060384154869906,1.2233213248435972,1.1021898622958048
3. E_max promedio por curva,test,linf_medio,0.990462927130076,1.183765528413529,1.0934212228466293
4. E_max peor de la ventana,train,linf_max,1.2871666846821477,2.328976558503535,1.5793207947809578
4. E_max peor de la ventana,test,linf_max,1.387120003026948,2.0150310143103463,1.628021295267525
5. MPIW,train,mpiw,1.0409005818257915,1.0683223821694154,1.0522034477525082
5. MPIW,test,mpiw,1.0389101859016323,1.0579983539736466,1.0491003118198798
6. PICP puntual,train,picp,0.7222222222222222,0.7991111111111111,0.7635781094527364
6. PICP puntual,test,picp,0.7386666666666667,0.8044444444444444,0.7743271832718327
7. PICPB curva completa,train,picp_simultaneo,0.0,0.0,0.0
7. PICPB curva completa,test,picp_simultaneo,0.0,0.0,0.0
8. Winkler,train,winkler,2.512205015183242,3.6795932438848444,3.054069562319122
8. Winkler,test,winkler,2.5729823579407243,3.4064168608616,2.9835841244339982
9. Winkler max promedio,train,winkler_max_medio,20.36379053104328,28.893619731829453,24.14266807169058
9. Winkler max promedio,test,winkler_max_medio,19.403237653782472,27.76860862904421,23.906360080558454
10. Winkler max peor ventana,train,winkler_max_glob,32.18828179272117,72.27881063461534,42.918041584666796
10. Winkler max peor ventana,test,winkler_max_glob,36.21837837206106,61.37974080434073,45.85616850134406
