componente,param,variable,n_cadenas,n_post,ess_min,ess_mean,geweke_max,rhat,converge
1,beta_j,fpc_1_lag1,2,2000,1868.2529479108614,1934.1264739554308,0.342555084025561,0.9997569599177223,True
1,beta_j,fpc_2_lag1,2,2000,1195.7374213130674,1597.8687106565337,0.8475673327285288,1.0003176905023021,True
1,beta_j,fpc_3_lag1,2,2000,2000.0,2000.0,0.7358649303686441,0.9997507077377425,True
1,p_j,fpc_1_lag1,2,2000,14.735590573745707,25.560250293657937,2.069017893501083,1.0005958894178362,False
1,p_j,fpc_2_lag1,2,2000,84.24488284546761,95.81900072372126,1.332962395520608,1.0043094202468612,False
1,p_j,fpc_3_lag1,2,2000,288.6381873457275,292.32549986283476,0.8280515478758846,1.000464745908847,True
2,beta_j,fpc_1_lag1,2,2000,1051.4884565086595,1525.7442282543298,1.2783139832966164,0.9999145991957772,True
2,beta_j,fpc_2_lag1,2,2000,406.6625798738684,502.19736647406296,2.031444172484039,0.999830844299314,False
2,beta_j,fpc_3_lag1,2,2000,2000.0,2000.0,0.27190266227045184,0.9998240700401567,True
2,p_j,fpc_1_lag1,2,2000,141.29011823839278,190.89802223344708,0.781007507106556,0.9997500305838323,True
2,p_j,fpc_2_lag1,2,2000,12.863604561490272,17.642772457649166,4.632045094796697,0.9997997093739033,False
2,p_j,fpc_3_lag1,2,2000,159.91085284594806,276.35347141507657,1.0685684594102562,0.9999523689019669,True
3,beta_j,fpc_1_lag1,2,2000,1531.39187492294,1765.6959374614698,1.3192226655846877,0.9997738324334225,True
3,beta_j,fpc_2_lag1,2,2000,1051.203532919609,1525.6017664598044,0.8189219221330489,1.0001636568415524,True
3,beta_j,fpc_3_lag1,2,2000,762.1724351506915,1121.9438111446427,1.3979912050776084,1.0014269857950744,True
3,p_j,fpc_1_lag1,2,2000,208.13606216886285,222.94417803834455,1.3077750994016997,0.9998984887146904,True
3,p_j,fpc_2_lag1,2,2000,90.44247588862096,228.8962021350304,1.793963156587263,1.0012680341301206,False
3,p_j,fpc_3_lag1,2,2000,126.97375162521523,431.8669432490249,1.1828419210568744,1.0082914256601085,True
