bloque,FPC,RMSE,R2,sd_ratio,CRPS,Cob95,Ancho,PIT_ks,PIT_forma,n
train,FPC 1,0.7651522041518369,0.41536857567213104,0.6346151975144955,0.4329724009825343,0.9481216457960644,3.0245829796035775,0.02734722719141322,aproximadamente uniforme,559
train,FPC 2,0.9531098404764681,0.0931453303361024,0.2966714017553448,0.5392059354884947,0.962432915921288,3.772579466070387,0.03040465116279073,aproximadamente uniforme,559
test,FPC 1,0.7730906222456881,0.34861934831823504,0.6352626180304468,0.43549791167220764,0.9375,3.0216185514722023,0.0328666666666666,aproximadamente uniforme,240
test,FPC 2,0.9227836201897085,0.05365429858975379,0.2935794068374613,0.523199273701967,0.95,3.7690755742043263,0.03195833333333331,aproximadamente uniforme,240
