bloque,train,train,train,train,test,test,test,test
,MPIW,PICP_puntual,PICP_simultaneo,Winkler,MPIW,PICP_puntual,PICP_simultaneo,Winkler
banda,,,,,,,,
FAR (IC del modelo AR),3.8565431100831473,0.9490161001788909,0.8461538461538461,4.559711755664505,3.856543110083147,0.9499166666666666,0.8833333333333333,4.590339068448733
"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.8171090277685598,0.9484615384615385,0.8443649373881932,4.49445464616148,3.8171090277685598,0.949125,0.8625,4.578996391149942
PSBPM-FD (predictiva bayesiana),3.7697155644763125,0.9420572450805009,0.8032200357781754,4.52503465499314,3.7624363182259257,0.9424583333333333,0.8166666666666667,4.59891998777192
