grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,831,FAR (IC del modelo AR),0.11339419518128259,1.2309745990515621,1.0,1.0
mejores,831,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.11339419518128259,1.2568692806078958,1.0,1.0
mejores,831,PSBPM-FD (predictiva bayesiana),0.11339419518128259,1.1818228495121001,1.0,1.0
mejores,829,FAR (IC del modelo AR),0.11539962691448188,1.2309745990515621,1.0,1.0
mejores,829,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.11539962691448188,1.2568692806078958,1.0,1.0
mejores,829,PSBPM-FD (predictiva bayesiana),0.11539962691448188,1.215862222512563,1.0,1.0
mejores,990,FAR (IC del modelo AR),0.12111063991432935,1.2309745990515621,1.0,1.0
mejores,990,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.12111063991432935,1.2568692806078958,1.0,1.0
mejores,990,PSBPM-FD (predictiva bayesiana),0.12111063991432935,1.1870758879184722,1.0,1.0
mejores,725,FAR (IC del modelo AR),0.12182320933160722,1.2309745990515621,1.0,1.0
mejores,725,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.12182320933160722,1.2568692806078958,1.0,1.0
mejores,725,PSBPM-FD (predictiva bayesiana),0.12182320933160722,1.2298765607674917,1.0,1.0
mejores,916,FAR (IC del modelo AR),0.12473700127022566,1.2309745990515621,1.0,1.0
mejores,916,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.12473700127022566,1.2568692806078958,1.0,1.0
mejores,916,PSBPM-FD (predictiva bayesiana),0.12473700127022566,1.2243332215150198,1.0,1.0
peores,720,FAR (IC del modelo AR),0.7483163063546817,1.2309745990515621,0.41333333333333333,0.0
peores,720,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.7483163063546817,1.2568692806078958,0.4533333333333333,0.0
peores,720,PSBPM-FD (predictiva bayesiana),0.7483163063546817,1.2066536672910055,0.37333333333333335,0.0
peores,872,FAR (IC del modelo AR),0.6063302164571361,1.2309745990515621,0.7733333333333333,0.0
peores,872,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6063302164571361,1.2568692806078958,0.7733333333333333,0.0
peores,872,PSBPM-FD (predictiva bayesiana),0.6063302164571361,1.2008497865994772,0.7466666666666667,0.0
peores,826,FAR (IC del modelo AR),0.5895566671091811,1.2309745990515621,0.72,0.0
peores,826,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5895566671091811,1.2568692806078958,0.6666666666666666,0.0
peores,826,PSBPM-FD (predictiva bayesiana),0.5895566671091811,1.2189190661907197,0.6533333333333333,0.0
peores,704,FAR (IC del modelo AR),0.5709708394574994,1.2309745990515621,0.6666666666666666,0.0
peores,704,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5709708394574994,1.2568692806078958,0.6133333333333333,0.0
peores,704,PSBPM-FD (predictiva bayesiana),0.5709708394574994,1.2134001342455547,0.5733333333333334,0.0
peores,760,FAR (IC del modelo AR),0.5608274540154837,1.2309745990515621,0.64,0.0
peores,760,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5608274540154837,1.2568692806078958,0.6533333333333333,0.0
peores,760,PSBPM-FD (predictiva bayesiana),0.5608274540154837,1.206777491569519,0.6533333333333333,0.0
