M,metrica,columna,modelo,bloque,minimo,maximo,promedio
1,1. MAE  (L^1),mae_f,(truncamiento FPCA),test,0.4123029061486656,0.7496417629712444,0.6288357085403614
1,1. MAE  (L^1),mae_f,(truncamiento FPCA),train,0.3939873459403047,0.870481053925571,0.6184223854985624
1,1. MAE  (L^1),mae_f,FAR,test,0.5400551835549202,0.9718763792166548,0.7953157802912159
1,1. MAE  (L^1),mae_f,FAR,train,0.5130788379438963,1.093006900894035,0.8216509850906574
1,1. MAE  (L^1),mae_f,GBT,test,0.5326055738204455,0.9602083551782061,0.8094120406198563
1,1. MAE  (L^1),mae_f,GBT,train,0.4366181203006713,0.9678614197454446,0.6920456620708036
1,1. MAE  (L^1),mae_f,PSBPM-FD,test,0.6018380281535796,1.103935406567363,0.8747257051261884
1,1. MAE  (L^1),mae_f,PSBPM-FD,train,0.5477050607669581,1.2399541937320488,0.9268919973658071
1,1. MAE  (L^1),mae_f,RF,test,0.5061466087737515,0.9756645480286467,0.7909786267961021
1,1. MAE  (L^1),mae_f,RF,train,0.46844490500782254,1.1162637436158795,0.7831549500006624
1,1. MAE  (L^1),mae_f,media,test,1.3853232448669628,1.7070486280042811,1.5253754974597016
1,1. MAE  (L^1),mae_f,media,train,1.3462203597354327,1.6580747843383605,1.4947059011549757
1,1. MAE  (L^1),mae_f,persistencia,test,0.509183366063447,1.1080768979175937,0.8260042114785943
1,1. MAE  (L^1),mae_f,persistencia,train,0.4608168213611062,1.2401202612264863,0.893253767622198
1,2. RMSE (L^2),rmse_f,(truncamiento FPCA),test,0.5427974382888114,0.9765551111923654,0.8421443112908868
1,2. RMSE (L^2),rmse_f,(truncamiento FPCA),train,0.5398527359254139,1.1437850838790362,0.8382693750904268
1,2. RMSE (L^2),rmse_f,FAR,test,0.7239590576625652,1.2790332523139276,1.0632388210459909
1,2. RMSE (L^2),rmse_f,FAR,train,0.6961528967389631,1.504935640787121,1.118012185338862
1,2. RMSE (L^2),rmse_f,GBT,test,0.7078410852977591,1.2893699664307132,1.081467844830208
1,2. RMSE (L^2),rmse_f,GBT,train,0.5863204094583206,1.2547223207980316,0.9294023000132151
1,2. RMSE (L^2),rmse_f,PSBPM-FD,test,0.7980163294850614,1.4451541406197188,1.1574691327286373
1,2. RMSE (L^2),rmse_f,PSBPM-FD,train,0.7176044870643232,1.5869989657262695,1.2329652087052227
1,2. RMSE (L^2),rmse_f,RF,test,0.6773917028927801,1.2691561849693171,1.0632424889761787
1,2. RMSE (L^2),rmse_f,RF,train,0.6251397912130915,1.4526850128917905,1.054875163630985
1,2. RMSE (L^2),rmse_f,media,test,1.4946243721189028,1.9180333294189509,1.688929960828711
1,2. RMSE (L^2),rmse_f,media,train,1.4177954987974886,1.8526093279078995,1.6456102198451064
1,2. RMSE (L^2),rmse_f,persistencia,test,0.731260973723902,1.5042909542276248,1.156741276366361
