M,metrica,bloque,modelo,razon_vs_mejor,razon_vs_FAR
1,4. E_max peor de la ventana,test,RF,1.0425928213386495,1.0200381341030675
1,4. E_max peor de la ventana,test,GBT,1.0378262708219363,1.0147951153668544
1,4. E_max peor de la ventana,test,PSBPM-FD,1.0173326095798472,0.9944078611983406
2,1. MAE  (L^1),train,FAR,1.1362036614583204,1.0
2,1. MAE  (L^1),train,RF,1.0706158502401097,0.9429802858267555
2,1. MAE  (L^1),train,GBT,1.0,0.8815344858080161
2,1. MAE  (L^1),train,PSBPM-FD,1.139293036805298,1.0027768329392666
2,1. MAE  (L^1),test,FAR,1.006429790533199,1.0
2,1. MAE  (L^1),test,RF,1.0135032025647377,1.00713660894899
2,1. MAE  (L^1),test,GBT,1.0477680219746828,1.0411477098962263
2,1. MAE  (L^1),test,PSBPM-FD,1.0037060395878086,0.9973397995789859
2,2. RMSE (L^2),train,FAR,1.1314889832238113,1.0
2,2. RMSE (L^2),train,RF,1.068095437022913,0.9445357516592403
2,2. RMSE (L^2),train,GBT,1.0,0.8849930328270935
2,2. RMSE (L^2),train,PSBPM-FD,1.1348507696079977,1.0029916086971586
2,2. RMSE (L^2),test,FAR,1.0058421439962921,1.0
2,2. RMSE (L^2),test,RF,1.0134563118742,1.00765576428241
2,2. RMSE (L^2),test,GBT,1.0471049230098808,1.0410958974531441
2,2. RMSE (L^2),test,PSBPM-FD,1.004401153857997,0.9986074168930547
2,3. E_max promedio por curva,train,FAR,1.1014235448747725,1.0
2,3. E_max promedio por curva,train,RF,1.055484562282857,0.9585648544843794
2,3. E_max promedio por curva,train,GBT,1.0000052121103589,0.9087170062490474
2,3. E_max promedio por curva,train,PSBPM-FD,1.1032192195155932,1.0015940993387418
2,3. E_max promedio por curva,test,FAR,1.0069390610076832,1.0
2,3. E_max promedio por curva,test,RF,1.0127251743841112,1.0058078690971288
2,3. E_max promedio por curva,test,GBT,1.037911373437955,1.0308021136400574
2,3. E_max promedio por curva,test,PSBPM-FD,1.0043234906675673,0.997448788529577
2,4. E_max peor de la ventana,train,FAR,1.1073680189832713,1.0
2,4. E_max peor de la ventana,train,RF,1.0510477354570438,0.9517516318286854
2,4. E_max peor de la ventana,train,GBT,1.0064919492994928,0.9142037351470462
2,4. E_max peor de la ventana,train,PSBPM-FD,1.1059029640596965,0.9988709348198014
2,4. E_max peor de la ventana,test,FAR,1.0251663624164666,1.0
2,4. E_max peor de la ventana,test,RF,1.0433804766153234,1.0181588716351306
2,4. E_max peor de la ventana,test,GBT,1.0373890775998535,1.0129525856799337
2,4. E_max peor de la ventana,test,PSBPM-FD,1.0238947714658633,0.9989553126342074
3,1. MAE  (L^1),train,FAR,1.3183315180383852,1.0
3,1. MAE  (L^1),train,RF,1.2008265768962376,0.9114658808996879
3,1. MAE  (L^1),train,GBT,1.0,0.7606765347316292
3,1. MAE  (L^1),train,PSBPM-FD,1.3222680037798935,1.0029263057225761
3,1. MAE  (L^1),test,FAR,1.009909600287832,1.0
3,1. MAE  (L^1),test,RF,1.0137597861191954,1.00397900788466
3,1. MAE  (L^1),test,GBT,1.072542543087496,1.0621174793024382
3,1. MAE  (L^1),test,PSBPM-FD,1.006125040057608,0.9963185452848689
3,2. RMSE (L^2),train,FAR,1.3065589382932556,1.0
3,2. RMSE (L^2),train,RF,1.1942666337493468,0.9145947870729594
3,2. RMSE (L^2),train,GBT,1.0,0.7673943319565848
3,2. RMSE (L^2),train,PSBPM-FD,1.310990363481889,1.0033460833938885
3,2. RMSE (L^2),test,FAR,1.0080614992875085,1.0
3,2. RMSE (L^2),test,RF,1.0110826361265077,1.0031081361172753
3,2. RMSE (L^2),test,GBT,1.07453351523744,1.0660083136419722
3,2. RMSE (L^2),test,PSBPM-FD,1.0058842568142803,0.9978868657829242
3,3. E_max promedio por curva,train,FAR,1.2251806925916644,1.0
3,3. E_max promedio por curva,train,RF,1.1467745680310657,0.9362558183303252
3,3. E_max promedio por curva,train,GBT,1.0,0.8177312777996077
3,3. E_max promedio por curva,train,PSBPM-FD,1.227610628901787,1.0018961241192665
3,3. E_max promedio por curva,test,FAR,1.0093974570598085,1.0
3,3. E_max promedio por curva,test,RF,1.011775569222149,1.0024440887027855
3,3. E_max promedio por curva,test,GBT,1.056930089855337,1.0472111757693336
3,3. E_max promedio por curva,test,PSBPM-FD,1.0059631414737418,0.9966587747952244
3,4. E_max peor de la ventana,train,FAR,1.2239524493549803,1.0
3,4. E_max peor de la ventana,train,RF,1.1360836836720012,0.9319200326343294
3,4. E_max peor de la ventana,train,GBT,1.0096144811952543,0.8378885015007893
3,4. E_max peor de la ventana,train,PSBPM-FD,1.223761722718428,0.9998144339941822
3,4. E_max peor de la ventana,test,FAR,1.0303061317375004,1.0
3,4. E_max peor de la ventana,test,RF,1.0309836088490942,1.001257320560292
3,4. E_max peor de la ventana,test,GBT,1.078896996303863,1.0479256204249676
3,4. E_max peor de la ventana,test,PSBPM-FD,1.0267249629733282,0.996625292773284
4,1. MAE  (L^1),train,FAR,1.5435994419626393,1.0
4,1. MAE  (L^1),train,RF,1.3578308458902468,0.8799472754391073
4,1. MAE  (L^1),train,GBT,1.0,0.6496479058837569
4,1. MAE  (L^1),train,PSBPM-FD,1.549392281794224,1.0037129416571806
4,1. MAE  (L^1),test,FAR,1.0097343638174765,1.0
4,1. MAE  (L^1),test,RF,1.0200669634604056,1.0104437121446737
4,1. MAE  (L^1),test,GBT,1.0965594909833538,1.0861073366531027
4,1. MAE  (L^1),test,PSBPM-FD,1.0059253788438751,0.9963025591960992
4,2. RMSE (L^2),train,FAR,1.5293583116204204,1.0
4,2. RMSE (L^2),train,RF,1.3498692719377878,0.882919619578738
4,2. RMSE (L^2),train,GBT,1.0,0.6554276446009363
4,2. RMSE (L^2),train,PSBPM-FD,1.534843419726505,1.0035576034015699
4,2. RMSE (L^2),test,FAR,1.0070792814674598,1.0
4,2. RMSE (L^2),test,RF,1.0157264662255834,1.0086819483891034
4,2. RMSE (L^2),test,GBT,1.0924058794694453,1.084762724157636
4,2. RMSE (L^2),test,PSBPM-FD,1.0049650762875832,0.9979430507541102
4,3. E_max promedio por curva,train,FAR,1.39057012444038,1.0
4,3. E_max promedio por curva,train,RF,1.2623336854233087,0.9080350279687673
4,3. E_max promedio por curva,train,GBT,1.0,0.7205943488956864
4,3. E_max promedio por curva,train,PSBPM-FD,1.3929375855718902,1.0015756133926974
4,3. E_max promedio por curva,test,FAR,1.0075667945811577,1.0
4,3. E_max promedio por curva,test,RF,1.0135614674551139,1.0059899290244423
4,3. E_max promedio por curva,test,GBT,1.0671591852792852,1.0591491843881022
4,3. E_max promedio por curva,test,PSBPM-FD,1.0046579012751007,0.9971582439210804
4,4. E_max peor de la ventana,train,FAR,1.3574872364077932,1.0
4,4. E_max peor de la ventana,train,RF,1.220442869898257,0.9018719658457881
4,4. E_max peor de la ventana,train,GBT,1.0035980196969596,0.7531454302798876
4,4. E_max peor de la ventana,train,PSBPM-FD,1.3601658690874414,1.0012659353686173
4,4. E_max peor de la ventana,test,FAR,1.0275904720173215,1.0
4,4. E_max peor de la ventana,test,RF,1.0439826194429678,1.0167510425129163
4,4. E_max peor de la ventana,test,GBT,1.1198379557211868,1.091823328710891
4,4. E_max peor de la ventana,test,PSBPM-FD,1.0273248488860498,0.999886036457425
5,1. MAE  (L^1),train,FAR,1.8204211317644656,1.0
5,1. MAE  (L^1),train,RF,1.5804834402823835,0.8684000682124262
5,1. MAE  (L^1),train,GBT,1.0,0.5513397911057588
5,1. MAE  (L^1),train,PSBPM-FD,1.8272350664810273,1.0036255336065312
5,1. MAE  (L^1),test,FAR,1.010215320442909,1.0
5,1. MAE  (L^1),test,RF,1.0201852173118027,1.010097364225541
5,1. MAE  (L^1),test,GBT,1.0963786804128444,1.0854560705785525
5,1. MAE  (L^1),test,PSBPM-FD,1.0069460922365852,0.9968467090868471
5,2. RMSE (L^2),train,FAR,1.7971271373179374,1.0
5,2. RMSE (L^2),train,RF,1.5641549524729064,0.870581902390017
5,2. RMSE (L^2),train,GBT,1.0,0.558270178962668
5,2. RMSE (L^2),train,PSBPM-FD,1.8039732382820772,1.003698582277448
5,2. RMSE (L^2),test,FAR,1.008130725113704,1.0
5,2. RMSE (L^2),test,RF,1.0159076013394897,1.007847638539891
5,2. RMSE (L^2),test,GBT,1.0973251368546442,1.0885423932677207
5,2. RMSE (L^2),test,PSBPM-FD,1.0064830229587554,0.9984151186398827
5,3. E_max promedio por curva,train,FAR,1.5997510415605833,1.0
5,3. E_max promedio por curva,train,RF,1.4301317204689918,0.8941668993731188
5,3. E_max promedio por curva,train,GBT,1.0,0.6270178448129597
5,3. E_max promedio por curva,train,PSBPM-FD,1.6041945598544023,1.002667396476837
5,3. E_max promedio por curva,test,FAR,1.0099724846640992,1.0
5,3. E_max promedio por curva,test,RF,1.0157887843034787,1.0058916370706599
5,3. E_max promedio por curva,test,GBT,1.0820739786683908,1.071494439782789
5,3. E_max promedio por curva,test,PSBPM-FD,1.0081360626260185,0.9982201975605282
5,4. E_max peor de la ventana,train,FAR,1.5464789367996834,1.0
5,4. E_max peor de la ventana,train,RF,1.371099788384292,0.890326346437311
5,4. E_max peor de la ventana,train,GBT,1.0003353314872812,0.6621007474558409
5,4. E_max peor de la ventana,train,PSBPM-FD,1.550679324394546,1.0024974352724267
5,4. E_max peor de la ventana,test,FAR,1.0180085620649624,1.0
5,4. E_max peor de la ventana,test,RF,1.0415000898386342,1.0235699948284767
5,4. E_max peor de la ventana,test,GBT,1.1609743558789432,1.1409911899986995
5,4. E_max peor de la ventana,test,PSBPM-FD,1.0191292267452123,1.0014236704150976
6,1. MAE  (L^1),train,FAR,2.1344099595916655,1.0
6,1. MAE  (L^1),train,RF,1.838812856068503,0.8616840327920172
6,1. MAE  (L^1),train,GBT,1.0,0.47087945791944064
6,1. MAE  (L^1),train,PSBPM-FD,2.143048172548604,1.0039467243032114
6,1. MAE  (L^1),test,FAR,1.0091280480275815,1.0
6,1. MAE  (L^1),test,RF,1.0192584112881355,1.0102295748562728
6,1. MAE  (L^1),test,GBT,1.1098940891550388,1.0998822108952884
6,1. MAE  (L^1),test,PSBPM-FD,1.005942091475214,0.9969193996254407
6,2. RMSE (L^2),train,FAR,2.1023239517963845,1.0
6,2. RMSE (L^2),train,RF,1.8164270884270624,0.8641371351925005
6,2. RMSE (L^2),train,GBT,1.0,0.4776649715503549
6,2. RMSE (L^2),train,PSBPM-FD,2.110907340647546,1.0039839947573652
6,2. RMSE (L^2),test,FAR,1.007739439800967,1.0
6,2. RMSE (L^2),test,RF,1.0156326408226508,1.0079503128523413
6,2. RMSE (L^2),test,GBT,1.1090561261491114,1.1005562431663878
6,2. RMSE (L^2),test,PSBPM-FD,1.005881870532312,0.9982086322294009
6,3. E_max promedio por curva,train,FAR,1.8528181187445398,1.0
6,3. E_max promedio por curva,train,RF,1.6349400263843215,0.882569174536431
6,3. E_max promedio por curva,train,GBT,1.0,0.5416726499942072
6,3. E_max promedio por curva,train,PSBPM-FD,1.8575599441407575,1.0025823359860235
6,3. E_max promedio por curva,test,FAR,1.0095880279050338,1.0
6,3. E_max promedio por curva,test,RF,1.0159363793694145,1.006424111069763
6,3. E_max promedio por curva,test,GBT,1.1031380613728718,1.0927840515699239
6,3. E_max promedio por curva,test,PSBPM-FD,1.0078050940781396,0.9982811224554401
6,4. E_max peor de la ventana,train,FAR,1.8088116961182406,1.0
6,4. E_max peor de la ventana,train,RF,1.5903938641402604,0.8813839916390315
6,4. E_max peor de la ventana,train,GBT,1.0,0.5688894125930067
6,4. E_max peor de la ventana,train,PSBPM-FD,1.814068145326806,1.0025847160580506
6,4. E_max peor de la ventana,test,FAR,1.0166260841575534,1.0
6,4. E_max peor de la ventana,test,RF,1.0440073165628236,1.0274605493297497
6,4. E_max peor de la ventana,test,GBT,1.1932289641645575,1.1743512236257247
6,4. E_max peor de la ventana,test,PSBPM-FD,1.0188890624463516,1.002511404900864
7,1. MAE  (L^1),train,FAR,2.462074829021949,1.0
7,1. MAE  (L^1),train,RF,2.114135822841681,0.8588744087306385
7,1. MAE  (L^1),train,GBT,1.0,0.40833577993458875
7,1. MAE  (L^1),train,PSBPM-FD,2.4708947607920404,1.0034307233938597
7,1. MAE  (L^1),test,FAR,1.0093729114257846,1.0
7,1. MAE  (L^1),test,RF,1.0220381399613896,1.012760347807131
7,1. MAE  (L^1),test,GBT,1.1057940127320054,1.0956022802115644
7,1. MAE  (L^1),test,PSBPM-FD,1.005578560353826,0.9963194963961189
7,2. RMSE (L^2),train,FAR,2.425709959397609,1.0
7,2. RMSE (L^2),train,RF,2.085367237972165,0.8598583198012857
7,2. RMSE (L^2),train,GBT,1.0,0.41405237506007714
7,2. RMSE (L^2),train,PSBPM-FD,2.434508609912593,1.0034954261091538
7,2. RMSE (L^2),test,FAR,1.0077746246049943,1.0
7,2. RMSE (L^2),test,RF,1.0188799049841668,1.0111598163163076
7,2. RMSE (L^2),test,GBT,1.1097087237323424,1.1011808481095835
7,2. RMSE (L^2),test,PSBPM-FD,1.0056879213754502,0.9979778305670544
7,3. E_max promedio por curva,train,FAR,2.162990363414081,1.0
7,3. E_max promedio por curva,train,RF,1.8860369764990461,0.8721447101657217
7,3. E_max promedio por curva,train,GBT,1.0,0.46450727747285814
7,3. E_max promedio por curva,train,PSBPM-FD,2.167500190098318,1.0020639107892184
7,3. E_max promedio por curva,test,FAR,1.0091589360286082,1.0
7,3. E_max promedio por curva,test,RF,1.018849252946959,1.0097426922761215
7,3. E_max promedio por curva,test,GBT,1.105910874158254,1.0958704299806548
7,3. E_max promedio por curva,test,PSBPM-FD,1.0073676587948728,0.9982755068842535
7,4. E_max peor de la ventana,train,FAR,2.0812696178605203,1.0
7,4. E_max peor de la ventana,train,RF,1.8063039702637833,0.8685948924444561
7,4. E_max peor de la ventana,train,GBT,1.0,0.49486232091312526
7,4. E_max peor de la ventana,train,PSBPM-FD,2.0835525730413833,1.0008798073916705
7,4. E_max peor de la ventana,test,FAR,1.0205846391364257,1.0
7,4. E_max peor de la ventana,test,RF,1.0473035272054756,1.027132950128378
7,4. E_max peor de la ventana,test,GBT,1.1916633369524101,1.168222166202458
7,4. E_max peor de la ventana,test,PSBPM-FD,1.0227216948554272,1.0023300350650135
