M,metrica,columna,bloque,modelo,pct_ventanas_ganadas,n_ventanas
2,3. E_max promedio por curva,linf_medio,train,GBT,0.9970588235294118,680
2,3. E_max promedio por curva,linf_medio,train,PSBPM-FD,0.0,680
2,3. E_max promedio por curva,linf_medio,test,FAR,0.2597864768683274,281
2,3. E_max promedio por curva,linf_medio,test,RF,0.21352313167259787,281
2,3. E_max promedio por curva,linf_medio,test,GBT,0.021352313167259787,281
2,3. E_max promedio por curva,linf_medio,test,PSBPM-FD,0.505338078291815,281
2,4. E_max peor de la ventana,linf_max,train,FAR,0.007352941176470588,680
2,4. E_max peor de la ventana,linf_max,train,RF,0.16911764705882354,680
2,4. E_max peor de la ventana,linf_max,train,GBT,0.7514705882352941,680
2,4. E_max peor de la ventana,linf_max,train,PSBPM-FD,0.07205882352941176,680
2,4. E_max peor de la ventana,linf_max,test,FAR,0.21708185053380782,281
2,4. E_max peor de la ventana,linf_max,test,RF,0.09608540925266904,281
2,4. E_max peor de la ventana,linf_max,test,GBT,0.3665480427046263,281
2,4. E_max peor de la ventana,linf_max,test,PSBPM-FD,0.3202846975088968,281
3,1. MAE  (L^1),mae_f,train,FAR,0.0,680
3,1. MAE  (L^1),mae_f,train,RF,0.0,680
3,1. MAE  (L^1),mae_f,train,GBT,1.0,680
3,1. MAE  (L^1),mae_f,train,PSBPM-FD,0.0,680
3,1. MAE  (L^1),mae_f,test,FAR,0.2846975088967972,281
3,1. MAE  (L^1),mae_f,test,RF,0.3238434163701068,281
3,1. MAE  (L^1),mae_f,test,GBT,0.042704626334519574,281
3,1. MAE  (L^1),mae_f,test,PSBPM-FD,0.3487544483985765,281
3,2. RMSE (L^2),rmse_f,train,FAR,0.0,680
3,2. RMSE (L^2),rmse_f,train,RF,0.0,680
3,2. RMSE (L^2),rmse_f,train,GBT,1.0,680
3,2. RMSE (L^2),rmse_f,train,PSBPM-FD,0.0,680
3,2. RMSE (L^2),rmse_f,test,FAR,0.2704626334519573,281
3,2. RMSE (L^2),rmse_f,test,RF,0.3202846975088968,281
3,2. RMSE (L^2),rmse_f,test,GBT,0.02491103202846975,281
3,2. RMSE (L^2),rmse_f,test,PSBPM-FD,0.38434163701067614,281
3,3. E_max promedio por curva,linf_medio,train,FAR,0.0,680
3,3. E_max promedio por curva,linf_medio,train,RF,0.0,680
3,3. E_max promedio por curva,linf_medio,train,GBT,1.0,680
3,3. E_max promedio por curva,linf_medio,train,PSBPM-FD,0.0,680
3,3. E_max promedio por curva,linf_medio,test,FAR,0.23843416370106763,281
3,3. E_max promedio por curva,linf_medio,test,RF,0.25622775800711745,281
3,3. E_max promedio por curva,linf_medio,test,GBT,0.060498220640569395,281
3,3. E_max promedio por curva,linf_medio,test,PSBPM-FD,0.44483985765124556,281
3,4. E_max peor de la ventana,linf_max,train,FAR,0.01764705882352941,680
3,4. E_max peor de la ventana,linf_max,train,RF,0.15735294117647058,680
3,4. E_max peor de la ventana,linf_max,train,GBT,0.8058823529411765,680
3,4. E_max peor de la ventana,linf_max,train,PSBPM-FD,0.01911764705882353,680
3,4. E_max peor de la ventana,linf_max,test,FAR,0.13523131672597866,281
3,4. E_max peor de la ventana,linf_max,test,RF,0.31316725978647686,281
3,4. E_max peor de la ventana,linf_max,test,GBT,0.21708185053380782,281
3,4. E_max peor de la ventana,linf_max,test,PSBPM-FD,0.33451957295373663,281
4,1. MAE  (L^1),mae_f,train,FAR,0.0,680
4,1. MAE  (L^1),mae_f,train,RF,0.0,680
4,1. MAE  (L^1),mae_f,train,GBT,1.0,680
4,1. MAE  (L^1),mae_f,train,PSBPM-FD,0.0,680
4,1. MAE  (L^1),mae_f,test,FAR,0.3202846975088968,281
4,1. MAE  (L^1),mae_f,test,RF,0.29537366548042704,281
4,1. MAE  (L^1),mae_f,test,GBT,0.0,281
4,1. MAE  (L^1),mae_f,test,PSBPM-FD,0.38434163701067614,281
4,2. RMSE (L^2),rmse_f,train,FAR,0.0,680
4,2. RMSE (L^2),rmse_f,train,RF,0.0,680
4,2. RMSE (L^2),rmse_f,train,GBT,1.0,680
4,2. RMSE (L^2),rmse_f,train,PSBPM-FD,0.0,680
4,2. RMSE (L^2),rmse_f,test,FAR,0.28825622775800713,281
4,2. RMSE (L^2),rmse_f,test,RF,0.2846975088967972,281
4,2. RMSE (L^2),rmse_f,test,GBT,0.0,281
4,2. RMSE (L^2),rmse_f,test,PSBPM-FD,0.42704626334519574,281
4,3. E_max promedio por curva,linf_medio,train,FAR,0.0,680
4,3. E_max promedio por curva,linf_medio,train,RF,0.0,680
4,3. E_max promedio por curva,linf_medio,train,GBT,1.0,680
4,3. E_max promedio por curva,linf_medio,train,PSBPM-FD,0.0,680
4,3. E_max promedio por curva,linf_medio,test,FAR,0.23843416370106763,281
4,3. E_max promedio por curva,linf_medio,test,RF,0.23843416370106763,281
4,3. E_max promedio por curva,linf_medio,test,GBT,0.0,281
4,3. E_max promedio por curva,linf_medio,test,PSBPM-FD,0.5231316725978647,281
4,4. E_max peor de la ventana,linf_max,train,FAR,0.0,680
4,4. E_max peor de la ventana,linf_max,train,RF,0.07352941176470588,680
4,4. E_max peor de la ventana,linf_max,train,GBT,0.9264705882352942,680
4,4. E_max peor de la ventana,linf_max,train,PSBPM-FD,0.0,680
4,4. E_max peor de la ventana,linf_max,test,FAR,0.19572953736654805,281
4,4. E_max peor de la ventana,linf_max,test,RF,0.2491103202846975,281
4,4. E_max peor de la ventana,linf_max,test,GBT,0.19572953736654805,281
4,4. E_max peor de la ventana,linf_max,test,PSBPM-FD,0.3594306049822064,281
5,1. MAE  (L^1),mae_f,train,FAR,0.0,680
5,1. MAE  (L^1),mae_f,train,RF,0.0,680
5,1. MAE  (L^1),mae_f,train,GBT,1.0,680
5,1. MAE  (L^1),mae_f,train,PSBPM-FD,0.0,680
5,1. MAE  (L^1),mae_f,test,FAR,0.30604982206405695,281
5,1. MAE  (L^1),mae_f,test,RF,0.34519572953736655,281
5,1. MAE  (L^1),mae_f,test,GBT,0.0071174377224199285,281
5,1. MAE  (L^1),mae_f,test,PSBPM-FD,0.3416370106761566,281
5,2. RMSE (L^2),rmse_f,train,FAR,0.0,680
5,2. RMSE (L^2),rmse_f,train,RF,0.0,680
5,2. RMSE (L^2),rmse_f,train,GBT,1.0,680
5,2. RMSE (L^2),rmse_f,train,PSBPM-FD,0.0,680
5,2. RMSE (L^2),rmse_f,test,FAR,0.2918149466192171,281
5,2. RMSE (L^2),rmse_f,test,RF,0.3202846975088968,281
5,2. RMSE (L^2),rmse_f,test,GBT,0.0,281
5,2. RMSE (L^2),rmse_f,test,PSBPM-FD,0.3879003558718861,281
5,3. E_max promedio por curva,linf_medio,train,FAR,0.0,680
5,3. E_max promedio por curva,linf_medio,train,RF,0.0,680
5,3. E_max promedio por curva,linf_medio,train,GBT,1.0,680
5,3. E_max promedio por curva,linf_medio,train,PSBPM-FD,0.0,680
5,3. E_max promedio por curva,linf_medio,test,FAR,0.2206405693950178,281
5,3. E_max promedio por curva,linf_medio,test,RF,0.3274021352313167,281
5,3. E_max promedio por curva,linf_medio,test,GBT,0.0,281
5,3. E_max promedio por curva,linf_medio,test,PSBPM-FD,0.45195729537366547,281
5,4. E_max peor de la ventana,linf_max,train,FAR,0.0,680
5,4. E_max peor de la ventana,linf_max,train,RF,0.026470588235294117,680
5,4. E_max peor de la ventana,linf_max,train,GBT,0.9735294117647059,680
5,4. E_max peor de la ventana,linf_max,train,PSBPM-FD,0.0,680
5,4. E_max peor de la ventana,linf_max,test,FAR,0.30604982206405695,281
5,4. E_max peor de la ventana,linf_max,test,RF,0.3274021352313167,281
5,4. E_max peor de la ventana,linf_max,test,GBT,0.021352313167259787,281
5,4. E_max peor de la ventana,linf_max,test,PSBPM-FD,0.34519572953736655,281
6,1. MAE  (L^1),mae_f,train,FAR,0.0,680
6,1. MAE  (L^1),mae_f,train,RF,0.0,680
6,1. MAE  (L^1),mae_f,train,GBT,1.0,680
6,1. MAE  (L^1),mae_f,train,PSBPM-FD,0.0,680
6,1. MAE  (L^1),mae_f,test,FAR,0.3416370106761566,281
6,1. MAE  (L^1),mae_f,test,RF,0.31316725978647686,281
6,1. MAE  (L^1),mae_f,test,GBT,0.0,281
6,1. MAE  (L^1),mae_f,test,PSBPM-FD,0.34519572953736655,281
6,2. RMSE (L^2),rmse_f,train,FAR,0.0,680
6,2. RMSE (L^2),rmse_f,train,RF,0.0,680
6,2. RMSE (L^2),rmse_f,train,GBT,1.0,680
6,2. RMSE (L^2),rmse_f,train,PSBPM-FD,0.0,680
6,2. RMSE (L^2),rmse_f,test,FAR,0.28825622775800713,281
6,2. RMSE (L^2),rmse_f,test,RF,0.298932384341637,281
6,2. RMSE (L^2),rmse_f,test,GBT,0.0,281
6,2. RMSE (L^2),rmse_f,test,PSBPM-FD,0.4128113879003559,281
6,3. E_max promedio por curva,linf_medio,train,FAR,0.0,680
6,3. E_max promedio por curva,linf_medio,train,RF,0.0,680
6,3. E_max promedio por curva,linf_medio,train,GBT,1.0,680
6,3. E_max promedio por curva,linf_medio,train,PSBPM-FD,0.0,680
6,3. E_max promedio por curva,linf_medio,test,FAR,0.26334519572953735,281
6,3. E_max promedio por curva,linf_medio,test,RF,0.2846975088967972,281
6,3. E_max promedio por curva,linf_medio,test,GBT,0.0,281
6,3. E_max promedio por curva,linf_medio,test,PSBPM-FD,0.45195729537366547,281
6,4. E_max peor de la ventana,linf_max,train,FAR,0.0,680
6,4. E_max peor de la ventana,linf_max,train,RF,0.0,680
6,4. E_max peor de la ventana,linf_max,train,GBT,1.0,680
6,4. E_max peor de la ventana,linf_max,train,PSBPM-FD,0.0,680
6,4. E_max peor de la ventana,linf_max,test,FAR,0.3274021352313167,281
6,4. E_max peor de la ventana,linf_max,test,RF,0.3096085409252669,281
6,4. E_max peor de la ventana,linf_max,test,GBT,0.0,281
6,4. E_max peor de la ventana,linf_max,test,PSBPM-FD,0.36298932384341637,281
7,1. MAE  (L^1),mae_f,train,FAR,0.0,680
7,1. MAE  (L^1),mae_f,train,RF,0.0,680
7,1. MAE  (L^1),mae_f,train,GBT,1.0,680
7,1. MAE  (L^1),mae_f,train,PSBPM-FD,0.0,680
7,1. MAE  (L^1),mae_f,test,FAR,0.35587188612099646,281
7,1. MAE  (L^1),mae_f,test,RF,0.2597864768683274,281
7,1. MAE  (L^1),mae_f,test,GBT,0.0,281
7,1. MAE  (L^1),mae_f,test,PSBPM-FD,0.38434163701067614,281
7,2. RMSE (L^2),rmse_f,train,FAR,0.0,680
7,2. RMSE (L^2),rmse_f,train,RF,0.0,680
7,2. RMSE (L^2),rmse_f,train,GBT,1.0,680
7,2. RMSE (L^2),rmse_f,train,PSBPM-FD,0.0,680
7,2. RMSE (L^2),rmse_f,test,FAR,0.3167259786476868,281
7,2. RMSE (L^2),rmse_f,test,RF,0.24199288256227758,281
7,2. RMSE (L^2),rmse_f,test,GBT,0.0,281
7,2. RMSE (L^2),rmse_f,test,PSBPM-FD,0.4412811387900356,281
7,3. E_max promedio por curva,linf_medio,train,FAR,0.0,680
7,3. E_max promedio por curva,linf_medio,train,RF,0.0,680
7,3. E_max promedio por curva,linf_medio,train,GBT,1.0,680
7,3. E_max promedio por curva,linf_medio,train,PSBPM-FD,0.0,680
7,3. E_max promedio por curva,linf_medio,test,FAR,0.2704626334519573,281
7,3. E_max promedio por curva,linf_medio,test,RF,0.2597864768683274,281
7,3. E_max promedio por curva,linf_medio,test,GBT,0.0035587188612099642,281
7,3. E_max promedio por curva,linf_medio,test,PSBPM-FD,0.46619217081850534,281
7,4. E_max peor de la ventana,linf_max,train,FAR,0.0,680
7,4. E_max peor de la ventana,linf_max,train,RF,0.0,680
7,4. E_max peor de la ventana,linf_max,train,GBT,1.0,680
7,4. E_max peor de la ventana,linf_max,train,PSBPM-FD,0.0,680
7,4. E_max peor de la ventana,linf_max,test,FAR,0.41637010676156583,281
7,4. E_max peor de la ventana,linf_max,test,RF,0.302491103202847,281
7,4. E_max peor de la ventana,linf_max,test,GBT,0.021352313167259787,281
7,4. E_max peor de la ventana,linf_max,test,PSBPM-FD,0.2597864768683274,281
