M,metrica,columna,banda,bloque,minimo,maximo,promedio
3,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.894,0.9726666666666667,0.9445409252669039
3,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.9093333333333333,0.984,0.9511401960784315
3,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),test,0.792,0.902,0.8535065243179122
3,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),train,0.796,0.9186666666666666,0.8628019607843137
3,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),test,0.2,0.75,0.5122775800711743
3,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),train,0.3,0.8,0.5683088235294117
3,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.25,0.75,0.540747330960854
3,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.35,0.8,0.5615441176470588
3,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),test,0.0,0.25,0.10854092526690391
3,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),train,0.0,0.3,0.12264705882352941
3,8. Winkler,winkler,FAR (IC del modelo AR),test,4.213813086415511,5.4438015964261925,4.743109813706035
3,8. Winkler,winkler,FAR (IC del modelo AR),train,4.08359125197446,6.000279488774558,4.665523318184064
3,8. Winkler,winkler,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,4.2132208540529295,5.71625638170368,4.747862186466955
3,8. Winkler,winkler,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,4.062615016262127,6.107220350231506,4.682266689115144
3,8. Winkler,winkler,PSBPM-FD (predictiva bayesiana),test,4.524685713713078,7.071917364100775,5.737945658437956
3,8. Winkler,winkler,PSBPM-FD (predictiva bayesiana),train,4.211214710968305,7.662811198236315,5.520101671666797
3,9. Winkler max promedio,winkler_max_medio,FAR (IC del modelo AR),test,7.868846369164785,18.17653514153907,12.58767428460906
3,9. Winkler max promedio,winkler_max_medio,FAR (IC del modelo AR),train,6.021541858735641,20.783949897344844,12.124130976110214
3,9. Winkler max promedio,winkler_max_medio,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,8.093131879388206,18.706098463000863,12.477072875746087
3,9. Winkler max promedio,winkler_max_medio,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,6.062029559615502,21.044129871993782,12.107832033534134
3,9. Winkler max promedio,winkler_max_medio,PSBPM-FD (predictiva bayesiana),test,21.450577760689495,41.226444131087945,29.58822603142356
3,9. Winkler max promedio,winkler_max_medio,PSBPM-FD (predictiva bayesiana),train,18.276702379129823,39.552251717318455,28.128071696218495
3,10. Winkler max peor ventana,winkler_max_glob,FAR (IC del modelo AR),test,26.660365730744317,70.03784732513208,46.98686335230942
3,10. Winkler max peor ventana,winkler_max_glob,FAR (IC del modelo AR),train,20.645532870078924,86.80194173567517,49.7893365891582
3,10. Winkler max peor ventana,winkler_max_glob,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,29.194779795798496,71.51383702886332,46.33530693572259
3,10. Winkler max peor ventana,winkler_max_glob,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,18.564195380605284,87.50027209335185,49.50837985742527
3,10. Winkler max peor ventana,winkler_max_glob,PSBPM-FD (predictiva bayesiana),test,44.64768252139989,111.38808435296781,73.86914801036438
3,10. Winkler max peor ventana,winkler_max_glob,PSBPM-FD (predictiva bayesiana),train,45.60477790026916,106.84479835289964,75.49841767998386
4,5. MPIW,mpiw,FAR (IC del modelo AR),test,3.9053665344282824,3.905366534428283,3.9053665344282824
4,5. MPIW,mpiw,FAR (IC del modelo AR),train,3.9053665344282824,3.9053665344282824,3.9053665344282824
4,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,3.919492199939766,3.9194921999397665,3.919492199939766
4,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,3.919492199939766,3.9194921999397665,3.919492199939766
4,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),test,3.3389224093972394,3.4530674401744426,3.3851446488718544
4,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),train,3.335559323916988,3.4260586285748285,3.3819071030735484
4,6. PICP puntual,picp,FAR (IC del modelo AR),test,0.89,0.97,0.9420284697508896
4,6. PICP puntual,picp,FAR (IC del modelo AR),train,0.914,0.9866666666666667,0.9505931372549019
4,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.8906666666666667,0.9706666666666667,0.9434068801897983
4,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.91,0.9833333333333333,0.9508833333333334
4,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),test,0.8473333333333334,0.932,0.8947829181494662
4,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),train,0.8426666666666667,0.9566666666666667,0.9060039215686275
4,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),test,0.2,0.7,0.501067615658363
4,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),train,0.15,0.8,0.5675
4,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.25,0.7,0.5174377224199288
4,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.3,0.8,0.5700000000000001
4,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),test,0.05,0.4,0.21530249110320285
4,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),train,0.05,0.6,0.27051470588235293
4,8. Winkler,winkler,FAR (IC del modelo AR),test,4.189655603848829,5.486393294963833,4.704218836001226
4,8. Winkler,winkler,FAR (IC del modelo AR),train,4.077936127589804,5.9625650837414055,4.647004246294733
4,8. Winkler,winkler,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,4.183829500186286,5.716006907094091,4.709685117240721
4,8. Winkler,winkler,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,4.087230991044699,6.062198019092922,4.660969319576269
4,8. Winkler,winkler,PSBPM-FD (predictiva bayesiana),test,4.297403036713617,6.306860556365719,5.1341934641493205
4,8. Winkler,winkler,PSBPM-FD (predictiva bayesiana),train,3.9907578187933135,7.080243863311614,4.9868936248049085
4,9. Winkler max promedio,winkler_max_medio,FAR (IC del modelo AR),test,8.2574898516502,18.31629795130488,12.393035770366863
4,9. Winkler max promedio,winkler_max_medio,FAR (IC del modelo AR),train,6.481439831618447,20.650285460937333,12.175124217641061
4,9. Winkler max promedio,winkler_max_medio,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,8.014873391797734,18.70065307510469,12.303486158249116
4,9. Winkler max promedio,winkler_max_medio,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,6.535467036240471,20.980029224909234,12.15985350419005
4,9. Winkler max promedio,winkler_max_medio,PSBPM-FD (predictiva bayesiana),test,16.186305545903487,33.11500398847612,23.106971386668825
4,9. Winkler max promedio,winkler_max_medio,PSBPM-FD (predictiva bayesiana),train,12.962516025016404,34.41378132238929,21.804323013491487
4,10. Winkler max peor ventana,winkler_max_glob,FAR (IC del modelo AR),test,30.367798603826536,67.02710491593592,45.72676711582028
4,10. Winkler max peor ventana,winkler_max_glob,FAR (IC del modelo AR),train,24.082948866591565,86.72757063974927,49.86764886188982
4,10. Winkler max peor ventana,winkler_max_glob,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,31.62264153191491,69.16066313127632,45.64459236039708
4,10. Winkler max peor ventana,winkler_max_glob,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,23.596615940457546,87.26427092170535,49.79983070477696
4,10. Winkler max peor ventana,winkler_max_glob,PSBPM-FD (predictiva bayesiana),test,38.87961757461509,106.06399118995435,65.28027319396985
4,10. Winkler max peor ventana,winkler_max_glob,PSBPM-FD (predictiva bayesiana),train,36.619885541847474,103.0743033464869,67.18931631880137
5,5. MPIW,mpiw,FAR (IC del modelo AR),test,3.894223995134467,3.894223995134467,3.894223995134467
5,5. MPIW,mpiw,FAR (IC del modelo AR),train,3.894223995134467,3.894223995134467,3.894223995134467
5,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,3.9090232480565126,3.9090232480565126,3.909023248056512
5,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,3.9090232480565126,3.9090232480565126,3.9090232480565126
5,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),test,3.5650785516938193,3.6695477301876527,3.6065122949892348
5,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),train,3.5633976747412235,3.6755475667181114,3.6061504816444767
5,6. PICP puntual,picp,FAR (IC del modelo AR),test,0.8926666666666667,0.974,0.9415729537366547
5,6. PICP puntual,picp,FAR (IC del modelo AR),train,0.9113333333333333,0.9853333333333333,0.9503235294117648
5,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.8886666666666667,0.9746666666666667,0.9435349940688019
5,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.91,0.9853333333333333,0.9506843137254902
5,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),test,0.8713333333333333,0.9513333333333334,0.9185219454329775
5,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),train,0.882,0.9706666666666667,0.9289009803921567
5,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),test,0.2,0.7,0.5174377224199288
5,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),train,0.2,0.8,0.5641176470588236
5,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.25,0.8,0.5517793594306051
5,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.35,0.8,0.575
5,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),test,0.1,0.5,0.32669039145907475
5,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),train,0.15,0.65,0.3788235294117647
5,8. Winkler,winkler,FAR (IC del modelo AR),test,4.138890668305,5.44881965126771,4.6934954748281745
5,8. Winkler,winkler,FAR (IC del modelo AR),train,4.077645294616252,6.030947091478291,4.644999823330494
5,8. Winkler,winkler,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,4.141282527492603,5.753038778260951,4.707938408399755
5,8. Winkler,winkler,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,4.069705744282411,6.13302818013617,4.659945634806162
5,8. Winkler,winkler,PSBPM-FD (predictiva bayesiana),test,4.107427766525606,5.935747553327973,4.859935683052224
5,8. Winkler,winkler,PSBPM-FD (predictiva bayesiana),train,4.002199862786532,6.598989088114061,4.775005424988771
5,9. Winkler max promedio,winkler_max_medio,FAR (IC del modelo AR),test,8.194370897632226,18.500563899026872,12.279062052668513
5,9. Winkler max promedio,winkler_max_medio,FAR (IC del modelo AR),train,6.576271344840855,21.159328242934244,12.216735799547031
5,9. Winkler max promedio,winkler_max_medio,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,8.060551506538346,18.891294377519834,12.277913816689674
5,9. Winkler max promedio,winkler_max_medio,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,6.4377475627912775,21.366916799912655,12.202996053826286
5,9. Winkler max promedio,winkler_max_medio,PSBPM-FD (predictiva bayesiana),test,11.463917873867391,27.14730175544102,18.21643316934101
5,9. Winkler max promedio,winkler_max_medio,PSBPM-FD (predictiva bayesiana),train,10.022505848480785,26.937492381916734,17.52443872620696
5,10. Winkler max peor ventana,winkler_max_glob,FAR (IC del modelo AR),test,26.62723650981374,66.78515644880636,44.985327532850334
5,10. Winkler max peor ventana,winkler_max_glob,FAR (IC del modelo AR),train,25.98561997670423,88.89203431656232,49.388280821251456
5,10. Winkler max peor ventana,winkler_max_glob,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,25.93764369899141,68.95035864248537,44.80359140233384
5,10. Winkler max peor ventana,winkler_max_glob,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,24.589145777393508,89.47463098199995,49.39234300576598
5,10. Winkler max peor ventana,winkler_max_glob,PSBPM-FD (predictiva bayesiana),test,37.28271153791334,92.6017071018196,55.39901325843672
5,10. Winkler max peor ventana,winkler_max_glob,PSBPM-FD (predictiva bayesiana),train,31.51858123818653,94.47825672092176,59.027986839026966
6,5. MPIW,mpiw,FAR (IC del modelo AR),test,3.8942239951345266,3.8942239951345266,3.894223995134527
6,5. MPIW,mpiw,FAR (IC del modelo AR),train,3.8942239951345266,3.8942239951345266,3.8942239951345266
6,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,3.910037245549795,3.910037245549795,3.910037245549795
6,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,3.910037245549795,3.910037245549795,3.910037245549795
6,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),test,3.7166354975958042,3.842357794165456,3.7677665095542023
6,5. MPIW,mpiw,PSBPM-FD (predictiva bayesiana),train,3.711931499252872,3.8518488487708384,3.7661091810066107
6,6. PICP puntual,picp,FAR (IC del modelo AR),test,0.8926666666666667,0.974,0.9415729537366547
6,6. PICP puntual,picp,FAR (IC del modelo AR),train,0.9113333333333333,0.9853333333333333,0.9503235294117648
6,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.8886666666666667,0.974,0.94385290628707
6,6. PICP puntual,picp,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.9106666666666666,0.9853333333333333,0.950907843137255
6,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),test,0.8866666666666667,0.9606666666666667,0.9328849347568209
6,6. PICP puntual,picp,PSBPM-FD (predictiva bayesiana),train,0.904,0.976,0.9409264705882353
6,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),test,0.2,0.7,0.5174377224199288
6,7. PICPB curva completa,picp_simultaneo,FAR (IC del modelo AR),train,0.2,0.8,0.5641176470588236
6,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,0.25,0.8,0.5508896797153026
6,7. PICPB curva completa,picp_simultaneo,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,0.35,0.8,0.5764705882352941
6,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),test,0.1,0.6,0.4234875444839858
6,7. PICPB curva completa,picp_simultaneo,PSBPM-FD (predictiva bayesiana),train,0.25,0.7,0.4752941176470588
6,8. Winkler,winkler,FAR (IC del modelo AR),test,4.138890668304606,5.4488196512673905,4.693495474828096
6,8. Winkler,winkler,FAR (IC del modelo AR),train,4.077645294616422,6.030947091478137,4.644999823330404
6,8. Winkler,winkler,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,4.152305646361323,5.756587643828963,4.704024666923914
6,8. Winkler,winkler,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,4.073561116775016,6.118331148753824,4.658619024366058
6,8. Winkler,winkler,PSBPM-FD (predictiva bayesiana),test,4.200572240342521,5.988718904853683,4.78513955780287
6,8. Winkler,winkler,PSBPM-FD (predictiva bayesiana),train,3.9953197097458264,6.289514445317787,4.702658564287471
6,9. Winkler max promedio,winkler_max_medio,FAR (IC del modelo AR),test,8.19437089761631,18.50056389903009,12.279062052663233
6,9. Winkler max promedio,winkler_max_medio,FAR (IC del modelo AR),train,6.576271344841044,21.15932824293383,12.216735799545683
6,9. Winkler max promedio,winkler_max_medio,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,8.089450261297362,18.864996151847063,12.243113207380846
6,9. Winkler max promedio,winkler_max_medio,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,6.434356000662386,21.233266220675574,12.188225777647759
6,9. Winkler max promedio,winkler_max_medio,PSBPM-FD (predictiva bayesiana),test,10.01880642965926,21.941522326561756,15.12353676543945
6,9. Winkler max promedio,winkler_max_medio,PSBPM-FD (predictiva bayesiana),train,8.103979505162679,24.032001082026635,14.643236276778087
6,10. Winkler max peor ventana,winkler_max_glob,FAR (IC del modelo AR),test,26.627236509589522,66.78515644870285,44.985327532833246
6,10. Winkler max peor ventana,winkler_max_glob,FAR (IC del modelo AR),train,25.98561997669204,88.89203431656262,49.388280821246674
6,10. Winkler max peor ventana,winkler_max_glob,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,26.798619619920167,69.69696931333347,44.96624631229275
6,10. Winkler max peor ventana,winkler_max_glob,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,24.925398124992753,88.89276034807274,49.39102010029054
6,10. Winkler max peor ventana,winkler_max_glob,PSBPM-FD (predictiva bayesiana),test,33.670588404250054,84.69878101444016,50.540910109039785
6,10. Winkler max peor ventana,winkler_max_glob,PSBPM-FD (predictiva bayesiana),train,26.089294746139046,94.05547114736147,53.80977562874633
7,5. MPIW,mpiw,FAR (IC del modelo AR),test,3.8942239951345132,3.8942239951345146,3.894223995134514
7,5. MPIW,mpiw,FAR (IC del modelo AR),train,3.8942239951345132,3.8942239951345146,3.894223995134514
7,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",test,3.908205987109576,3.9082059871095765,3.908205987109576
7,5. MPIW,mpiw,"PSBPM-FD (IC gaussiano, mismo mecanismo)",train,3.908205987109576,3.9082059871095765,3.908205987109576
