grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,732,FAR (IC del modelo AR),0.06911319976997861,5.245249172487302,1.0,1.0
mejores,732,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.06911319976997861,5.4260579148339385,1.0,1.0
mejores,732,PSBPM-FD (predictiva bayesiana),0.06911319976997861,6.339161592163146,1.0,1.0
mejores,799,FAR (IC del modelo AR),0.18399240872585673,5.245249172487302,1.0,1.0
mejores,799,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.18399240872585673,5.4260579148339385,1.0,1.0
mejores,799,PSBPM-FD (predictiva bayesiana),0.18399240872585673,5.837127078175545,1.0,1.0
mejores,705,FAR (IC del modelo AR),0.2661340486478733,5.245249172487302,1.0,1.0
mejores,705,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.2661340486478733,5.4260579148339385,1.0,1.0
mejores,705,PSBPM-FD (predictiva bayesiana),0.2661340486478733,5.686966674923897,1.0,1.0
mejores,768,FAR (IC del modelo AR),0.29682799543671257,5.245249172487302,1.0,1.0
mejores,768,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.29682799543671257,5.4260579148339385,1.0,1.0
mejores,768,PSBPM-FD (predictiva bayesiana),0.29682799543671257,5.916408274074396,1.0,1.0
mejores,803,FAR (IC del modelo AR),0.331731182421461,5.245249172487302,1.0,1.0
mejores,803,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.331731182421461,5.4260579148339385,1.0,1.0
mejores,803,PSBPM-FD (predictiva bayesiana),0.331731182421461,4.921047122677167,1.0,1.0
peores,984,FAR (IC del modelo AR),5.546293427927735,5.245249172487302,0.0,0.0
peores,984,"PSBPM-FD (IC gaussiano, mismo mecanismo)",5.546293427927735,5.4260579148339385,0.0,0.0
peores,984,PSBPM-FD (predictiva bayesiana),5.546293427927735,5.264260525504748,0.0,0.0
peores,970,FAR (IC del modelo AR),5.077662877369955,5.245249172487302,0.0,0.0
peores,970,"PSBPM-FD (IC gaussiano, mismo mecanismo)",5.077662877369955,5.4260579148339385,0.0,0.0
peores,970,PSBPM-FD (predictiva bayesiana),5.077662877369955,5.96300009171168,0.0,0.0
peores,941,FAR (IC del modelo AR),4.973212776734807,5.245249172487302,0.0,0.0
peores,941,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.973212776734807,5.4260579148339385,0.0,0.0
peores,941,PSBPM-FD (predictiva bayesiana),4.973212776734807,5.99002043902874,0.0,0.0
peores,991,FAR (IC del modelo AR),4.868857592994413,5.245249172487301,0.0,0.0
peores,991,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.868857592994413,5.4260579148339385,0.0,0.0
peores,991,PSBPM-FD (predictiva bayesiana),4.868857592994413,5.665887688795726,0.0,0.0
peores,989,FAR (IC del modelo AR),4.681630234025812,5.245249172487302,0.0,0.0
peores,989,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.681630234025812,5.4260579148339385,0.0,0.0
peores,989,PSBPM-FD (predictiva bayesiana),4.681630234025812,6.112254979213079,0.0,0.0
