grupo,t,banda,rmse_f_PSBPM,mpiw,picp_puntual,I_t_simultaneo
mejores,696,FAR (IC del modelo AR),0.5464429758738276,3.9031244157825062,1.0,1.0
mejores,696,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5464429758738276,3.9635097849398586,1.0,1.0
mejores,696,PSBPM-FD (predictiva bayesiana),0.5464429758738276,3.0654578127712013,0.9866666666666667,0.0
mejores,791,FAR (IC del modelo AR),0.5474787441612913,3.9031244157825062,1.0,1.0
mejores,791,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5474787441612913,3.9635097849398586,1.0,1.0
mejores,791,PSBPM-FD (predictiva bayesiana),0.5474787441612913,3.0947763802607855,0.9866666666666667,0.0
mejores,717,FAR (IC del modelo AR),0.5514001366666517,3.903124415782507,1.0,1.0
mejores,717,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5514001366666517,3.9635097849398586,1.0,1.0
mejores,717,PSBPM-FD (predictiva bayesiana),0.5514001366666517,2.992915070851644,1.0,1.0
mejores,684,FAR (IC del modelo AR),0.5559256708888072,3.9031244157825062,1.0,1.0
mejores,684,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5559256708888072,3.9635097849398586,1.0,1.0
mejores,684,PSBPM-FD (predictiva bayesiana),0.5559256708888072,3.1114301501835384,1.0,1.0
mejores,680,FAR (IC del modelo AR),0.5766559505767138,3.9031244157825062,1.0,1.0
mejores,680,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5766559505767138,3.9635097849398586,1.0,1.0
mejores,680,PSBPM-FD (predictiva bayesiana),0.5766559505767138,3.176754024028778,1.0,1.0
peores,652,FAR (IC del modelo AR),1.8150925900991308,3.9031244157825062,0.6,0.0
peores,652,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.8150925900991308,3.9635097849398586,0.6,0.0
peores,652,PSBPM-FD (predictiva bayesiana),1.8150925900991308,3.098078364531199,0.4533333333333333,0.0
peores,787,FAR (IC del modelo AR),1.7965897424347055,3.9031244157825062,0.6533333333333333,0.0
peores,787,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.7965897424347055,3.9635097849398586,0.6133333333333333,0.0
peores,787,PSBPM-FD (predictiva bayesiana),1.7965897424347055,3.120957843462626,0.49333333333333335,0.0
peores,650,FAR (IC del modelo AR),1.7783432380040998,3.9031244157825062,0.6,0.0
peores,650,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.7783432380040998,3.9635097849398586,0.5866666666666667,0.0
peores,650,PSBPM-FD (predictiva bayesiana),1.7783432380040998,3.0463092668851215,0.5066666666666667,0.0
peores,762,FAR (IC del modelo AR),1.6981755276575312,3.9031244157825062,0.6933333333333334,0.0
peores,762,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.6981755276575312,3.9635097849398586,0.7066666666666667,0.0
peores,762,PSBPM-FD (predictiva bayesiana),1.6981755276575312,3.037836761077245,0.48,0.0
peores,661,FAR (IC del modelo AR),1.5848284767285867,3.9031244157825062,0.8,0.0
peores,661,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.5848284767285867,3.9635097849398586,0.76,0.0
peores,661,PSBPM-FD (predictiva bayesiana),1.5848284767285867,3.146659445539117,0.6666666666666666,0.0
